#tail	head	KSP index	path cost
P32927	P42229	1	7.50000e-01
P26951	O60674	2	5.62500e-01
O60674	P40763	2	5.62500e-01
O60674	P42229	3	5.62500e-01
O60674	P51692	4	5.62500e-01
P26951	P06241	5	5.62500e-01
P06241	P40763	5	5.62500e-01
P26951	P23458	6	5.62500e-01
P23458	P40763	6	5.62500e-01
P23458	P42229	7	5.62500e-01
P23458	P51692	8	5.62500e-01
P26951	P29597	9	5.62500e-01
P29597	P40763	9	5.62500e-01
P29597	P42229	10	5.62500e-01
P29597	P51692	11	5.62500e-01
P26951	P32927	12	5.62500e-01
P26951	P52333	13	5.62500e-01
P52333	P40763	13	5.62500e-01
P52333	P42229	14	5.62500e-01
P52333	P51692	15	5.62500e-01
P32927	P27986	16	5.62500e-01
P27986	P19793	16	5.62500e-01
P32927	O60674	17	5.62500e-01
P32927	P06241	20	5.62500e-01
P32927	P07332	21	5.62500e-01
P07332	P40763	21	5.62500e-01
P32927	P07948	22	5.62500e-01
P07948	P40763	22	5.62500e-01
P32927	P23458	23	5.62500e-01
P32927	P08631	24	5.62500e-01
P08631	P42229	24	5.62500e-01
P08631	P51692	25	5.62500e-01
P32927	P10721	26	5.62500e-01
P10721	P42229	26	5.62500e-01
P10721	P51692	27	5.62500e-01
P27986	P40763	30	5.62500e-01
P27986	P42229	31	5.62500e-01
P32927	P29353	32	5.62500e-01
P29353	P42229	32	5.62500e-01
P42229	P10276	33	5.62500e-01
P42229	P19793	34	5.62500e-01
P42229	P40763	35	5.62500e-01
P42229	P51692	36	5.62500e-01
P32927	P43405	37	5.62500e-01
P43405	P40763	37	5.62500e-01
P43405	P42229	38	5.62500e-01
P32927	P63244	39	5.62500e-01
P63244	P40763	39	5.62500e-01
P32927	Q06124	40	5.62500e-01
Q06124	P40763	40	5.62500e-01
Q06124	P42229	41	5.62500e-01
Q06124	P51692	42	5.62500e-01
P32927	Q9NSE2	43	5.62500e-01
Q9NSE2	P40763	43	5.62500e-01
Q9NSE2	P42229	44	5.62500e-01
Q9NSE2	P51692	45	5.62500e-01
P32927	P51692	46	5.42732e-01
P26951	P27986	47	4.92560e-01
P26951	O00329	48	4.92560e-01
O00329	P40763	48	4.92560e-01
P26951	O00459	49	4.92560e-01
O00459	P40763	49	4.92560e-01
O00459	P42229	50	4.92560e-01
P26951	P42336	53	4.92560e-01
P42336	P40763	53	4.92560e-01
P26951	P42338	54	4.92560e-01
P42338	P40763	54	4.92560e-01
P26951	P48736	55	4.92560e-01
P48736	P40763	55	4.92560e-01
P26951	Q92569	56	4.92560e-01
Q92569	P40763	56	4.92560e-01
P32927	O00329	57	4.92560e-01
P32927	O00459	58	4.92560e-01
P32927	P42336	60	4.92560e-01
P32927	P42338	61	4.92560e-01
P32927	P48736	62	4.92560e-01
P32927	Q92569	63	4.92560e-01
P32927	P05771	64	4.75289e-01
P05771	P16220	64	4.75289e-01
P10721	P40763	65	4.75289e-01
P32927	P11274	66	4.75289e-01
P11274	P42229	66	4.75289e-01
P11274	P51692	67	4.75289e-01
P32927	P29597	68	4.67070e-01
P32927	P52333	71	4.67070e-01
P26951	P06493	74	4.35040e-01
P06493	P16220	74	4.35040e-01
P06493	P19793	75	4.35040e-01
P26951	Q15466	76	4.35040e-01
Q15466	P10276	76	4.35040e-01
Q15466	P19793	77	4.35040e-01
O60674	P03372	78	4.21875e-01
P03372	P10276	78	4.21875e-01
P03372	P40763	79	4.21875e-01
P03372	P42229	80	4.21875e-01
O60674	P12931	81	4.21875e-01
P12931	P10276	81	4.21875e-01
P12931	P40763	82	4.21875e-01
P12931	P42229	83	4.21875e-01
P12931	P51692	84	4.21875e-01
O60674	P27986	85	4.21875e-01
O60674	P38398	88	4.21875e-01
P38398	P16220	88	4.21875e-01
O60674	O00329	89	4.21875e-01
O60674	O00459	90	4.21875e-01
O60674	O14543	92	4.21875e-01
O14543	P40763	92	4.21875e-01
O14543	P42229	93	4.21875e-01
O14543	P51692	94	4.21875e-01
O60674	P04626	95	4.21875e-01
P04626	P40763	95	4.21875e-01
O60674	P06241	96	4.21875e-01
O60674	P11362	97	4.21875e-01
P11362	P40763	97	4.21875e-01
O60674	P16473	98	4.21875e-01
P16473	P40763	98	4.21875e-01
O60674	P18031	99	4.21875e-01
P18031	P40763	99	4.21875e-01
P18031	P42229	100	4.21875e-01
P18031	P51692	101	4.21875e-01
O60674	P23458	102	4.21875e-01
P38398	P42229	105	4.21875e-01
O60674	P40189	106	4.21875e-01
P40189	P40763	106	4.21875e-01
P40763	P42229	107	4.21875e-01
P40763	P51692	108	4.21875e-01
O60674	P42224	109	4.21875e-01
P42224	P10276	109	4.21875e-01
O60674	P10721	110	4.21875e-01
O60674	P16471	112	4.21875e-01
P16471	P42229	112	4.21875e-01
O60674	P19235	113	4.21875e-01
P19235	P42229	113	4.21875e-01
O60674	P29353	114	4.21875e-01
P42224	P19793	115	4.21875e-01
P42224	P40763	116	4.21875e-01
P42224	P42229	117	4.21875e-01
P42224	P51692	118	4.21875e-01
O60674	P42336	123	4.21875e-01
O60674	P42338	124	4.21875e-01
O60674	P48357	125	4.21875e-01
P48357	P40763	125	4.21875e-01
O60674	P48736	126	4.21875e-01
P51692	P40763	127	4.21875e-01
P51692	P42229	128	4.21875e-01
O60674	P52333	129	4.21875e-01
O60674	P67775	132	4.21875e-01
P67775	P42229	132	4.21875e-01
P67775	P51692	133	4.21875e-01
O60674	Q06124	134	4.21875e-01
O60674	Q14469	137	4.21875e-01
Q14469	P40763	137	4.21875e-01
O60674	Q15303	138	4.21875e-01
Q15303	P42229	138	4.21875e-01
Q15303	P51692	139	4.21875e-01
O60674	Q15910	140	4.21875e-01
Q15910	P10276	140	4.21875e-01
O60674	Q5TA89	141	4.21875e-01
Q5TA89	P40763	141	4.21875e-01
O60674	Q92569	142	4.21875e-01
O60674	Q9NRF2	143	4.21875e-01
Q9NRF2	P40763	143	4.21875e-01
O60674	Q9UGK3	144	4.21875e-01
Q9UGK3	P42229	144	4.21875e-01
Q9UGK3	P51692	145	4.21875e-01
O60674	Q9UM73	146	4.21875e-01
Q9UM73	P40763	146	4.21875e-01
P06241	P08047	147	4.21875e-01
P08047	P10276	147	4.21875e-01
P08047	P19793	148	4.21875e-01
P08047	P40763	149	4.21875e-01
P06241	P12931	150	4.21875e-01
P06241	P04150	151	4.21875e-01
P04150	P16220	151	4.21875e-01
P04150	P40763	152	4.21875e-01
P04150	P51692	153	4.21875e-01
P06241	P06493	154	4.21875e-01
P06241	P18887	159	4.21875e-01
P18887	P16220	159	4.21875e-01
P06241	P20749	160	4.21875e-01
P20749	P19793	160	4.21875e-01
P06241	P27986	161	4.21875e-01
P06241	P35222	164	4.21875e-01
P35222	P19793	164	4.21875e-01
P06241	P35637	165	4.21875e-01
P35637	P19793	165	4.21875e-01
P06241	O00329	166	4.21875e-01
P06241	O00459	167	4.21875e-01
P06241	O15524	169	4.21875e-01
O15524	P40763	169	4.21875e-01
O15524	P42229	170	4.21875e-01
O15524	P51692	171	4.21875e-01
P06241	O60674	172	4.21875e-01
P06241	P04626	175	4.21875e-01
P06241	P07332	176	4.21875e-01
P06241	P07900	177	4.21875e-01
P07900	P40763	177	4.21875e-01
P06241	P09619	178	4.21875e-01
P09619	P40763	178	4.21875e-01
P09619	P42229	179	4.21875e-01
P06241	P14784	180	4.21875e-01
P14784	P40763	180	4.21875e-01
P14784	P42229	181	4.21875e-01
P14784	P51692	182	4.21875e-01
P06241	P16871	183	4.21875e-01
P16871	P40763	183	4.21875e-01
P16871	P42229	184	4.21875e-01
