#tail	head	KSP index	path cost
Q93038	Q15628	1	4.21875e-01
Q15628	P15941	1	4.21875e-01
P15941	Q04206	1	4.21875e-01
Q93038	O43508	2	4.21875e-01
O43508	Q12933	2	4.21875e-01
Q12933	Q00653	2	4.21875e-01
Q15628	O14920	3	4.21875e-01
O14920	Q00653	3	4.21875e-01
O14920	Q01201	4	4.21875e-01
O14920	Q04206	5	4.21875e-01
Q15628	O15111	6	4.21875e-01
O15111	Q00653	6	4.21875e-01
O15111	Q01201	7	4.21875e-01
O15111	Q04206	8	4.21875e-01
Q15628	O95831	9	4.21875e-01
O95831	Q00653	9	4.21875e-01
Q15628	P04350	10	4.21875e-01
P04350	Q00653	10	4.21875e-01
P04350	Q01201	11	4.21875e-01
Q15628	P07437	12	4.21875e-01
P07437	Q00653	12	4.21875e-01
P07437	Q01201	13	4.21875e-01
Q15628	P07900	14	4.21875e-01
P07900	Q00653	14	4.21875e-01
Q15628	P11142	15	4.21875e-01
P11142	Q00653	15	4.21875e-01
P11142	Q01201	16	4.21875e-01
P11142	Q04206	17	4.21875e-01
Q15628	P19438	18	4.21875e-01
P19438	Q00653	18	4.21875e-01
P19438	Q04206	19	4.21875e-01
Q15628	P23396	20	4.21875e-01
P23396	Q00653	20	4.21875e-01
P23396	Q04206	21	4.21875e-01
Q15628	P25963	22	4.21875e-01
P25963	Q00653	22	4.21875e-01
P25963	Q01201	23	4.21875e-01
P25963	Q04206	24	4.21875e-01
P25963	Q13547	25	4.21875e-01
Q15628	P27708	26	4.21875e-01
P27708	Q00653	26	4.21875e-01
P27708	Q01201	27	4.21875e-01
Q15628	P31689	28	4.21875e-01
P31689	Q00653	28	4.21875e-01
Q15628	P34931	29	4.21875e-01
P34931	Q00653	29	4.21875e-01
P34931	Q01201	30	4.21875e-01
P34931	Q04206	31	4.21875e-01
Q15628	P42677	32	4.21875e-01
P42677	Q00653	32	4.21875e-01
Q15628	P62158	33	4.21875e-01
P62158	Q00653	33	4.21875e-01
P62158	Q01201	34	4.21875e-01
P62158	Q04206	35	4.21875e-01
Q15628	P62249	36	4.21875e-01
P62249	Q00653	36	4.21875e-01
Q15628	P78527	37	4.21875e-01
P78527	Q00653	37	4.21875e-01
P78527	Q01201	38	4.21875e-01
P78527	Q04206	39	4.21875e-01
Q15628	Q00610	40	4.21875e-01
Q00610	Q00653	40	4.21875e-01
Q15628	P63000	41	4.21875e-01
P63000	Q01201	41	4.21875e-01
