#tail	head	KSP index	path cost
Q9Y6Q6	Q14192	1	7.50000e-01
Q9Y6Q6	O14920	2	7.50000e-01
Q9Y6Q6	Q9Y6K9	3	7.50000e-01
Q9Y6Q6	O15111	4	5.62500e-01
O15111	O14920	4	5.62500e-01
O15111	P25963	5	5.62500e-01
O15111	Q9Y6K9	6	5.62500e-01
Q9Y6Q6	O43318	7	5.62500e-01
O43318	O14920	7	5.62500e-01
O43318	P25963	8	5.62500e-01
O43318	Q9Y6K9	9	5.62500e-01
Q9Y6Q6	P07948	10	5.62500e-01
P07948	O14920	10	5.62500e-01
P07948	P00519	11	5.62500e-01
Q9Y6Q6	P12931	12	5.62500e-01
P12931	O14920	12	5.62500e-01
P12931	P00519	13	5.62500e-01
P12931	P25963	14	5.62500e-01
P12931	Q9Y6K9	15	5.62500e-01
Q9Y6Q6	P27986	16	5.62500e-01
P27986	P00519	16	5.62500e-01
P27986	P25963	17	5.62500e-01
Q9Y6Q6	Q12933	18	5.62500e-01
Q12933	O14920	18	5.62500e-01
Q12933	P25963	19	5.62500e-01
Q12933	Q9Y6K9	20	5.62500e-01
Q9Y6Q6	Q13077	21	5.62500e-01
Q13077	O14920	21	5.62500e-01
Q13077	Q9Y6K9	22	5.62500e-01
Q9Y6Q6	Q13489	23	5.62500e-01
Q13489	O14920	23	5.62500e-01
Q13489	Q9Y6K9	24	5.62500e-01
Q9Y6Q6	Q13546	25	5.62500e-01
Q13546	O14920	25	5.62500e-01
Q13546	P25963	26	5.62500e-01
Q13546	Q9Y6K9	27	5.62500e-01
Q9Y6Q6	Q15025	28	5.62500e-01
Q15025	O14920	28	5.62500e-01
Q15025	Q9Y6K9	29	5.62500e-01
Q9Y6Q6	Q15628	30	5.62500e-01
Q15628	O14920	30	5.62500e-01
Q15628	P25963	31	5.62500e-01
Q15628	Q9Y6K9	32	5.62500e-01
Q9Y6Q6	Q15750	33	5.62500e-01
Q15750	O14920	33	5.62500e-01
Q15750	Q9Y6K9	34	5.62500e-01
Q9Y6Q6	Q96EP0	35	5.62500e-01
Q96EP0	O14920	35	5.62500e-01
Q96EP0	Q9Y6K9	36	5.62500e-01
Q9Y6Q6	Q9BYM8	37	5.62500e-01
Q9BYM8	O14920	37	5.62500e-01
Q9BYM8	Q9Y6K9	38	5.62500e-01
Q9Y6Q6	Q9NYJ8	39	5.62500e-01
Q9NYJ8	O14920	39	5.62500e-01
Q9NYJ8	Q9Y6K9	40	5.62500e-01
Q9Y6Q6	Q9Y4K3	41	5.62500e-01
Q9Y4K3	O14920	41	5.62500e-01
Q9Y6Q6	Q13114	42	5.62500e-01
Q13114	Q9Y6K9	42	5.62500e-01
Q9Y4K3	Q01196	43	5.62500e-01
