#tail	head	KSP index	path cost
P21854	P62993	1	5.62500e-01
P62993	P06400	1	5.62500e-01
P21854	P06127	2	4.21875e-01
P06127	P11912	2	4.21875e-01
P11912	P14317	2	4.21875e-01
P06127	P27986	3	4.21875e-01
P27986	P25963	3	4.21875e-01
P06127	P43403	4	4.21875e-01
P43403	Q9H6Q3	4	4.21875e-01
P62993	O14974	5	4.21875e-01
O14974	P01100	5	4.21875e-01
P62993	P04792	6	4.21875e-01
P04792	O14920	6	4.21875e-01
P04792	P15336	7	4.21875e-01
P04792	P25963	8	4.21875e-01
P62993	P05067	9	4.21875e-01
P05067	P01100	9	4.21875e-01
P05067	P05412	10	4.21875e-01
P05067	P15336	11	4.21875e-01
P05067	P19419	12	4.21875e-01
P62993	P05549	13	4.21875e-01
P05549	P05412	13	4.21875e-01
P62993	P02545	14	4.21875e-01
P02545	P06400	14	4.21875e-01
P05549	P06400	15	4.21875e-01
P06400	P01100	16	4.21875e-01
P06400	P05412	17	4.21875e-01
P06400	P15336	18	4.21875e-01
P06400	Q12778	19	4.21875e-01
P62993	P06748	20	4.21875e-01
P06748	P06400	20	4.21875e-01
P62993	P07437	21	4.21875e-01
P07437	O14920	21	4.21875e-01
P07437	P05412	22	4.21875e-01
P07437	P15336	23	4.21875e-01
P07437	P25963	24	4.21875e-01
P07437	Q9Y6K9	25	4.21875e-01
P62993	P08238	26	4.21875e-01
P08238	O14920	26	4.21875e-01
P08238	Q9Y6K9	27	4.21875e-01
P62993	P0CG48	28	4.21875e-01
P0CG48	P05412	28	4.21875e-01
P0CG48	P25963	29	4.21875e-01
P0CG48	Q9Y6K9	30	4.21875e-01
P62993	P10275	31	4.21875e-01
P10275	P05412	31	4.21875e-01
P10275	P06400	32	4.21875e-01
P10275	P15336	33	4.21875e-01
P10275	P16220	34	4.21875e-01
P10275	Q12778	35	4.21875e-01
P62993	P10909	36	4.21875e-01
P10909	P01100	36	4.21875e-01
P62993	P11021	37	4.21875e-01
P11021	O14920	37	4.21875e-01
P11021	P25963	38	4.21875e-01
P11021	Q9Y6K9	39	4.21875e-01
P62993	P11142	40	4.21875e-01
P11142	O14920	40	4.21875e-01
P11142	P05412	41	4.21875e-01
P11142	P25963	42	4.21875e-01
P11142	Q9Y6K9	43	4.21875e-01
P62993	P14373	44	4.21875e-01
P14373	P06400	44	4.21875e-01
P62993	P14868	45	4.21875e-01
P14868	P05412	45	4.21875e-01
P62993	P02765	46	4.21875e-01
P02765	P15336	46	4.21875e-01
P62993	P05783	47	4.21875e-01
P05783	P15336	47	4.21875e-01
P05783	Q9Y6K9	48	4.21875e-01
P62993	P05787	49	4.21875e-01
P05787	P15336	49	4.21875e-01
P05787	Q9Y6K9	50	4.21875e-01
P62993	P06733	51	4.21875e-01
P06733	P15336	51	4.21875e-01
P62993	P08670	52	4.21875e-01
P08670	P15336	52	4.21875e-01
P08670	P16220	53	4.21875e-01
P08670	Q13469	54	4.21875e-01
P08670	Q9Y6K9	55	4.21875e-01
P62993	P08729	56	4.21875e-01
P08729	P15336	56	4.21875e-01
P62993	P09211	57	4.21875e-01
P09211	P15336	57	4.21875e-01
P62993	P09493	58	4.21875e-01
P09493	P15336	58	4.21875e-01
P62993	P09622	59	4.21875e-01
P09622	P15336	59	4.21875e-01
P62993	P10809	60	4.21875e-01
P10809	P15336	60	4.21875e-01
P10809	Q9Y6K9	61	4.21875e-01
P62993	P12814	62	4.21875e-01
P12814	P15336	62	4.21875e-01
P62993	P13639	63	4.21875e-01
P13639	P15336	63	4.21875e-01
P62993	P14618	64	4.21875e-01
P14618	P15336	64	4.21875e-01
P62993	P15941	65	4.21875e-01
P15941	O14920	65	4.21875e-01
P15941	Q9Y6K9	66	4.21875e-01
P62993	P16298	67	4.21875e-01
P16298	P05412	67	4.21875e-01
P62993	O14776	68	4.21875e-01
O14776	P17275	68	4.21875e-01
P62993	P11137	69	4.21875e-01
P11137	P17275	69	4.21875e-01
P16298	Q12968	70	4.21875e-01
P16298	Q13469	71	4.21875e-01
P62993	P18031	72	4.21875e-01
P18031	P15336	72	4.21875e-01
P62993	P16885	73	4.21875e-01
P16885	P19419	73	4.21875e-01
P18031	P25963	74	4.21875e-01
P62993	P21333	75	4.21875e-01
P21333	O14920	75	4.21875e-01
P21333	Q9Y6K9	76	4.21875e-01
P62993	P23528	77	4.21875e-01
P23528	P15336	77	4.21875e-01
P62993	P24928	78	4.21875e-01
P24928	P16220	78	4.21875e-01
P62993	P05141	79	4.21875e-01
P05141	P25963	79	4.21875e-01
P05141	Q9Y6K9	80	4.21875e-01
P62993	P09651	81	4.21875e-01
P09651	P25963	81	4.21875e-01
P62993	P0CG47	82	4.21875e-01
