#tail	head	KSP index	path cost
P37173	Q15796	1	7.50000e-01
P00533	P01100	2	7.50000e-01
P36897	Q15796	3	7.50000e-01
P37173	P05412	4	5.75549e-01
P00533	O00206	5	5.62500e-01
O00206	P01100	5	5.62500e-01
O00206	P05412	6	5.62500e-01
O00206	P19838	7	5.62500e-01
O00206	Q04206	8	5.62500e-01
P00533	O60603	9	5.62500e-01
O60603	P01100	9	5.62500e-01
O60603	P05412	10	5.62500e-01
O60603	P19838	11	5.62500e-01
O60603	Q04206	12	5.62500e-01
P01100	P05412	13	5.62500e-01
P01100	P15336	14	5.62500e-01
P01100	P18848	15	5.62500e-01
P01100	Q02930	16	5.62500e-01
P01100	Q04206	17	5.62500e-01
P00533	P03372	18	5.62500e-01
P03372	P01100	18	5.62500e-01
P03372	P05412	19	5.62500e-01
P03372	P19838	20	5.62500e-01
P03372	Q04206	21	5.62500e-01
P03372	Q15796	22	5.62500e-01
P00533	P05067	23	5.62500e-01
P05067	P01100	23	5.62500e-01
P00533	P00519	24	5.62500e-01
P00519	P05412	24	5.62500e-01
P00533	P04150	25	5.62500e-01
P04150	P05412	25	5.62500e-01
P04150	P16220	26	5.62500e-01
P04150	P19838	27	5.62500e-01
P04150	Q04206	28	5.62500e-01
P05067	P05412	29	5.62500e-01
P05067	P15336	30	5.62500e-01
P00533	P07437	31	5.62500e-01
P07437	P05412	31	5.62500e-01
P07437	P15336	32	5.62500e-01
P07437	P19838	33	5.62500e-01
P00533	P07900	34	5.62500e-01
P07900	P05412	34	5.62500e-01
P07900	P15336	35	5.62500e-01
P07900	P19838	36	5.62500e-01
P00533	P0CG48	37	5.62500e-01
P0CG48	P05412	37	5.62500e-01
P0CG48	Q04206	38	5.62500e-01
P00533	P0DMV8	39	5.62500e-01
P0DMV8	P01100	39	5.62500e-01
P0DMV8	P19838	40	5.62500e-01
P0DMV8	Q04206	41	5.62500e-01
P00533	P10275	42	5.62500e-01
P10275	P05412	42	5.62500e-01
P10275	P15336	43	5.62500e-01
P10275	P16220	44	5.62500e-01
P00533	P11142	45	5.62500e-01
P11142	P05412	45	5.62500e-01
P00533	O60716	46	5.62500e-01
O60716	P15336	46	5.62500e-01
P00533	P04075	47	5.62500e-01
P04075	P15336	47	5.62500e-01
P00533	P04083	48	5.62500e-01
P04083	P15336	48	5.62500e-01
P04083	Q04206	49	5.62500e-01
P00533	P04406	50	5.62500e-01
P04406	P15336	50	5.62500e-01
P00533	P04792	51	5.62500e-01
P04792	P15336	51	5.62500e-01
P04792	P19838	52	5.62500e-01
P04792	Q04206	53	5.62500e-01
P00533	P05023	54	5.62500e-01
P05023	P15336	54	5.62500e-01
P00533	P05783	55	5.62500e-01
P05783	P15336	55	5.62500e-01
P00533	P05787	56	5.62500e-01
P05787	P15336	56	5.62500e-01
P00533	P06576	57	5.62500e-01
P06576	P15336	57	5.62500e-01
P00533	P08195	58	5.62500e-01
P08195	P15336	58	5.62500e-01
P00533	P08729	59	5.62500e-01
P08729	P15336	59	5.62500e-01
P00533	P09211	60	5.62500e-01
P09211	P15336	60	5.62500e-01
P00533	P09493	61	5.62500e-01
P09493	P15336	61	5.62500e-01
P00533	P10809	62	5.62500e-01
P10809	P15336	62	5.62500e-01
P11142	P19838	63	5.62500e-01
P11142	Q04206	64	5.62500e-01
P00533	P12004	65	5.62500e-01
P12004	P15336	65	5.62500e-01
P00533	P14618	66	5.62500e-01
P14618	P15336	66	5.62500e-01
P00533	P14625	67	5.62500e-01
P14625	P15336	67	5.62500e-01
P00533	P16144	68	5.62500e-01
P16144	P15336	68	5.62500e-01
P16144	Q15796	69	5.62500e-01
P00533	P16615	70	5.62500e-01
P16615	P15336	70	5.62500e-01
P00533	P17252	71	5.62500e-01
P17252	P15336	71	5.62500e-01
P17252	Q04206	72	5.62500e-01
P00533	P17612	73	5.62500e-01
P17612	O43889	73	5.62500e-01
P17612	P15336	74	5.62500e-01
P17612	P16220	75	5.62500e-01
P17612	P18848	76	5.62500e-01
