#tail	head	KSP index	path cost
P08069	P40763	1	7.50000e-01
P08069	Q9Y2W7	2	7.50000e-01
P16473	P40763	3	7.50000e-01
P16473	Q9Y2W7	4	7.50000e-01
P08069	P18031	5	5.62500e-01
P18031	P15336	5	5.62500e-01
P18031	P40763	6	5.62500e-01
P08069	P27361	7	5.62500e-01
P27361	P15336	7	5.62500e-01
P27361	P40763	8	5.62500e-01
P08069	P28482	9	5.62500e-01
P28482	P15336	9	5.62500e-01
P28482	P40763	10	5.62500e-01
P08069	P31946	11	5.62500e-01
P31946	P15336	11	5.62500e-01
P08069	P35222	12	5.62500e-01
P35222	P15336	12	5.62500e-01
P08069	O00329	13	5.62500e-01
O00329	P40763	13	5.62500e-01
P08069	O00459	14	5.62500e-01
O00459	P40763	14	5.62500e-01
P08069	O14508	15	5.62500e-01
O14508	P40763	15	5.62500e-01
P08069	O14543	16	5.62500e-01
O14543	P40763	16	5.62500e-01
P08069	P03372	17	5.62500e-01
P03372	P40763	17	5.62500e-01
P08069	P16473	18	5.62500e-01
P08069	P22681	20	5.62500e-01
P22681	P40763	20	5.62500e-01
P08069	P27986	21	5.62500e-01
P27986	P40763	21	5.62500e-01
P08069	P42336	22	5.62500e-01
P42336	P40763	22	5.62500e-01
P08069	P42338	23	5.62500e-01
P42338	P40763	23	5.62500e-01
P08069	P48357	24	5.62500e-01
P48357	P40763	24	5.62500e-01
P08069	P48736	25	5.62500e-01
P48736	P40763	25	5.62500e-01
P08069	P61981	26	5.62500e-01
P61981	P15336	26	5.62500e-01
P08069	P63244	27	5.62500e-01
P63244	P40763	27	5.62500e-01
P08069	Q05397	28	5.62500e-01
Q05397	P40763	28	5.62500e-01
P08069	Q06124	29	5.62500e-01
Q06124	P40763	29	5.62500e-01
P08069	Q92569	30	5.62500e-01
Q92569	P40763	30	5.62500e-01
P16473	P05023	31	5.62500e-01
P05023	P15336	31	5.62500e-01
P16473	P27797	32	5.62500e-01
P27797	P15336	32	5.62500e-01
P16473	P27824	33	5.62500e-01
P27824	P15336	33	5.62500e-01
P16473	O60674	34	5.62500e-01
O60674	P40763	34	5.62500e-01
P16473	P07550	35	5.62500e-01
P07550	P40763	35	5.62500e-01
P16473	P08069	36	5.62500e-01
P16473	P23458	38	5.62500e-01
P23458	P40763	38	5.62500e-01
P16473	P27986	39	5.62500e-01
P08069	Q05655	40	4.93812e-01
Q05655	P40763	40	4.93812e-01
O00329	P05023	41	4.21875e-01
O00329	P16144	42	4.21875e-01
P16144	P15336	42	4.21875e-01
O00329	P31749	43	4.21875e-01
P31749	P15336	43	4.21875e-01
O00329	P31751	44	4.21875e-01
P31751	P15336	44	4.21875e-01
O00329	O00459	45	4.21875e-01
O00329	P00533	46	4.21875e-01
P00533	P40763	46	4.21875e-01
O00329	P27986	47	4.21875e-01
O00329	P42336	48	4.21875e-01
O00329	P42338	49	4.21875e-01
O00329	P42345	50	4.21875e-01
P42345	P40763	50	4.21875e-01
O00329	P48736	51	4.21875e-01
O00329	P63000	52	4.21875e-01
P63000	P40763	52	4.21875e-01
O00329	Q05397	53	4.21875e-01
O00329	Q92569	54	4.21875e-01
O00329	Q9Y243	55	4.21875e-01
Q9Y243	P15336	55	4.21875e-01
O00459	P05023	56	4.21875e-01
O00459	P16144	57	4.21875e-01
O00459	P31749	58	4.21875e-01
O00459	P31751	59	4.21875e-01
O00459	P31946	60	4.21875e-01
O00459	O00329	61	4.21875e-01
O00459	P00533	62	4.21875e-01
O00459	P07332	63	4.21875e-01
P07332	P40763	63	4.21875e-01
O00459	P14784	64	4.21875e-01
P14784	P40763	64	4.21875e-01
O00459	P27986	65	4.21875e-01
O00459	P42229	66	4.21875e-01
P42229	P40763	66	4.21875e-01
O00459	P42336	67	4.21875e-01
O00459	P42338	68	4.21875e-01
O00459	P42345	69	4.21875e-01
O00459	P48357	70	4.21875e-01
O00459	P48736	71	4.21875e-01
O00459	P63000	72	4.21875e-01
O00459	Q05397	73	4.21875e-01
O00459	Q06124	74	4.21875e-01
O00459	Q92569	75	4.21875e-01
O00459	Q9Y243	76	4.21875e-01
O14508	O14543	77	4.21875e-01
O14508	O60674	78	4.21875e-01
O14508	P08887	79	4.21875e-01
P08887	P40763	79	4.21875e-01
O14508	P14784	80	4.21875e-01
O14508	P16871	81	4.21875e-01
P16871	P40763	81	4.21875e-01
O14508	P17181	82	4.21875e-01
P17181	P40763	82	4.21875e-01
O14508	P23458	83	4.21875e-01
O14508	P29597	84	4.21875e-01
P29597	P40763	84	4.21875e-01
O14508	P40189	85	4.21875e-01
P40189	P40763	85	4.21875e-01
O14508	P42224	86	4.21875e-01
P42224	P40763	86	4.21875e-01
O14508	P42229	87	4.21875e-01
O14508	P48357	88	4.21875e-01
O14508	P51692	89	4.21875e-01
P51692	P40763	89	4.21875e-01
O14508	P52333	90	4.21875e-01
P52333	P40763	90	4.21875e-01
O14508	Q05397	91	4.21875e-01
O14508	Q13651	92	4.21875e-01
Q13651	P40763	92	4.21875e-01
O14508	Q14289	93	4.21875e-01
Q14289	P40763	93	4.21875e-01
O14508	Q99062	94	4.21875e-01
Q99062	P40763	94	4.21875e-01
O14543	P05067	95	4.21875e-01
P05067	P15336	95	4.21875e-01
O14543	P10275	96	4.21875e-01
P10275	P15336	96	4.21875e-01
O14543	O14508	97	4.21875e-01
O14543	O43318	98	4.21875e-01
O43318	P40763	98	4.21875e-01
O14543	O60674	99	4.21875e-01
O14543	P00533	100	4.21875e-01
O14543	P08887	101	4.21875e-01
P10275	P40763	102	4.21875e-01
O14543	P14784	103	4.21875e-01
O14543	P16871	104	4.21875e-01
O14543	P17181	105	4.21875e-01
O14543	P23458	106	4.21875e-01
O14543	P29597	107	4.21875e-01
O14543	P40189	108	4.21875e-01
O14543	P42224	109	4.21875e-01
O14543	P42229	110	4.21875e-01
O14543	P48357	111	4.21875e-01
O14543	P49748	112	4.21875e-01
P49748	P15336	112	4.21875e-01
O14543	P51692	113	4.21875e-01
O14543	P52333	114	4.21875e-01
O14543	Q05397	115	4.21875e-01
O14543	Q06124	116	4.21875e-01
O14543	Q13651	117	4.21875e-01
O14543	Q14289	118	4.21875e-01
O14543	Q99062	119	4.21875e-01
O14543	Q9NP31	120	4.21875e-01
Q9NP31	P40763	120	4.21875e-01
P08069	P01116	121	4.21875e-01
P01116	O15264	121	4.21875e-01
O15264	P15336	121	4.21875e-01
P08069	O15530	122	4.21875e-01
O15530	P05771	122	4.21875e-01
P05771	P15336	122	4.21875e-01
O15530	P17252	123	4.21875e-01
P17252	P15336	123	4.21875e-01
O15530	P17612	124	4.21875e-01
P17612	P15336	124	4.21875e-01
O15530	P31749	125	4.21875e-01
O15530	P31751	126	4.21875e-01
O15530	P00533	127	4.21875e-01
O15530	P42345	128	4.21875e-01
O15530	P51812	129	4.21875e-01
P51812	P40763	129	4.21875e-01
O15530	P84022	130	4.21875e-01
P84022	P15336	130	4.21875e-01
O15530	Q02156	131	4.21875e-01
Q02156	P15336	131	4.21875e-01
Q02156	P40763	132	4.21875e-01
O15530	Q05655	133	4.21875e-01
O15530	Q13485	134	4.21875e-01
Q13485	P15336	134	4.21875e-01
O15530	Q8IUH5	135	4.21875e-01
Q8IUH5	P15336	135	4.21875e-01
O15530	Q9Y243	136	4.21875e-01
P01116	P05067	137	4.21875e-01
P01116	P27361	138	4.21875e-01
P01116	P28482	140	4.21875e-01
P01116	O00329	141	4.21875e-01
P01116	O00459	142	4.21875e-01
P01116	P27986	143	4.21875e-01
P01116	P42336	145	4.21875e-01
P01116	P42338	146	4.21875e-01
P01116	P48736	147	4.21875e-01
P01116	P53778	148	4.21875e-01
P53778	P15336	148	4.21875e-01
P01116	Q15759	149	4.21875e-01
Q15759	P15336	149	4.21875e-01
P01116	Q16539	150	4.21875e-01
Q16539	P15336	150	4.21875e-01
Q16539	P40763	151	4.21875e-01
P01116	Q92569	152	4.21875e-01
P03372	P01100	153	4.21875e-01
P01100	P15336	153	4.21875e-01
P01100	P40763	154	4.21875e-01
P03372	P02786	155	4.21875e-01
P02786	P15336	155	4.21875e-01
P03372	P04406	156	4.21875e-01
P04406	P15336	156	4.21875e-01
P03372	P04792	157	4.21875e-01
P04792	P15336	157	4.21875e-01
P03372	P04843	158	4.21875e-01
P04843	P15336	158	4.21875e-01
P03372	P05412	159	4.21875e-01
P05412	P15336	159	4.21875e-01
P05412	P40763	160	4.21875e-01
P03372	P05787	161	4.21875e-01
P05787	P15336	161	4.21875e-01
P03372	P06576	162	4.21875e-01
P06576	P15336	162	4.21875e-01
P03372	P07737	163	4.21875e-01
P07737	P15336	163	4.21875e-01
P03372	P07900	164	4.21875e-01
P07900	P15336	164	4.21875e-01
P07900	P40763	165	4.21875e-01
P03372	P10275	166	4.21875e-01
P03372	P10809	168	4.21875e-01
P10809	P15336	168	4.21875e-01
P03372	P18031	169	4.21875e-01
P03372	P19838	171	4.21875e-01
P19838	P15336	171	4.21875e-01
P19838	P40763	172	4.21875e-01
P03372	P31947	173	4.21875e-01
P31947	P15336	173	4.21875e-01
P03372	P36873	174	4.21875e-01
P36873	P15336	174	4.21875e-01
P03372	O60674	175	4.21875e-01
P03372	O75925	176	4.21875e-01
O75925	P40763	176	4.21875e-01
P03372	P00533	177	4.21875e-01
P03372	P01106	178	4.21875e-01
P01106	P40763	178	4.21875e-01
P03372	P06401	179	4.21875e-01
P06401	P40763	179	4.21875e-01
P03372	P08047	180	4.21875e-01
P08047	P40763	180	4.21875e-01
P03372	P12931	181	4.21875e-01
P12931	P40763	181	4.21875e-01
P03372	P17676	182	4.21875e-01
P17676	P40763	182	4.21875e-01
