#tail	head	KSP index	path cost
P20333	P42224	1	7.50000e-01
Q9Y6Q6	O14920	2	7.50000e-01
Q9Y6Q6	Q9Y6K9	3	7.50000e-01
P20333	P04350	4	5.62500e-01
P04350	O14920	4	5.62500e-01
P04350	P19838	5	5.62500e-01
P04350	Q00653	6	5.62500e-01
P04350	Q01201	7	5.62500e-01
P04350	Q9Y6K9	8	5.62500e-01
P20333	P07437	9	5.62500e-01
P07437	O14920	9	5.62500e-01
P07437	P19838	10	5.62500e-01
P07437	P25963	11	5.62500e-01
P07437	Q00653	12	5.62500e-01
P07437	Q01201	13	5.62500e-01
P07437	Q15653	14	5.62500e-01
P07437	Q9Y6K9	15	5.62500e-01
P20333	P07910	16	5.62500e-01
P07910	O75530	16	5.62500e-01
P07910	Q00653	17	5.62500e-01
P20333	P11021	18	5.62500e-01
P11021	O14920	18	5.62500e-01
P11021	P19838	19	5.62500e-01
P11021	P25963	20	5.62500e-01
P11021	Q00653	21	5.62500e-01
P11021	Q01201	22	5.62500e-01
P11021	Q04206	23	5.62500e-01
P11021	Q04864	24	5.62500e-01
P11021	Q15653	25	5.62500e-01
P11021	Q92905	26	5.62500e-01
P11021	Q9Y6K9	27	5.62500e-01
P20333	P11142	28	5.62500e-01
P11142	O14920	28	5.62500e-01
P11142	O75530	29	5.62500e-01
P11142	P19838	30	5.62500e-01
P11142	P25963	31	5.62500e-01
P11142	Q00653	32	5.62500e-01
P11142	Q01201	33	5.62500e-01
P11142	Q04206	34	5.62500e-01
P11142	Q04864	35	5.62500e-01
P11142	Q15653	36	5.62500e-01
P11142	Q9Y6K9	37	5.62500e-01
P20333	P19438	38	5.62500e-01
P19438	O75530	38	5.62500e-01
P20333	P05141	39	5.62500e-01
P05141	P19838	39	5.62500e-01
P05141	P25963	40	5.62500e-01
P05141	Q9Y6K9	41	5.62500e-01
P20333	P08670	42	5.62500e-01
P08670	P19838	42	5.62500e-01
P08670	Q9Y6K9	43	5.62500e-01
P20333	P12236	44	5.62500e-01
P12236	P19838	44	5.62500e-01
P12236	Q9Y6K9	45	5.62500e-01
P20333	P17066	46	5.62500e-01
P17066	P19838	46	5.62500e-01
P17066	Q01201	47	5.62500e-01
P17066	Q04864	48	5.62500e-01
P17066	Q92905	49	5.62500e-01
P17066	Q9Y6K9	50	5.62500e-01
P19438	P19838	51	5.62500e-01
P19438	P21580	52	5.62500e-01
P19438	P25963	53	5.62500e-01
P19438	P42224	54	5.62500e-01
P19438	Q00653	55	5.62500e-01
P19438	Q04206	56	5.62500e-01
P19438	Q9Y6K9	57	5.62500e-01
P20333	P21333	58	5.62500e-01
P21333	O14920	58	5.62500e-01
P21333	Q9Y6K9	59	5.62500e-01
P20333	P23396	60	5.62500e-01
P23396	O75530	60	5.62500e-01
P20333	P12235	61	5.62500e-01
P12235	P25963	61	5.62500e-01
P23396	P19838	62	5.62500e-01
P23396	P25963	63	5.62500e-01
P23396	Q00653	64	5.62500e-01
P23396	Q04206	65	5.62500e-01
P23396	Q9Y6K9	66	5.62500e-01
P20333	P34931	67	5.62500e-01
P34931	O14920	67	5.62500e-01
P34931	P19838	68	5.62500e-01
P34931	P25963	69	5.62500e-01
P34931	Q00653	70	5.62500e-01
P34931	Q01201	71	5.62500e-01
P34931	Q04206	72	5.62500e-01
P34931	Q04864	73	5.62500e-01
P34931	Q15653	74	5.62500e-01
P34931	Q92905	75	5.62500e-01
P34931	Q9Y6K9	76	5.62500e-01
P20333	P35580	77	5.62500e-01
P35580	O14920	77	5.62500e-01
P35580	O75530	78	5.62500e-01
P35580	Q9Y6K9	79	5.62500e-01
P20333	P38646	80	5.62500e-01
P38646	O14920	80	5.62500e-01
P38646	P19838	81	5.62500e-01
P38646	P25963	82	5.62500e-01
P38646	Q00653	83	5.62500e-01
P38646	Q01201	84	5.62500e-01
P38646	Q04864	85	5.62500e-01
P38646	Q15653	86	5.62500e-01
P38646	Q9Y6K9	87	5.62500e-01
P20333	P62158	88	5.62500e-01
P62158	O14920	88	5.62500e-01
P62158	Q00653	89	5.62500e-01
P62158	Q01201	90	5.62500e-01
P62158	Q04206	91	5.62500e-01
P62158	Q04864	92	5.62500e-01
P62158	Q9Y6K9	93	5.62500e-01
P20333	P62249	94	5.62500e-01
P62249	O75530	94	5.62500e-01
P62249	Q00653	95	5.62500e-01
P62249	Q9Y6K9	96	5.62500e-01
P20333	P62263	97	5.62500e-01
P62263	O75530	97	5.62500e-01
P62263	Q00653	98	5.62500e-01
P62263	Q01201	99	5.62500e-01
P62263	Q9Y6K9	100	5.62500e-01
P20333	P62829	101	5.62500e-01
P62829	O75530	101	5.62500e-01
P62829	P25963	102	5.62500e-01
P62829	Q04206	103	5.62500e-01
P62829	Q9Y6K9	104	5.62500e-01
P20333	P63261	105	5.62500e-01
P63261	O14920	105	5.62500e-01
P63261	O75530	106	5.62500e-01
P63261	P25963	107	5.62500e-01
P63261	Q01201	108	5.62500e-01
P63261	Q15653	109	5.62500e-01
P63261	Q9Y6K9	110	5.62500e-01
P20333	P78527	111	5.62500e-01
P78527	O75530	111	5.62500e-01
P78527	P19838	112	5.62500e-01
P78527	Q00653	113	5.62500e-01
P78527	Q01201	114	5.62500e-01
P78527	Q04206	115	5.62500e-01
P78527	Q09472	116	5.62500e-01
P78527	Q9Y6K9	117	5.62500e-01
P20333	Q00610	118	5.62500e-01
Q00610	O14920	118	5.62500e-01
P20333	O95831	119	5.62500e-01
O95831	Q00653	119	5.62500e-01
P20333	P27708	120	5.62500e-01
P27708	Q00653	120	5.62500e-01
P27708	Q01201	121	5.62500e-01
P27708	Q9Y6K9	122	5.62500e-01
P20333	P31689	123	5.62500e-01
P31689	Q00653	123	5.62500e-01
P31689	Q92769	124	5.62500e-01
P20333	P42677	125	5.62500e-01
P42677	Q00653	125	5.62500e-01
P42677	Q9Y6K9	126	5.62500e-01
P20333	P62269	127	5.62500e-01
P62269	Q00653	127	5.62500e-01
Q00610	P25963	128	5.62500e-01
Q00610	Q00653	129	5.62500e-01
Q00610	Q01201	130	5.62500e-01
Q00610	Q04864	131	5.62500e-01
Q00610	Q09472	132	5.62500e-01
Q00610	Q15653	133	5.62500e-01
Q00610	Q9Y6K9	134	5.62500e-01
P20333	Q00839	135	5.62500e-01
Q00839	O14920	135	5.62500e-01
P20333	P48729	136	5.62500e-01
P48729	Q04206	136	5.62500e-01
P20333	P04406	137	5.62500e-01
P04406	Q04864	137	5.62500e-01
Q00839	O75530	138	5.62500e-01
Q00839	Q00653	139	5.62500e-01
Q00839	Q01201	140	5.62500e-01
Q00839	Q09472	141	5.62500e-01
Q00839	Q15653	142	5.62500e-01
Q00839	Q9Y6K9	143	5.62500e-01
P20333	Q05639	144	5.62500e-01
Q05639	Q00653	144	5.62500e-01
Q05639	Q9Y6K9	145	5.62500e-01
P20333	Q07021	146	5.62500e-01
Q07021	O14920	146	5.62500e-01
P20333	O14980	147	5.62500e-01
O14980	Q12824	147	5.62500e-01
O14980	Q9Y6K9	148	5.62500e-01
Q07021	Q01201	149	5.62500e-01
Q07021	Q04864	150	5.62500e-01
P20333	Q12933	151	5.62500e-01
Q12933	O14920	151	5.62500e-01
Q12933	P19838	152	5.62500e-01
Q12933	P21580	153	5.62500e-01
Q12933	P25963	154	5.62500e-01
Q12933	Q00653	155	5.62500e-01
Q12933	Q9GZU2	156	5.62500e-01
Q12933	Q9Y6K9	157	5.62500e-01
P20333	Q13077	158	5.62500e-01
Q13077	O14920	158	5.62500e-01
Q13077	P21580	159	5.62500e-01
Q13077	Q9Y6K9	160	5.62500e-01
P20333	Q13490	161	5.62500e-01
Q13490	O14920	161	5.62500e-01
P20333	P17987	162	5.62500e-01
P17987	Q13547	162	5.62500e-01
P20333	P43405	163	5.62500e-01
P43405	Q13547	163	5.62500e-01
Q13490	P25963	164	5.62500e-01
Q13490	Q9Y6K9	165	5.62500e-01
P20333	Q13748	166	5.62500e-01
Q13748	O14920	166	5.62500e-01
Q13748	P25963	167	5.62500e-01
Q13748	Q00653	168	5.62500e-01
Q13748	Q01201	169	5.62500e-01
Q13748	Q04864	170	5.62500e-01
Q13748	Q15653	171	5.62500e-01
Q13748	Q9Y6K9	172	5.62500e-01
P20333	Q14974	173	5.62500e-01
Q14974	O75530	173	5.62500e-01
Q14974	Q01201	174	5.62500e-01
