#tail	head	KSP index	path cost
Q9NPH3	Q15628	1	5.62500e-01
Q15628	Q9Y6K9	1	5.62500e-01
P14778	P27986	2	5.62500e-01
P27986	P25963	2	5.62500e-01
P14778	P51617	3	5.62500e-01
P51617	O14920	3	5.62500e-01
P51617	Q9Y6K9	4	5.62500e-01
Q15628	O14920	5	5.62500e-01
P14778	Q15628	5	5.62500e-01
Q15628	P25963	6	5.62500e-01
P14778	Q99558	8	5.62500e-01
Q99558	O14920	8	5.62500e-01
Q99558	P25963	9	5.62500e-01
Q99558	Q9Y6K9	10	5.62500e-01
P14778	Q99836	11	5.62500e-01
Q99836	O14920	11	5.62500e-01
P14778	Q9Y4K3	12	5.62500e-01
Q9Y4K3	O14920	12	5.62500e-01
Q9Y4K3	Q9Y6K9	13	5.62500e-01
Q9NPH3	P51617	14	5.62500e-01
Q9NPH3	Q99836	18	5.62500e-01
P14778	O14920	19	5.42732e-01
P14778	P42574	20	4.75289e-01
P42574	O14920	20	4.75289e-01
P14778	Q13158	21	4.75289e-01
Q13158	O14920	21	4.75289e-01
Q13158	Q9Y6K9	22	4.75289e-01
P27930	P42574	23	4.75289e-01
Q9NPH3	Q13158	24	4.75289e-01
Q9NPH3	P41743	26	4.35040e-01
P41743	O14920	26	4.35040e-01
P14778	O00459	27	4.21875e-01
O00459	O15530	27	4.21875e-01
O15530	O14920	27	4.21875e-01
O00459	P0CG47	28	4.21875e-01
P0CG47	P25963	28	4.21875e-01
P0CG47	Q9Y6K9	29	4.21875e-01
O00459	P19438	30	4.21875e-01
P19438	P25963	30	4.21875e-01
P19438	Q04206	31	4.21875e-01
P19438	Q9Y6K9	32	4.21875e-01
O00459	P27348	33	4.21875e-01
P27348	P25963	33	4.21875e-01
P27348	Q04206	34	4.21875e-01
O00459	P27986	35	4.21875e-01
O00459	P31749	36	4.21875e-01
P31749	O14920	36	4.21875e-01
P31749	Q04206	37	4.21875e-01
P31749	Q9Y6K9	38	4.21875e-01
O00459	P31751	39	4.21875e-01
P31751	O14920	39	4.21875e-01
P31751	Q9Y6K9	40	4.21875e-01
O00459	P41743	41	4.21875e-01
O00459	P42345	42	4.21875e-01
P42345	O14920	42	4.21875e-01
O00459	P49407	43	4.21875e-01
P49407	P25963	43	4.21875e-01
O00459	P40763	44	4.21875e-01
P40763	Q04206	44	4.21875e-01
O00459	P46531	45	4.21875e-01
P46531	Q04206	45	4.21875e-01
O00459	P49841	46	4.21875e-01
P49841	Q04206	46	4.21875e-01
P49841	Q9Y6K9	47	4.21875e-01
O00459	Q05513	48	4.21875e-01
Q05513	O14920	48	4.21875e-01
Q05513	Q04206	49	4.21875e-01
O00459	Q9Y243	50	4.21875e-01
Q9Y243	O14920	50	4.21875e-01
Q9Y243	Q9Y6K9	51	4.21875e-01
O00459	Q9Y4K3	52	4.21875e-01
O00459	P36406	53	4.21875e-01
P36406	Q9Y6K9	53	4.21875e-01
O00459	P42680	54	4.21875e-01
P42680	Q9Y6K9	54	4.21875e-01
O00459	P63104	55	4.21875e-01
P63104	Q9Y6K9	55	4.21875e-01
O00459	Q02763	56	4.21875e-01
Q02763	Q9Y6K9	56	4.21875e-01
O00459	Q9Y6Q6	58	4.21875e-01
Q9Y6Q6	O14920	58	4.21875e-01
Q9Y6Q6	Q9Y6K9	59	4.21875e-01
P14778	O43187	60	4.21875e-01
