#tail	head	KSP index	path cost
P05106	P35222	1	7.50000e-01
P05556	P15336	2	7.50000e-01
P36897	O15105	3	7.50000e-01
P36897	O43541	4	7.50000e-01
P36897	P12755	5	7.50000e-01
P36897	P84022	6	7.50000e-01
P36897	P98082	7	7.50000e-01
P36897	Q13485	8	7.50000e-01
P36897	Q15796	9	7.50000e-01
P36897	Q9H0M0	10	7.50000e-01
P36897	Q9UER7	11	7.50000e-01
P37173	O15105	12	7.50000e-01
P37173	P35222	13	7.50000e-01
P37173	P84022	14	7.50000e-01
P37173	P98082	15	7.50000e-01
P37173	Q13485	16	7.50000e-01
P37173	Q15796	17	7.50000e-01
P37173	Q9H0M0	18	7.50000e-01
P37173	Q9HAU4	19	7.50000e-01
P37173	Q9UER7	20	7.50000e-01
P05106	P05771	21	5.62500e-01
P05771	P15336	21	5.62500e-01
P05106	P18031	22	5.62500e-01
P18031	O75925	22	5.62500e-01
P18031	P15336	23	5.62500e-01
P18031	P35222	24	5.62500e-01
P05106	P21333	25	5.62500e-01
P21333	P01106	25	5.62500e-01
P05106	P06756	26	5.62500e-01
P06756	P35222	26	5.62500e-01
P21333	P03372	27	5.62500e-01
P21333	P10275	28	5.62500e-01
P21333	P38398	29	5.62500e-01
P21333	P84022	30	5.62500e-01
P21333	P98082	31	5.62500e-01
P05106	P49023	32	5.62500e-01
P49023	P10275	32	5.62500e-01
P49023	P35222	33	5.62500e-01
P05106	Q05397	34	5.62500e-01
Q05397	O75925	34	5.62500e-01
Q05397	P04637	35	5.62500e-01
P05106	Q06124	36	5.62500e-01
Q06124	P10275	36	5.62500e-01
P05106	O75369	37	5.62500e-01
O75369	Q9HAU4	37	5.62500e-01
P05106	Q9UBP9	38	5.62500e-01
Q9UBP9	Q13573	38	5.62500e-01
P05106	Q9Y490	39	5.62500e-01
Q9Y490	Q13573	39	5.62500e-01
P05556	O43707	40	5.62500e-01
O43707	P03372	40	5.62500e-01
O43707	P11473	41	5.62500e-01
O43707	P35222	42	5.62500e-01
