#tail	head	KSP index	path cost
P14784	P42229	1	7.50000e-01
P14784	P40763	2	7.50000e-01
P14784	P42224	3	7.50000e-01
P14784	P51692	4	7.50000e-01
P14784	P04049	5	5.62500e-01
P04049	P04150	5	5.62500e-01
P14784	P06241	6	5.62500e-01
P06241	P04150	6	5.62500e-01
P06241	P40763	7	5.62500e-01
P14784	P29353	8	5.62500e-01
P29353	O43524	8	5.62500e-01
P14784	O00459	9	5.62500e-01
O00459	P40763	9	5.62500e-01
O00459	P42229	10	5.62500e-01
P14784	O60674	11	5.62500e-01
O60674	P40763	11	5.62500e-01
O60674	P42224	12	5.62500e-01
O60674	P42229	13	5.62500e-01
O60674	P51692	14	5.62500e-01
P14784	P07948	15	5.62500e-01
P07948	P40763	15	5.62500e-01
P14784	P27986	16	5.62500e-01
P27986	P40763	16	5.62500e-01
P27986	P42229	17	5.62500e-01
P29353	P42229	18	5.62500e-01
P14784	P29597	19	5.62500e-01
P29597	P40763	19	5.62500e-01
P29597	P42224	20	5.62500e-01
P29597	P42229	21	5.62500e-01
P29597	P51692	22	5.62500e-01
P14784	P43405	23	5.62500e-01
P43405	P40763	23	5.62500e-01
P43405	P42229	24	5.62500e-01
P14784	P52333	25	5.62500e-01
P52333	P40763	25	5.62500e-01
P52333	P42224	26	5.62500e-01
P52333	P42229	27	5.62500e-01
P52333	P51692	28	5.62500e-01
P52333	Q13287	29	5.62500e-01
P14784	P63244	30	5.62500e-01
P63244	P05412	30	5.62500e-01
P14784	O14964	31	5.62500e-01
O14964	Q13287	31	5.62500e-01
P63244	P40763	32	5.62500e-01
P63244	P42224	33	5.62500e-01
P14784	Q9NSE2	34	5.62500e-01
Q9NSE2	P40763	34	5.62500e-01
Q9NSE2	P42224	35	5.62500e-01
Q9NSE2	P42229	36	5.62500e-01
Q9NSE2	P51692	37	5.62500e-01
P31785	P29353	38	5.62500e-01
P01589	O60674	39	5.62500e-01
P01589	P23458	43	5.62500e-01
P23458	P40763	43	5.62500e-01
P23458	P42224	44	5.62500e-01
P23458	P42229	45	5.62500e-01
P23458	P51692	46	5.62500e-01
P01589	P29597	47	5.62500e-01
P01589	P52333	51	5.62500e-01
P31785	O60674	56	5.62500e-01
P31785	P16871	60	5.62500e-01
P16871	P40763	60	5.62500e-01
P16871	P42229	61	5.62500e-01
P16871	P51692	62	5.62500e-01
P31785	P23458	63	5.62500e-01
P31785	P27986	67	5.62500e-01
P31785	P29597	70	5.62500e-01
P31785	P10721	71	5.62500e-01
P10721	P42224	71	5.62500e-01
P10721	P42229	72	5.62500e-01
P10721	P51692	73	5.62500e-01
P01589	P51692	77	5.53722e-01
P31785	P42224	78	5.42732e-01
P31785	P42229	79	5.42732e-01
P10721	P40763	80	4.75289e-01
P31785	P42226	81	4.75289e-01
P42226	P14921	81	4.75289e-01
P42226	Q13287	82	4.75289e-01
P31785	Q13043	83	4.35040e-01
Q13043	O43524	83	4.35040e-01
O60674	P03372	84	4.21875e-01
P03372	O43524	84	4.21875e-01
P03372	P05412	85	4.21875e-01
P03372	P40763	86	4.21875e-01
P03372	P42229	87	4.21875e-01
O60674	P06241	88	4.21875e-01
O60674	P11166	90	4.21875e-01
P11166	P15336	90	4.21875e-01
O60674	P18031	91	4.21875e-01
P18031	P15336	91	4.21875e-01
P18031	P40763	92	4.21875e-01
P18031	P42229	93	4.21875e-01
P18031	P51692	94	4.21875e-01
O60674	P29353	95	4.21875e-01
O60674	P38398	97	4.21875e-01
P38398	P05412	97	4.21875e-01
O60674	O00459	98	4.21875e-01
O60674	O14543	100	4.21875e-01
O14543	P40763	100	4.21875e-01
O14543	P42224	101	4.21875e-01
O14543	P42229	102	4.21875e-01
O14543	P51692	103	4.21875e-01
O60674	P04626	104	4.21875e-01
P04626	P40763	104	4.21875e-01
P04626	P42224	105	4.21875e-01
O60674	P11362	106	4.21875e-01
P11362	P40763	106	4.21875e-01
O60674	P12931	107	4.21875e-01
P12931	P40763	107	4.21875e-01
P12931	P42224	108	4.21875e-01
P12931	P42229	109	4.21875e-01
P12931	P51692	110	4.21875e-01
O60674	P16473	111	4.21875e-01
P16473	P40763	111	4.21875e-01
O60674	P23458	112	4.21875e-01
O60674	P27986	116	4.21875e-01
P38398	P42224	118	4.21875e-01
P38398	P42229	119	4.21875e-01
P38398	Q13287	120	4.21875e-01
O60674	P40189	121	4.21875e-01
P40189	P40763	121	4.21875e-01
O60674	P10721	122	4.21875e-01
O60674	P19438	125	4.21875e-01
P19438	P42224	125	4.21875e-01
P40189	P42224	126	4.21875e-01
O60674	P42226	127	4.21875e-01
O60674	P16471	128	4.21875e-01
P16471	P42229	128	4.21875e-01
O60674	P19235	129	4.21875e-01
P19235	P42229	129	4.21875e-01
O60674	P42336	131	4.21875e-01
P42336	P40763	131	4.21875e-01
O60674	P48357	132	4.21875e-01
P48357	P40763	132	4.21875e-01
O60674	P52333	133	4.21875e-01
O60674	P52630	138	4.21875e-01
P52630	P42224	138	4.21875e-01
O60674	P67775	139	4.21875e-01
P67775	O43524	139	4.21875e-01
P67775	P42229	140	4.21875e-01
P67775	P51692	141	4.21875e-01
O60674	Q06124	142	4.21875e-01
Q06124	P40763	142	4.21875e-01
Q06124	P42229	143	4.21875e-01
Q06124	P51692	144	4.21875e-01
O60674	Q13309	145	4.21875e-01
Q13309	O43524	145	4.21875e-01
O60674	Q14469	146	4.21875e-01
Q14469	P40763	146	4.21875e-01
O60674	Q14765	147	4.21875e-01
Q14765	Q13287	147	4.21875e-01
O60674	Q15303	148	4.21875e-01
Q15303	P42229	148	4.21875e-01
Q15303	P51692	149	4.21875e-01
O60674	Q5TA89	150	4.21875e-01
Q5TA89	P40763	150	4.21875e-01
O60674	Q92569	151	4.21875e-01
Q92569	P40763	151	4.21875e-01
O60674	Q9NRF2	152	4.21875e-01
Q9NRF2	P40763	152	4.21875e-01
O60674	Q9UGK3	153	4.21875e-01
Q9UGK3	P42229	153	4.21875e-01
Q9UGK3	P51692	154	4.21875e-01
O60674	Q9UM73	155	4.21875e-01
Q9UM73	P40763	155	4.21875e-01
P23458	P04049	156	4.21875e-01
P23458	P17252	157	4.21875e-01
P17252	P15336	157	4.21875e-01
P23458	P29353	158	4.21875e-01
P23458	P38398	160	4.21875e-01
P23458	O00459	161	4.21875e-01
P23458	O14543	163	4.21875e-01
P23458	O15524	167	4.21875e-01
O15524	P40763	167	4.21875e-01
O15524	P42224	168	4.21875e-01
O15524	P42229	169	4.21875e-01
O15524	P51692	170	4.21875e-01
P23458	O60674	171	4.21875e-01
P23458	P07332	175	4.21875e-01
P07332	P40763	175	4.21875e-01
P23458	P16473	176	4.21875e-01
P23458	P16871	177	4.21875e-01
P23458	P27986	180	4.21875e-01
P23458	P19438	181	4.21875e-01
P23458	P19525	182	4.21875e-01
P19525	P42224	182	4.21875e-01
P23458	P42226	187	4.21875e-01
P23458	P10912	188	4.21875e-01
P10912	P42229	188	4.21875e-01
P10912	P51692	189	4.21875e-01
P23458	P42336	191	4.21875e-01
P23458	P43405	192	4.21875e-01
P23458	P47712	194	4.21875e-01
P47712	P40763	194	4.21875e-01
P23458	P48551	195	4.21875e-01
P48551	P42224	195	4.21875e-01
P23458	P49407	196	4.21875e-01
P49407	P05412	196	4.21875e-01
P23458	P52630	197	4.21875e-01
P23458	P58753	198	4.21875e-01
P58753	P40763	198	4.21875e-01
P23458	P63244	199	4.21875e-01
