#tail	head	KSP index	path cost
O00206	P19838	1	7.50000e-01
O00206	Q04206	2	7.50000e-01
P14778	P19838	3	7.50000e-01
P14778	Q04206	4	7.50000e-01
Q9Y6Q6	P19838	5	7.50000e-01
Q9Y6Q6	Q04206	6	7.50000e-01
O00206	P05412	7	5.62500e-01
P05412	P19838	7	5.62500e-01
P05412	Q04206	8	5.62500e-01
P19838	Q04206	9	5.62500e-01
O00206	P27361	10	5.62500e-01
P27361	P19838	10	5.62500e-01
P27361	Q04206	11	5.62500e-01
O00206	P28482	12	5.62500e-01
P28482	P19838	12	5.62500e-01
O00206	P01100	13	5.62500e-01
P01100	Q04206	13	5.62500e-01
P28482	Q04206	14	5.62500e-01
Q04206	P19838	15	5.62500e-01
O00206	Q99836	16	5.62500e-01
Q99836	P19838	16	5.62500e-01
Q99836	Q04206	17	5.62500e-01
P14778	P52564	19	5.62500e-01
P52564	Q04206	19	5.62500e-01
P14778	Q12933	21	5.62500e-01
Q12933	P19838	21	5.62500e-01
P14778	Q99558	22	5.62500e-01
Q99558	Q04206	22	5.62500e-01
P14778	Q99759	23	5.62500e-01
Q99759	Q04206	23	5.62500e-01
P14778	Q99836	24	5.62500e-01
P14778	Q9Y4K3	26	5.62500e-01
Q9Y4K3	P19838	26	5.62500e-01
Q9Y4K3	Q04206	27	5.62500e-01
P25942	O43353	28	5.62500e-01
O43353	P19838	28	5.62500e-01
O43353	Q04206	29	5.62500e-01
P25942	P10599	30	5.62500e-01
P10599	P19838	30	5.62500e-01
P25942	P34932	31	5.62500e-01
P34932	P19838	31	5.62500e-01
P25942	O15294	32	5.62500e-01
O15294	Q04206	32	5.62500e-01
P34932	Q04206	33	5.62500e-01
P25942	Q12933	34	5.62500e-01
P25942	Q99558	35	5.62500e-01
P25942	Q9NYJ8	36	5.62500e-01
Q9NYJ8	P19838	36	5.62500e-01
P25942	Q9UNN5	37	5.62500e-01
Q9UNN5	Q04206	37	5.62500e-01
P25942	Q9Y4K3	38	5.62500e-01
P36941	Q12933	40	5.62500e-01
P36941	Q99558	41	5.62500e-01
Q96RJ3	Q12933	42	5.62500e-01
Q96RJ3	Q99558	43	5.62500e-01
Q9HAV5	Q9Y4K3	44	5.62500e-01
Q9Y6Q6	O14920	46	5.62500e-01
O14920	P19838	46	5.62500e-01
O14920	Q04206	47	5.62500e-01
Q9Y6Q6	O15111	48	5.62500e-01
O15111	P19838	48	5.62500e-01
O15111	Q04206	49	5.62500e-01
Q9Y6Q6	O43318	50	5.62500e-01
O43318	P19838	50	5.62500e-01
O43318	Q04206	51	5.62500e-01
Q9Y6Q6	Q12933	54	5.62500e-01
Q9Y6Q6	Q13546	55	5.62500e-01
Q13546	P19838	55	5.62500e-01
Q13546	Q04206	56	5.62500e-01
Q9Y6Q6	Q15025	57	5.62500e-01
Q15025	P19838	57	5.62500e-01
Q9Y6Q6	Q9NYJ8	58	5.62500e-01
Q9Y6Q6	Q9Y4K3	59	5.62500e-01
Q9Y6Q6	Q9Y6K9	61	5.62500e-01
Q9Y6K9	P19838	61	5.62500e-01
Q9Y6K9	Q04206	62	5.62500e-01
Q99558	P19838	63	4.92560e-01
O00206	P00533	67	4.21875e-01
P00533	O14965	67	4.21875e-01
O14965	P19838	67	4.21875e-01
P00533	O43707	68	4.21875e-01
O43707	P19838	68	4.21875e-01
O43707	Q04206	69	4.21875e-01
P00533	O60603	70	4.21875e-01
O60603	P19838	70	4.21875e-01
O60603	Q04206	71	4.21875e-01
P00533	P03372	72	4.21875e-01
P03372	P19838	72	4.21875e-01
P03372	Q04206	73	4.21875e-01
P00533	P04049	74	4.21875e-01
P04049	P19838	74	4.21875e-01
P04049	Q04206	75	4.21875e-01
P00533	P04150	76	4.21875e-01
