#tail	head	KSP index	path cost
P34998	P32121	1	5.62500e-01
P32121	Q13263	1	5.62500e-01
P34998	P62158	2	5.62500e-01
P62158	P15884	2	5.62500e-01
P62158	Q04206	3	5.62500e-01
P34998	P04899	4	4.21875e-01
P04899	P08238	4	4.21875e-01
P08238	P19838	4	4.21875e-01
P34998	O95467	5	4.21875e-01
O95467	O15169	5	4.21875e-01
O15169	P35222	5	4.21875e-01
O95467	Q9Y265	6	4.21875e-01
Q9Y265	P19838	6	4.21875e-01
Q9Y265	P35222	7	4.21875e-01
P08238	P35222	8	4.21875e-01
P04899	Q99496	9	4.21875e-01
Q99496	Q04206	9	4.21875e-01
Q99496	Q13263	10	4.21875e-01
P04899	Q99759	11	4.21875e-01
Q99759	Q04206	11	4.21875e-01
P34998	P09471	12	4.21875e-01
P09471	O14640	12	4.21875e-01
O14640	P35222	12	4.21875e-01
P34998	P29992	13	4.21875e-01
P29992	O14745	13	4.21875e-01
O14745	P35222	13	4.21875e-01
P32121	O15160	14	4.21875e-01
O15160	P15884	14	4.21875e-01
P32121	O95602	15	4.21875e-01
O95602	P15884	15	4.21875e-01
P32121	O00505	16	4.21875e-01
O00505	P19838	16	4.21875e-01
P32121	O15111	17	4.21875e-01
O15111	P19838	17	4.21875e-01
O15111	P35222	18	4.21875e-01
O15111	Q04206	19	4.21875e-01
P32121	P04049	20	4.21875e-01
P04049	P19838	20	4.21875e-01
P04049	Q04206	21	4.21875e-01
P32121	P04350	22	4.21875e-01
P04350	P19838	22	4.21875e-01
P04350	P22736	23	4.21875e-01
P32121	P08238	24	4.21875e-01
P32121	P08670	26	4.21875e-01
P08670	P19838	26	4.21875e-01
P08670	Q13263	27	4.21875e-01
P32121	P11021	28	4.21875e-01
P11021	P19838	28	4.21875e-01
P11021	Q04206	29	4.21875e-01
P32121	P11142	30	4.21875e-01
P11142	P19838	30	4.21875e-01
P11142	P35222	31	4.21875e-01
P11142	Q04206	32	4.21875e-01
P32121	P17066	33	4.21875e-01
P17066	P19838	33	4.21875e-01
P32121	P23396	34	4.21875e-01
P23396	P19838	34	4.21875e-01
P23396	Q04206	35	4.21875e-01
P32121	P25963	36	4.21875e-01
P25963	P19838	36	4.21875e-01
P25963	Q04206	37	4.21875e-01
P32121	P31749	38	4.21875e-01
P31749	P22736	38	4.21875e-01
P31749	P35222	39	4.21875e-01
P31749	Q04206	40	4.21875e-01
P32121	P34931	41	4.21875e-01
P34931	P19838	41	4.21875e-01
P32121	O60260	42	4.21875e-01
O60260	P35222	42	4.21875e-01
P32121	P00533	43	4.21875e-01
P00533	P35222	43	4.21875e-01
P32121	P05387	44	4.21875e-01
P05387	P35222	44	4.21875e-01
P32121	P09651	45	4.21875e-01
P09651	P35222	45	4.21875e-01
P32121	P0CG48	46	4.21875e-01
P0CG48	P35222	46	4.21875e-01
P0CG48	Q04206	47	4.21875e-01
P0CG48	Q13263	48	4.21875e-01
P32121	P12931	49	4.21875e-01
P12931	P35222	49	4.21875e-01
P32121	P14618	50	4.21875e-01
P14618	P35222	50	4.21875e-01
P32121	P16403	51	4.21875e-01
P16403	P35222	51	4.21875e-01
P32121	P17844	52	4.21875e-01
P17844	P35222	52	4.21875e-01
P34931	Q04206	53	4.21875e-01
P32121	P35221	54	4.21875e-01
P35221	P35222	54	4.21875e-01
P32121	P52272	55	4.21875e-01
P52272	P19838	55	4.21875e-01
P52272	P35222	56	4.21875e-01
P32121	P62158	57	4.21875e-01
P32121	P62314	59	4.21875e-01
P62314	P35222	59	4.21875e-01
P32121	O43318	60	4.21875e-01
O43318	Q04206	60	4.21875e-01
P32121	P06748	61	4.21875e-01
P06748	Q04206	61	4.21875e-01
P06748	Q13263	62	4.21875e-01
P32121	P27348	63	4.21875e-01
P27348	Q04206	63	4.21875e-01
P32121	P42224	64	4.21875e-01
P42224	Q04206	64	4.21875e-01
P42224	Q13263	65	4.21875e-01
P32121	P53779	66	4.21875e-01
P53779	Q04206	66	4.21875e-01
P32121	Q00987	67	4.21875e-01
Q00987	Q04206	67	4.21875e-01
P32121	Q04917	68	4.21875e-01
Q04917	Q04206	68	4.21875e-01
P32121	P16104	69	4.21875e-01
P16104	Q13263	69	4.21875e-01
P32121	P62330	70	4.21875e-01
P62330	Q13263	70	4.21875e-01
P32121	Q15233	71	4.21875e-01
Q15233	P35222	71	4.21875e-01
P32121	Q8N752	72	4.21875e-01
Q8N752	P35222	72	4.21875e-01
P32121	Q8NC51	73	4.21875e-01
Q8NC51	P35222	73	4.21875e-01
P32121	Q8TAQ2	74	4.21875e-01
Q8TAQ2	P15884	74	4.21875e-01
P32121	Q8WVC0	75	4.21875e-01
Q8WVC0	P35222	75	4.21875e-01
P32121	Q92499	76	4.21875e-01
Q92499	P35222	76	4.21875e-01
P32121	Q92769	77	4.21875e-01
Q92769	Q04206	77	4.21875e-01
P32121	Q99873	78	4.21875e-01
Q99873	Q04206	78	4.21875e-01
Q99873	Q15596	79	4.21875e-01
P32121	Q9UN86	80	4.21875e-01
Q9UN86	Q04206	80	4.21875e-01
P32121	Q9Y4K3	81	4.21875e-01
