#tail	head	KSP index	path cost
Q04721	Q15797	1	7.50000e-01
P46531	P19838	2	7.50000e-01
P46531	P25490	3	7.50000e-01
P46531	P84022	4	7.50000e-01
P46531	Q06330	5	7.50000e-01
P46531	Q06413	6	7.50000e-01
P46531	Q13573	7	7.50000e-01
P46531	Q14469	8	7.50000e-01
P46531	Q15797	9	7.50000e-01
P46531	Q86Y01	10	7.50000e-01
P46531	Q92585	11	7.50000e-01
P46531	Q96JK9	12	7.50000e-01
P46531	Q9UJU2	13	7.50000e-01
Q04721	Q06330	14	7.50000e-01
Q04721	Q92585	15	7.50000e-01
Q04721	Q96JK9	16	7.50000e-01
Q99466	P84022	17	7.50000e-01
Q99466	Q06330	18	7.50000e-01
Q99466	Q92585	19	7.50000e-01
Q99466	Q96JK9	20	7.50000e-01
Q9UM47	Q06330	21	7.50000e-01
Q9UM47	Q13573	22	7.50000e-01
Q9UM47	Q92585	23	7.50000e-01
Q9UM47	Q96JK9	24	7.50000e-01
Q04721	Q86Y01	25	6.33718e-01
Q99466	Q86Y01	26	6.33718e-01
Q9UM47	Q86Y01	27	6.33718e-01
P46531	P03372	28	5.62500e-01
P03372	O75376	28	5.62500e-01
P46531	O15111	29	5.62500e-01
O15111	P19838	29	5.62500e-01
O15111	P84022	30	5.62500e-01
O15111	Q09472	31	5.62500e-01
O15111	Q92585	32	5.62500e-01
O15111	Q9Y618	33	5.62500e-01
P03372	P19838	34	5.62500e-01
P03372	P40763	35	5.62500e-01
P03372	P84022	36	5.62500e-01
P03372	Q06330	37	5.62500e-01
P03372	Q09472	38	5.62500e-01
P03372	Q13547	39	5.62500e-01
P03372	Q92585	40	5.62500e-01
P03372	Q92769	41	5.62500e-01
P03372	Q9Y618	42	5.62500e-01
P46531	P05067	43	5.62500e-01
P05067	P25490	43	5.62500e-01
P05067	P84022	44	5.62500e-01
P05067	Q15797	45	5.62500e-01
P46531	P06733	46	5.62500e-01
P06733	P25490	46	5.62500e-01
P06733	Q13547	47	5.62500e-01
P46531	P35222	48	5.62500e-01
P35222	P15923	48	5.62500e-01
P46531	O00459	49	5.62500e-01
O00459	P40763	49	5.62500e-01
P46531	P06239	50	5.62500e-01
P06239	P40763	50	5.62500e-01
P46531	P12931	51	5.62500e-01
P12931	P40763	51	5.62500e-01
P46531	P27986	52	5.62500e-01
P27986	P40763	52	5.62500e-01
P46531	P12956	53	5.62500e-01
P12956	P84022	53	5.62500e-01
P12956	Q09472	54	5.62500e-01
P12956	Q13573	55	5.62500e-01
P27986	Q96T58	56	5.62500e-01
P35222	P19838	57	5.62500e-01
P35222	P84022	58	5.62500e-01
P35222	Q09472	59	5.62500e-01
P35222	Q13547	60	5.62500e-01
P35222	Q9UJU2	61	5.62500e-01
P46531	P49841	62	5.62500e-01
P49841	P84022	62	5.62500e-01
P49841	Q15797	63	5.62500e-01
P46531	Q00987	64	5.62500e-01
Q00987	P25490	64	5.62500e-01
Q00987	Q09472	65	5.62500e-01
Q00987	Q13547	66	5.62500e-01
P46531	Q04206	67	5.62500e-01
Q04206	P19838	67	5.62500e-01
Q04206	P40763	68	5.62500e-01
Q04206	Q13547	69	5.62500e-01
Q04206	Q92769	70	5.62500e-01
Q04206	Q9Y618	71	5.62500e-01
P46531	Q04864	72	5.62500e-01
Q04864	P19838	72	5.62500e-01
Q04864	Q09472	73	5.62500e-01
P46531	Q05655	74	5.62500e-01
Q05655	P40763	74	5.62500e-01
P46531	O95863	75	5.62500e-01
O95863	Q06587	75	5.62500e-01
O95863	Q13547	76	5.62500e-01
O95863	Q96ST3	77	5.62500e-01
P46531	P0CG48	78	5.62500e-01
P0CG48	Q09472	78	5.62500e-01
P0CG48	Q86Y01	79	5.62500e-01
Q05655	Q09472	80	5.62500e-01
P46531	Q13315	81	5.62500e-01
Q13315	Q09472	81	5.62500e-01
Q13315	Q13547	82	5.62500e-01
Q13315	Q13573	83	5.62500e-01
P46531	Q13526	84	5.62500e-01
Q13526	P84022	84	5.62500e-01
P46531	Q13761	85	5.62500e-01
Q13761	P84022	85	5.62500e-01
P46531	O00303	86	5.62500e-01
O00303	Q86Y01	86	5.62500e-01
Q13761	Q09472	87	5.62500e-01
P46531	Q8IZL2	88	5.62500e-01
Q8IZL2	Q06330	88	5.62500e-01
P46531	Q5VTD9	89	5.62500e-01
Q5VTD9	Q92769	89	5.62500e-01
Q8IZL2	Q09472	90	5.62500e-01
P46531	Q92830	91	5.62500e-01
Q92830	Q06330	91	5.62500e-01
P46531	Q92831	92	5.62500e-01
Q92831	P15923	92	5.62500e-01
Q92831	P84022	93	5.62500e-01
Q92831	Q06330	94	5.62500e-01
Q92831	Q09472	95	5.62500e-01
Q92831	Q15797	96	5.62500e-01
P46531	Q96J02	97	5.62500e-01
Q96J02	Q86Y01	97	5.62500e-01
P46531	Q9H0M0	98	5.62500e-01
Q9H0M0	P84022	98	5.62500e-01
P46531	Q9NWT6	99	5.62500e-01
Q9NWT6	P19838	99	5.62500e-01
Q9NWT6	Q13547	100	5.62500e-01
P46531	Q9ULJ6	101	5.62500e-01
Q9ULJ6	P84022	101	5.62500e-01
Q04721	Q8IZL2	102	5.62500e-01
Q99466	Q13485	104	5.62500e-01
Q13485	P19838	104	5.62500e-01
Q13485	P25490	105	5.62500e-01
Q13485	P84022	106	5.62500e-01
Q13485	Q09472	107	5.62500e-01
Q13485	Q15797	108	5.62500e-01
Q13485	Q9UJU2	109	5.62500e-01
Q99466	Q15796	110	5.62500e-01
Q15796	P25490	110	5.62500e-01
Q15796	P84022	111	5.62500e-01
Q15796	Q06413	112	5.62500e-01
Q15796	Q13547	113	5.62500e-01
Q15796	Q13573	114	5.62500e-01
Q15796	Q15797	115	5.62500e-01
Q15796	Q92769	116	5.62500e-01
Q15796	Q9UJU2	117	5.62500e-01
Q99466	Q8IZL2	118	5.62500e-01
Q9UM47	O00308	120	5.62500e-01
O00308	P84022	120	5.62500e-01
Q9UM47	P00519	121	5.62500e-01
P00519	Q09472	121	5.62500e-01
Q9UM47	Q8IZL2	122	5.62500e-01
Q9UM47	Q92831	124	5.62500e-01
Q9UM47	P16333	125	5.62500e-01
P16333	Q96T58	125	5.62500e-01
P46531	Q5TA89	130	5.42732e-01
Q04721	Q06413	131	5.42732e-01
P00519	Q92769	132	4.95416e-01
Q13315	Q15797	133	4.80844e-01
O15111	O75376	134	4.80133e-01
P46531	P31749	135	4.80133e-01
P31749	O75376	135	4.80133e-01
P31749	P84022	136	4.80133e-01
P31749	Q09472	137	4.80133e-01
P31749	Q9Y618	138	4.80133e-01
Q92831	P25490	139	4.80133e-01
Q04206	P84022	141	4.35040e-01
Q04721	Q9BTC8	142	4.35040e-01
Q9BTC8	Q13547	142	4.35040e-01
Q9BTC8	Q92769	143	4.35040e-01
O00303	O15519	144	4.21875e-01
O15519	P19838	144	4.21875e-01
O00303	P63104	145	4.21875e-01
P63104	Q06413	145	4.21875e-01
O00303	P0CG48	146	4.21875e-01
O00303	P23443	148	4.21875e-01
P23443	Q09472	148	4.21875e-01
O00303	P68104	149	4.21875e-01
P68104	Q09472	149	4.21875e-01
O00303	P61978	150	4.21875e-01
P61978	Q13573	150	4.21875e-01
P68104	Q13573	151	4.21875e-01
O00459	P19438	152	4.21875e-01
P19438	P19838	152	4.21875e-01
O00459	P31749	153	4.21875e-01
O00459	P07332	154	4.21875e-01
P07332	P40763	154	4.21875e-01
O00459	P14784	155	4.21875e-01
P14784	P40763	155	4.21875e-01
O00459	P27986	156	4.21875e-01
O00459	P42229	161	4.21875e-01
P42229	P40763	161	4.21875e-01
P42229	Q9UJU2	162	4.21875e-01
O00459	P42336	163	4.21875e-01
P42336	P40763	163	4.21875e-01
P42336	Q13547	164	4.21875e-01
O00459	P48357	165	4.21875e-01
P48357	P40763	165	4.21875e-01
O00459	P49407	166	4.21875e-01
P49407	P25490	166	4.21875e-01
O00459	P63000	167	4.21875e-01
P63000	P40763	167	4.21875e-01
O00459	O15530	168	4.21875e-01
O15530	P84022	168	4.21875e-01
O00459	P16144	169	4.21875e-01
P16144	P84022	169	4.21875e-01
O00459	P29350	170	4.21875e-01
P29350	P84022	170	4.21875e-01
O00459	P36897	171	4.21875e-01
P36897	P84022	171	4.21875e-01
O00459	P37173	172	4.21875e-01
P37173	P84022	172	4.21875e-01
O00459	P49841	173	4.21875e-01
O00459	P52735	175	4.21875e-01
P52735	P84022	175	4.21875e-01
O00459	P62993	176	4.21875e-01
P62993	P84022	176	4.21875e-01
P62993	Q09472	177	4.21875e-01
P62993	Q96T58	178	4.21875e-01
O00459	Q05397	179	4.21875e-01
Q05397	P40763	179	4.21875e-01
O00459	Q06124	180	4.21875e-01
Q06124	P40763	180	4.21875e-01
O00459	P63104	181	4.21875e-01
O00459	P23443	182	4.21875e-01
O00459	Q08379	183	4.21875e-01
Q08379	Q13573	183	4.21875e-01
O00459	Q6NUQ1	184	4.21875e-01
Q6NUQ1	Q13573	184	4.21875e-01
O00459	Q92569	185	4.21875e-01
Q92569	P40763	185	4.21875e-01
O00459	P19174	186	4.21875e-01
P19174	Q96T58	186	4.21875e-01
O15111	O75925	187	4.21875e-01
O75925	O75376	187	4.21875e-01
O75925	P40763	188	4.21875e-01
O75925	Q15797	189	4.21875e-01
O15111	P03372	190	4.21875e-01
