#tail	head	KSP index	path cost
P00533	P42224	1	7.50000e-01
P00533	P01100	2	7.50000e-01
P00533	P40763	3	7.50000e-01
P00533	P42229	4	7.50000e-01
P00533	P51692	5	7.50000e-01
P04626	P01106	6	7.50000e-01
P04626	P40763	7	7.50000e-01
P04626	P42224	8	7.50000e-01
P00533	O00206	9	5.62500e-01
O00206	P01100	9	5.62500e-01
O00206	P05412	10	5.62500e-01
O00206	P19838	11	5.62500e-01
O00206	Q04206	12	5.62500e-01
P00533	O60603	13	5.62500e-01
O60603	P01100	13	5.62500e-01
P00533	A1L0T0	14	5.62500e-01
A1L0T0	P01106	14	5.62500e-01
P00533	O14654	15	5.62500e-01
O14654	P01106	15	5.62500e-01
P00533	O14818	16	5.62500e-01
O14818	P01106	16	5.62500e-01
P00533	O43592	17	5.62500e-01
O43592	P01106	17	5.62500e-01
O60603	P05412	18	5.62500e-01
O60603	P19838	19	5.62500e-01
O60603	Q04206	20	5.62500e-01
P00533	O60716	21	5.62500e-01
O60716	P01106	21	5.62500e-01
P00533	O60884	22	5.62500e-01
O60884	P01106	22	5.62500e-01
P00533	P00519	23	5.62500e-01
P00519	P01106	23	5.62500e-01
P00519	P05412	24	5.62500e-01
P00519	P08047	25	5.62500e-01
P00519	P17676	26	5.62500e-01
P00519	P42229	27	5.62500e-01
P00519	P51692	28	5.62500e-01
P01100	P05412	29	5.62500e-01
P01100	P17535	30	5.62500e-01
P01100	P40763	31	5.62500e-01
P01100	P42224	32	5.62500e-01
P01100	Q04206	33	5.62500e-01
P00533	P02751	34	5.62500e-01
P02751	P01106	34	5.62500e-01
P00533	P03372	35	5.62500e-01
P03372	P01100	35	5.62500e-01
P03372	P01106	36	5.62500e-01
P03372	P05412	37	5.62500e-01
P03372	P08047	38	5.62500e-01
P03372	P17676	39	5.62500e-01
P03372	P19838	40	5.62500e-01
P03372	P40763	41	5.62500e-01
P03372	P42229	42	5.62500e-01
P03372	Q04206	43	5.62500e-01
P00533	P04049	44	5.62500e-01
P04049	P01106	44	5.62500e-01
P04049	P19838	45	5.62500e-01
P04049	Q04206	46	5.62500e-01
P00533	P04626	47	5.62500e-01
P00533	P04792	50	5.62500e-01
P04792	P01106	50	5.62500e-01
P04792	P19838	51	5.62500e-01
P04792	Q04206	52	5.62500e-01
P00533	P05067	53	5.62500e-01
P05067	P01100	53	5.62500e-01
P00533	P04150	54	5.62500e-01
P04150	P05412	54	5.62500e-01
P04150	P17676	55	5.62500e-01
P04150	P19838	56	5.62500e-01
P04150	P40763	57	5.62500e-01
P04150	P51692	58	5.62500e-01
P04150	Q04206	59	5.62500e-01
P05067	P05412	60	5.62500e-01
P05067	P19419	61	5.62500e-01
P00533	P07437	62	5.62500e-01
P07437	P05412	62	5.62500e-01
P07437	P19838	63	5.62500e-01
P00533	P07900	64	5.62500e-01
P07900	P05412	64	5.62500e-01
P07900	P08047	65	5.62500e-01
P07900	P19838	66	5.62500e-01
P07900	P40763	67	5.62500e-01
P00533	P0CG48	68	5.62500e-01
P0CG48	P01106	68	5.62500e-01
P0CG48	P05412	69	5.62500e-01
P0CG48	Q04206	70	5.62500e-01
P00533	P0DMV8	71	5.62500e-01
P0DMV8	P01100	71	5.62500e-01
P0DMV8	P01106	72	5.62500e-01
P0DMV8	P19838	73	5.62500e-01
P0DMV8	Q04206	74	5.62500e-01
P00533	P10275	75	5.62500e-01
P10275	P05412	75	5.62500e-01
P10275	P08047	76	5.62500e-01
P10275	P17535	77	5.62500e-01
P10275	P40763	78	5.62500e-01
P10275	P49715	79	5.62500e-01
P00533	P10599	80	5.62500e-01
P10599	P01106	80	5.62500e-01
P10599	P19838	81	5.62500e-01
P00533	P11142	82	5.62500e-01
P11142	P05412	82	5.62500e-01
P11142	P19838	83	5.62500e-01
P11142	Q04206	84	5.62500e-01
P00533	P12931	85	5.62500e-01
P12931	P08047	85	5.62500e-01
P12931	P40763	86	5.62500e-01
P12931	P42224	87	5.62500e-01
P12931	P42229	88	5.62500e-01
P12931	P51692	89	5.62500e-01
P00533	P16333	90	5.62500e-01
P16333	P08047	90	5.62500e-01
P00533	P18085	91	5.62500e-01
P18085	P01106	91	5.62500e-01
P00533	P16885	92	5.62500e-01
P16885	P19419	92	5.62500e-01
P00533	O14965	93	5.62500e-01
O14965	P19838	93	5.62500e-01
P00533	O43707	94	5.62500e-01
O43707	P19838	94	5.62500e-01
O43707	P42224	95	5.62500e-01
O43707	Q04206	96	5.62500e-01
P00533	P05141	97	5.62500e-01
P05141	P19838	97	5.62500e-01
P00533	P05362	98	5.62500e-01
P05362	P19838	98	5.62500e-01
P00533	P08238	99	5.62500e-01
P08238	P19838	99	5.62500e-01
P08238	P42224	100	5.62500e-01
P00533	P11021	101	5.62500e-01
P11021	P19838	101	5.62500e-01
P11021	Q04206	102	5.62500e-01
P00533	P17612	103	5.62500e-01
P17612	P19838	103	5.62500e-01
P17612	Q04206	104	5.62500e-01
P00533	P19438	105	5.62500e-01
P19438	P19838	105	5.62500e-01
P19438	P42224	106	5.62500e-01
P19438	Q04206	107	5.62500e-01
P00533	P21860	108	5.62500e-01
P21860	P01106	108	5.62500e-01
P00533	P22681	109	5.62500e-01
P22681	P01106	109	5.62500e-01
P22681	P40763	110	5.62500e-01
P22681	P42229	111	5.62500e-01
P00533	P23246	112	5.62500e-01
P23246	P19838	112	5.62500e-01
P00533	P26641	113	5.62500e-01
P26641	P01106	113	5.62500e-01
P00533	P27348	114	5.62500e-01
P27348	P01106	114	5.62500e-01
P27348	Q04206	115	5.62500e-01
P00533	P27361	116	5.62500e-01
P27361	P01100	116	5.62500e-01
P27361	P01106	117	5.62500e-01
P27361	P05412	118	5.62500e-01
P27361	P08047	119	5.62500e-01
P27361	P17535	120	5.62500e-01
P27361	P17676	121	5.62500e-01
P27361	P19419	122	5.62500e-01
P27361	P19838	123	5.62500e-01
P27361	P40763	124	5.62500e-01
P27361	P42224	125	5.62500e-01
P27361	P42229	126	5.62500e-01
P27361	P49715	127	5.62500e-01
P27361	Q04206	128	5.62500e-01
P27361	Q15583	129	5.62500e-01
P00533	P28482	130	5.62500e-01
P28482	P01100	130	5.62500e-01
P28482	P01106	131	5.62500e-01
P28482	P05412	132	5.62500e-01
P28482	P08047	133	5.62500e-01
P28482	P17535	134	5.62500e-01
P28482	P17676	135	5.62500e-01
P28482	P19419	136	5.62500e-01
P28482	P19838	137	5.62500e-01
P28482	P40763	138	5.62500e-01
P28482	P42224	139	5.62500e-01
P28482	P42229	140	5.62500e-01
P28482	P49715	141	5.62500e-01
P28482	Q04206	142	5.62500e-01
P28482	Q15583	143	5.62500e-01
P00533	P29590	144	5.62500e-01
P29590	P01100	144	5.62500e-01
P29590	P01106	145	5.62500e-01
P29590	P05412	146	5.62500e-01
P29590	P08047	147	5.62500e-01
P29590	P19838	148	5.62500e-01
P29590	P40763	149	5.62500e-01
P29590	Q04206	150	5.62500e-01
P29590	Q15583	151	5.62500e-01
P00533	P31689	152	5.62500e-01
P31689	P19838	152	5.62500e-01
P00533	P31749	153	5.62500e-01
P31749	P05412	153	5.62500e-01
P31749	P08047	154	5.62500e-01
P31749	P19838	155	5.62500e-01
P31749	P42224	156	5.62500e-01
P31749	Q04206	157	5.62500e-01
P00533	P31946	158	5.62500e-01
P31946	P01106	158	5.62500e-01
P00533	P34932	159	5.62500e-01
P34932	P19838	159	5.62500e-01
P34932	Q04206	160	5.62500e-01
P00533	P35222	161	5.62500e-01
P35222	P01100	161	5.62500e-01
P35222	P01106	162	5.62500e-01
P35222	P19838	163	5.62500e-01
P35222	Q04206	164	5.62500e-01
P35222	Q15583	165	5.62500e-01
P00533	P36542	166	5.62500e-01
P36542	P01106	166	5.62500e-01
P00533	P37231	167	5.62500e-01
P37231	P08047	167	5.62500e-01
P37231	P17676	168	5.62500e-01
P37231	P19838	169	5.62500e-01
P37231	P42224	170	5.62500e-01
P37231	Q04206	171	5.62500e-01
P00533	P37840	172	5.62500e-01
P37840	P19419	172	5.62500e-01
P00533	P38646	173	5.62500e-01
P38646	P19838	173	5.62500e-01
P00533	O00329	174	5.62500e-01
O00329	P40763	174	5.62500e-01
P00533	O00459	175	5.62500e-01
O00459	P40763	175	5.62500e-01
O00459	P42229	176	5.62500e-01
P00533	O14543	177	5.62500e-01
O14543	P40763	177	5.62500e-01
O14543	P42224	178	5.62500e-01
O14543	P42229	179	5.62500e-01
O14543	P51692	180	5.62500e-01
P00533	O14544	181	5.62500e-01
O14544	P40763	181	5.62500e-01
O14544	P42224	182	5.62500e-01
O14544	P42229	183	5.62500e-01
O14544	P51692	184	5.62500e-01
P00533	O15524	185	5.62500e-01
O15524	P40763	185	5.62500e-01
O15524	P42224	186	5.62500e-01
O15524	P42229	187	5.62500e-01
O15524	P51692	188	5.62500e-01
O15524	Q04206	189	5.62500e-01
P00533	O60674	190	5.62500e-01
O60674	P40763	190	5.62500e-01
