#id1	id2	type	subtype
282	78	PPrel	activation
247	137	PPrel	activation
284	76	PPrel	activation
23	119	PPrel	activation
248	136	PPrel	activation
285	75	PPrel	activation
283	77	PPrel	activation
29	114	PPrel	activation
249	135	PPrel	activation
286	74	PPrel	activation
28	113	PPrel	activation
250	134	PPrel	activation
287	73	PPrel	activation
27	112	PPrel	activation
251	131	PPrel	activation
252	130	PPrel	activation
253	120	PPrel	activation
297	242	PPrel	activation
254	129	PPrel	activation
255	32	PPrel	activation
256	128	PPrel	activation
257	70	PPrel	activation
258	115	PPrel	activation
259	117	PPrel	activation
260	127	PPrel	activation
261	69	PPrel	activation
262	126	PPrel	activation
288	125	PPrel	activation
263	118	PPrel	activation
264	121	PPrel	activation
265	124	PPrel	activation
266	123	PPrel	activation
267	31	PPrel	activation
268	30	PPrel	activation
270	116	PPrel	activation
271	122	PPrel	activation
272	68	PPrel	activation
273	26	PPrel	activation
274	102	PPrel	activation
277	89	PPrel	activation
39	40	PPrel	activation
275	25	PPrel	activation
276	84	PPrel	activation
38	36	PPrel	activation
34	35	PPrel	activation
278	82	PPrel	activation
279	81	PPrel	activation
280	80	PPrel	activation
245	138	PPrel	activation
281	79	PPrel	activation
246	132	PPrel	activation
