#id	mapped_name	kegg_name
12	P14618|P30613	hsa:5313|hsa:5315
13	O00329|O00459|P27986|P42336|P42338|Q92569	hsa:5290|hsa:5291|hsa:5293|hsa:5295|hsa:5296|hsa:8503
14	P14672	hsa:6517
15	P35568	hsa:3667
16	P06213	hsa:3643
17	P01308	hsa:3630
22	O14508|O14543|O15524|Q8WXH5	hsa:122809|hsa:8651|hsa:8835|hsa:9021
23	P27361|P28482	hsa:5594|hsa:5595
27	Q15848	hsa:9370
28	O14920	hsa:3551
29	Q02156|Q05655	hsa:5580|hsa:5581
30	P52945	hsa:3651
31	O14654|P35568|Q9Y4H2	hsa:3667|hsa:8471|hsa:8660
32	P45983|P45984|P53779	hsa:5599|hsa:5601|hsa:5602
33	Q05513	hsa:5590
34	P01375	hsa:7124
35	P45983|P45984|P53779	hsa:5599|hsa:5601|hsa:5602
36	O00555|O43497|Q00975|Q01668|Q13936|Q15878	hsa:773|hsa:774|hsa:775|hsa:776|hsa:777|hsa:8913
37	P01308	hsa:3630
38	P19367|P35557|P52789|P52790|Q2TB90	hsa:2645|hsa:3098|hsa:3099|hsa:3101|hsa:80201
39	P42345	hsa:2475
40	Q8NHW3	hsa:389692
41	P11168	hsa:6514
42	Q14654	hsa:3767
43	Q09428	hsa:6833
