#id	mapped_name	kegg_name
18	P29992|P50148	hsa:2767|hsa:2776
19	Q00722|Q01970|Q15147|Q9NQ66	hsa:23236|hsa:5330|hsa:5331|hsa:5332
25	Q14571|Q14573|Q14643	hsa:3708|hsa:3709|hsa:3710
28	P05129|P05771|P17252	hsa:5578|hsa:5579|hsa:5582
33	O00329|O00459|P27986|P42336|P42338|Q92569	hsa:5290|hsa:5291|hsa:5293|hsa:5295|hsa:5296|hsa:8503
34	P31749|P31751|Q9Y243	hsa:10000|hsa:207|hsa:208
36	O43497|O95180|Q9P0X4	hsa:8911|hsa:8912|hsa:8913
38	P01111|P01112|P01116	hsa:3265|hsa:3845|hsa:4893
39	P36507|Q02750	hsa:5604|hsa:5605
40	P27361|P28482	hsa:5594|hsa:5595
44	P48051|P48544|P48549|Q14654|Q92806	hsa:3760|hsa:3762|hsa:3763|hsa:3765|hsa:3767
48	Q969F8	hsa:84634
49	P32121|P49407	hsa:408|hsa:409
50	P32121|P49407	hsa:408|hsa:409
51	Q15726	hsa:3814
53	P48995|Q9UBN4|Q9UL62	hsa:7220|hsa:7223|hsa:7224
84	O43555|P01148	hsa:2796|hsa:2797
85	O43555|P01148	hsa:2796|hsa:2797
87	O43555|P01148	hsa:2796|hsa:2797
97	Q15726	hsa:3814
98	Q15726	hsa:3814
109	O75899|Q9UBS5	hsa:2550|hsa:9568
110	O60741|Q9P1Z3|Q9UL51	hsa:348980|hsa:57657|hsa:610
113	P01215|P10451	hsa:1081|hsa:6696
114	P01215|P01229	hsa:1081|hsa:3972
126	Q99527	hsa:2852
127	Q92731	hsa:2100
134	O43497	hsa:8913
135	O95180	hsa:8912
136	Q9P0X4	hsa:8911
139	O15554|Q92952|Q9H2S1|Q9UGI6	hsa:3780|hsa:3781|hsa:3782|hsa:3783
152	O60840|Q01668|Q13698|Q13936	hsa:775|hsa:776|hsa:778|hsa:779
155	P04049	hsa:5894
