#id	mapped_name	kegg_name
14	P04637	hsa:7157
15	Q05086	hsa:7337
16	Q12959	hsa:1739
17	Q14160	hsa:23513
18	P49023	hsa:5829
19	Q16611	hsa:578
20	Q14653	hsa:3661
21	P06400	hsa:5925
22	P28749	hsa:5933
23	Q08999	hsa:5934
24	P20226|P62380|Q6SJ96	hsa:387332|hsa:6908|hsa:9519
25	P62191	hsa:5700
26	Q14839	hsa:1108
27	P05412	hsa:3725
42	Q00978	hsa:10379
71	P04637	hsa:7157
72	P04637	hsa:7157
79	P42574|Q14790	hsa:836|hsa:841
80	Q9Y6K9	hsa:8517
86	Q07812	hsa:581
87	Q92934	hsa:572
88	Q13794	hsa:5366
96	P04637	hsa:7157
97	P06400	hsa:5925
103	O00463|Q12933|Q13077|Q13114	hsa:7185|hsa:7186|hsa:7187|hsa:7188
108	P12931	hsa:6714
109	Q16531	hsa:1642
110	P27361|P28482	hsa:5594|hsa:5595
111	O43889|P15336|P16220|P18848|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8|Q99941	hsa:10488|hsa:1385|hsa:1386|hsa:1388|hsa:148327|hsa:468|hsa:64764|hsa:84699|hsa:90993|hsa:9586
112	P23458	hsa:3716
113	P40763|P42229|P51692	hsa:6774|hsa:6776|hsa:6777
114	O00329|O00459|P27986|P42336|P42338|Q92569	hsa:5290|hsa:5291|hsa:5293|hsa:5295|hsa:5296|hsa:8503
115	P19838|Q00653|Q04206|Q04864	hsa:4790|hsa:4791|hsa:5966|hsa:5970
116	P11161|Q06889	hsa:1959|hsa:1960
119	P04637	hsa:7157
121	P24941	hsa:1017
126	P11802|Q00534	hsa:1019|hsa:1021
127	P42771|P42772	hsa:1029|hsa:1030
128	P06400	hsa:5925
129	Q12959	hsa:1739
130	P06746	hsa:5423
131	P04637	hsa:7157
132	Q9Y6D9	hsa:8379
133	Q08AM6	hsa:55697
134	P43487	hsa:5902
135	Q92830|Q92831	hsa:2648|hsa:8850
136	O43889|P15336|P16220|P18848|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8|Q99941	hsa:10488|hsa:1385|hsa:1386|hsa:1388|hsa:148327|hsa:468|hsa:64764|hsa:84699|hsa:90993|hsa:9586
137	P11831	hsa:6722
138	O00329|O00459|P27986|P42336|P42338|Q92569	hsa:5290|hsa:5291|hsa:5293|hsa:5295|hsa:5296|hsa:8503
140	Q9Y6K9	hsa:8517
171	Q15628	hsa:8717
172	O00463|Q12933|Q13077|Q13114	hsa:7185|hsa:7186|hsa:7187|hsa:7188
173	P07948	hsa:4067
174	P43405	hsa:6850
180	P52333	hsa:3718
184	Q93009	hsa:7874
185	Q06330|Q9UBG7	hsa:11317|hsa:3516
192	P04637	hsa:7157
193	P24385|P30279|P30281	hsa:595|hsa:894|hsa:896
194	Q00534	hsa:1021
