#id1	id2	type	subtype
93	174	ECrel	compound
24	40	ECrel	compound
49	67	ECrel	compound
174	26	ECrel	compound
40	93	ECrel	compound
40	174	ECrel	compound
174	28	ECrel	compound
95	92	ECrel	compound
109	98	ECrel	compound
92	96	ECrel	compound
15	69	ECrel	compound
110	50	ECrel	compound
96	97	ECrel	compound
14	69	ECrel	compound
112	91	ECrel	compound
97	98	ECrel	compound
49	70	ECrel	compound
54	73	ECrel	compound
70	90	ECrel	compound
54	60	ECrel	compound
106	26	ECrel	compound
54	61	ECrel	compound
26	28	ECrel	compound
73	60	ECrel	compound
64	99	ECrel	compound
60	61	ECrel	compound
47	16	ECrel	compound
99	33	ECrel	compound
110	52	ECrel	compound
33	35	ECrel	compound
9	91	ECrel	compound
109	54	ECrel	compound
35	50	ECrel	compound
67	14	ECrel	compound
16	71	ECrel	compound
52	86	ECrel	compound
67	15	ECrel	compound
111	68	ECrel	compound
52	81	ECrel	compound
9	47	ECrel	compound
73	172	ECrel	compound
52	82	ECrel	compound
9	49	ECrel	compound
61	172	ECrel	compound
86	81	ECrel	compound
9	67	ECrel	compound
86	170	ECrel	compound
81	82	ECrel	compound
170	52	ECrel	compound
170	82	ECrel	compound
90	106	ECrel	compound
47	49	ECrel	compound
70	24	ECrel	compound
47	67	ECrel	compound
