#id	mapped_name	kegg_name
51	P34913	hsa:2053
52	P34913	hsa:2053
53	P34913	hsa:2053
54	P34913	hsa:2053
97	P20813|P51589	hsa:1555|hsa:1573
98	P11712|P20813|P51589	hsa:1555|hsa:1559|hsa:1573
99	P10632|P11712|P20813|P51589	hsa:1555|hsa:1558|hsa:1559|hsa:1573
100	P10632|P11712|P20813|P51589	hsa:1555|hsa:1558|hsa:1559|hsa:1573
101	P51589	hsa:1573
102	P51589	hsa:1573
103	P10632|P51589	hsa:1558|hsa:1573
104	P10632|P51589	hsa:1558|hsa:1573
106	O15296	hsa:247
107	O75342	hsa:242
108	Q7Z449	hsa:113612
112	O75715|P07203|P18283|P22352|P59796|Q8TED1|Q96SL4	hsa:257202|hsa:2876|hsa:2877|hsa:2878|hsa:2880|hsa:2882|hsa:493869
118	Q7Z449	hsa:113612
119	P78329|Q08477	hsa:4051|hsa:8529
120	Q02928|Q5TCH4	hsa:1579|hsa:284541
125	O75715|P07203|P18283|P22352|P59796|Q8TED1|Q96SL4	hsa:257202|hsa:2876|hsa:2877|hsa:2878|hsa:2880|hsa:2882|hsa:493869
127	P18054	hsa:239
128	O15296|P16050	hsa:246|hsa:247
129	P23219|P35354	hsa:5742|hsa:5743
130	O15496|O60733|P04054|P0C869|P14555|P39877|P47712|P53816|Q3MJ16|Q68DD2|Q6P1J6|Q86XP0|Q9BX93|Q9BZM1|Q9BZM2|Q9NZ20|Q9NZK7|Q9UNK4|Q9UP65	hsa:100137049|hsa:11145|hsa:123745|hsa:151056|hsa:255189|hsa:26279|hsa:283748|hsa:30814|hsa:391013|hsa:50487|hsa:5319|hsa:5320|hsa:5321|hsa:5322|hsa:64600|hsa:81579|hsa:8398|hsa:8399|hsa:84647|hsa:8605|hsa:8681
131	P09917	hsa:240
132	P09917	hsa:240
133	P09960	hsa:4048
134	P78329|Q08477	hsa:4051|hsa:8529
135	Q16873	hsa:4056
136	P19440|P36269	hsa:2678|hsa:2687
137	P23219|P35354	hsa:5742|hsa:5743
138	Q16647	hsa:5740
139	O14684|Q15185|Q9H7Z7	hsa:10728|hsa:80142|hsa:9536
140	P24557	hsa:6916
141	P42330	hsa:8644
142	O60760|P41222	hsa:27306|hsa:5730
144	O75828|P16152	hsa:873|hsa:874
145	P16152	hsa:873
214	P51589	hsa:1573
215	Q8TBF2	hsa:127281
216	Q02928|Q5TCH4	hsa:1579|hsa:284541
217	Q02928|Q5TCH4	hsa:1579|hsa:284541
218	P33261	hsa:1557
219	P98187	hsa:11283
220	P05181	hsa:1571
