#id	mapped_name	kegg_name
14	Q14571|Q14573|Q14643	hsa:3708|hsa:3709|hsa:3710
16	Q00722|Q01970|Q15147|Q9NQ66	hsa:23236|hsa:5330|hsa:5331|hsa:5332
19	P29992|P50148	hsa:2767|hsa:2776
21	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	hsa:107|hsa:108|hsa:109|hsa:111|hsa:112|hsa:113|hsa:114|hsa:115|hsa:196883
26	O95467|P63092	hsa:2778
28	P17612|P22612|P22694	hsa:5566|hsa:5567|hsa:5568
34	P41180	hsa:846
35	P01270	hsa:5741
36	Q03431	hsa:5745
42	Q14571|Q14573|Q14643	hsa:3708|hsa:3709|hsa:3710
44	Q00722|Q01970|Q15147|Q9NQ66	hsa:23236|hsa:5330|hsa:5331|hsa:5332
47	P29992|P50148	hsa:2767|hsa:2776
53	P04899|P08754|P63096	hsa:2770|hsa:2771|hsa:2773
55	P01270	hsa:5741
56	P12272	hsa:5744
60	P27815|Q07343|Q08493|Q08499	hsa:5141|hsa:5142|hsa:5143|hsa:5144
61	P23771	hsa:2625
62	O75603|Q9NP62	hsa:8521|hsa:9247
63	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	hsa:107|hsa:108|hsa:109|hsa:111|hsa:112|hsa:113|hsa:114|hsa:115|hsa:196883
75	P01270	hsa:5741
80	P11473	hsa:7421
85	P01270	hsa:5741
87	P32121|P49407	hsa:408|hsa:409
88	P04049|P10398|P15056	hsa:369|hsa:5894|hsa:673
89	Q02750	hsa:5604
90	P27361|P28482	hsa:5594|hsa:5595
91	P05129|P05771|P17252	hsa:5578|hsa:5579|hsa:5582
92	P04899|P08754|P63096	hsa:2770|hsa:2771|hsa:2773
93	P50281|P51511|P51512|Q9NPA2|Q9ULZ9|Q9Y5R2	hsa:10893|hsa:4323|hsa:4324|hsa:4325|hsa:4326|hsa:64386
94	P00533	hsa:1956
95	P27361|P28482	hsa:5594|hsa:5595
96	Q03113|Q14344	hsa:10672|hsa:2768
97	O15085|Q12802|Q92888	hsa:11214|hsa:9138|hsa:9826
98	P61586	hsa:387
99	O14939|Q13393	hsa:5337|hsa:5338
104	Q9NQA5	hsa:56302
105	O14745	hsa:9368
106	O15528	hsa:1594
107	Q07973	hsa:1591
108	Q9GZV9	hsa:8074
109	O14788	hsa:8600
110	Q9BQB4	hsa:50964
111	O43889|P15336|P16220|P18848|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8|Q99941	hsa:10488|hsa:1385|hsa:1386|hsa:1388|hsa:148327|hsa:468|hsa:64764|hsa:84699|hsa:90993|hsa:9586
129	P10415	hsa:596
132	P38936	hsa:1026
133	P01100	hsa:2353
135	Q13765	hsa:4666
136	Q13765	hsa:4666
137	P17535	hsa:3727
138	P02818	hsa:632
139	O75197|O75581	hsa:4040|hsa:4041
144	Q13950	hsa:860
145	P45452	hsa:4322
149	P01100	hsa:2353
155	O95436|Q06495|Q8N130	hsa:10568|hsa:142680|hsa:6569
170	Q02078|Q06413|Q14814	hsa:4205|hsa:4208|hsa:4209
177	P43354	hsa:4929
186	Q9Y5Q3	hsa:9935
187	P08047	hsa:6667
191	Q9GZV9	hsa:8074
192	P11362	hsa:2260
193	Q9UEF7	hsa:9365
194	P27361|P28482	hsa:5594|hsa:5595
195	P18146	hsa:1958
201	P19793|P28702|P48443	hsa:6256|hsa:6257|hsa:6258
209	Q99075	hsa:1839
