#id	mapped_name	kegg_name
12	P19838|Q04206	hsa:4790|hsa:5970
13	O00221|P25963|Q15653	hsa:4792|hsa:4793|hsa:4794
14	Q06124	hsa:5781
15	O14543	hsa:9021
16	P50416|Q8TCG5|Q92523	hsa:126129|hsa:1374|hsa:1375
17	P35575|Q9BUM1|Q9NQR9	hsa:2538|hsa:57818|hsa:92579
18	P35558|Q16822	hsa:5105|hsa:5106
19	O60488|O95573|P33121|Q5FVE4|Q96GR2|Q9UKU0|Q9ULC5	hsa:2180|hsa:2181|hsa:2182|hsa:23205|hsa:23305|hsa:51703|hsa:81616
22	P41159	hsa:3952
24	P01189	hsa:5443
25	O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	hsa:51422|hsa:53632|hsa:5562|hsa:5563|hsa:5564|hsa:5565|hsa:5571
26	O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	hsa:51422|hsa:53632|hsa:5562|hsa:5563|hsa:5564|hsa:5565|hsa:5571
27	Q15848	hsa:9370
28	O00763	hsa:32
29	Q07869	hsa:5465
30	Q86V24|Q96A54	hsa:51094|hsa:79602
31	Q04759	hsa:5588
32	P48357	hsa:3953
33	Q15831|Q96RR4	hsa:10645|hsa:6794
34	P01303	hsa:4852
35	P19793|P28702|P48443	hsa:6256|hsa:6257|hsa:6258
36	P11166|P14672	hsa:6513|hsa:6517
37	O14920|O15111|Q9Y6K9	hsa:1147|hsa:3551|hsa:8517
38	P20333	hsa:7133
39	O00253	hsa:181
40	P40763	hsa:6774
41	P45983|P45984|P53779	hsa:5599|hsa:5601|hsa:5602
42	P31749|P31751|Q9Y243	hsa:10000|hsa:207|hsa:208
43	P42345	hsa:2475
44	Q12933	hsa:7186
45	O14654|P35568|Q9Y4H2	hsa:3667|hsa:8471|hsa:8660
46	P19438	hsa:7132
47	P16671	hsa:948
48	Q9UBK2	hsa:10891
49	Q15628	hsa:8717
50	O60674	hsa:3717
52	P01375	hsa:7124
