#id	mapped_name	kegg_name
26	P01185	hsa:551
27	P30518	hsa:554
28	O95467|P63092	hsa:2778
29	O43306|O60266|O60503	hsa:109|hsa:112|hsa:115
30	P17612|P22612|P22694	hsa:5566|hsa:5567|hsa:5568
31	O43889|P16220|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8	hsa:10488|hsa:1385|hsa:148327|hsa:64764|hsa:84699|hsa:90993|hsa:9586
35	P41181	hsa:359
40	P41181	hsa:359
41	P41181	hsa:359
42	P41181	hsa:359
48	P41181	hsa:359
49	P55087	hsa:361
55	Q92482	hsa:360
63	P41181	hsa:359
64	P52565|P52566|Q99819	hsa:396|hsa:397|hsa:398
68	Q92482	hsa:360
71	P62491|Q15907	hsa:8766|hsa:9230
72	P20339|P51148|P61020	hsa:5868|hsa:5869|hsa:5878
74	Q12846	hsa:6810
75	P63027	hsa:6844
76	P46459	hsa:4905
78	O00399|Q13561|Q14203|Q9BTE1|Q9UJW0	hsa:10540|hsa:10671|hsa:1639|hsa:51164|hsa:84516
79	O14576|O43237|P63167|Q13409|Q14204|Q8NCM8|Q8TCX1|Q96FJ2|Q9Y6G9	hsa:140735|hsa:1778|hsa:1780|hsa:1781|hsa:1783|hsa:51143|hsa:51626|hsa:79659|hsa:8655
