#id1	id2	type	subtype
33	44	PPrel	activation
30	41	PPrel	dissociation
25	32	PPrel	inhibition
33	52	PPrel	activation
56	194	PPrel	indirect effect
195	194	PPrel	activation
40	33	PPrel	activation
193	41	PPrel	activation|phosphorylation
52	51	PPrel	activation|compound
35	11	PPrel	activation|phosphorylation
46	29	PPrel	inhibition|phosphorylation
46	38	PPrel	inhibition|phosphorylation
51	46	PPrel	inhibition|phosphorylation
51	12	PPrel	inhibition|phosphorylation
51	26	PPrel	inhibition|phosphorylation
52	42	PPrel	activation|compound
51	27	PPrel	inhibition|phosphorylation
51	36	PPrel	inhibition|phosphorylation
51	37	PPrel	inhibition|phosphorylation
51	48	PPrel	activation|phosphorylation
38	19	PPrel	inhibition
51	35	PPrel	activation|phosphorylation
51	25	PPrel	activation|phosphorylation
42	51	PPrel	activation|phosphorylation
57	56	PPrel	activation|phosphorylation
29	19	PPrel	inhibition
58	57	PPrel	activation|phosphorylation
10	11	PPrel	dissociation
31	58	PPrel	activation
29	18	PPrel	activation
43	31	PPrel	activation
44	43	PPrel	activation
