#id	mapped_name	kegg_name
7	Q9ULZ3	hsa:29108
8	P29466	hsa:834
12	Q9ULZ3	hsa:29108
13	P29466	hsa:834
17	Q9ULZ3	hsa:29108
18	P29466	hsa:834
22	Q9ULZ3	hsa:29108
23	P29466	hsa:834
38	Q9Y239	hsa:10392
39	Q9HC29	hsa:64127
40	O43353	hsa:8767
41	O14920|O15111	hsa:1147|hsa:3551
43	O43318	hsa:6885
44	Q15750|Q8N5C8|Q9NYJ8	hsa:10454|hsa:23118|hsa:257397
46	Q9C000	hsa:22861
47	Q96P20	hsa:114548
48	Q9ULZ3	hsa:29108
49	P29466	hsa:834
50	P01584	hsa:3553
51	Q14116	hsa:3606
53	Q9Y2G2	hsa:22900
54	Q9NPP4	hsa:58484
55	Q9Y2Z0	hsa:10910
56	P07900|P08238	hsa:3320|hsa:3326
58	P29466	hsa:834
59	P45983|P45984|P53779	hsa:5599|hsa:5601|hsa:5602
60	P27361|P28482	hsa:5594|hsa:5595
61	O15264|P53778|Q15759|Q16539	hsa:1432|hsa:5600|hsa:5603|hsa:6300
68	Q56P42	hsa:152138
69	O15553	hsa:4210
70	O43586	hsa:9051
78	P01584	hsa:3553
79	Q14116	hsa:3606
83	Q13075	hsa:4671
89	P01584	hsa:3553
90	Q14116	hsa:3606
94	O14862	hsa:9447
96	Q12888	hsa:7158
99	Q99572	hsa:5027
100	O94759|Q96QT4|Q9Y5S1	hsa:51393|hsa:54822|hsa:7226
101	Q96RD7	hsa:24145
104	P19838|Q04206	hsa:4790|hsa:5970
105	P01584	hsa:3553
106	Q14116	hsa:3606
108	P05412	hsa:3725
109	Q9Y6K9	hsa:8517
112	Q13114	hsa:7187
114	Q9UHD2	hsa:29110
115	Q14164	hsa:9641
117	Q14653|Q92985	hsa:3661|hsa:3665
120	Q9NWZ3	hsa:51135
122	P59046	hsa:91662
127	P41180|Q5T6X5	hsa:222545|hsa:846
129	Q14571|Q14573|Q14643	hsa:3708|hsa:3709|hsa:3710
130	Q00722|Q01970|Q15147|Q9NQ66	hsa:23236|hsa:5330|hsa:5331|hsa:5332
133	O15553	hsa:4210
138	P23458	hsa:3716
139	P29597	hsa:7297
140	P42224|P52630	hsa:6772|hsa:6773
141	P49662	hsa:837
142	P57764	hsa:79792
143	O00206	hsa:7099
144	Q99836	hsa:4615
148	P17181|P48551	hsa:3454|hsa:3455
152	P58335|Q9H6X2	hsa:118429|hsa:84168
157	Q9HC29	hsa:64127
159	P32456|Q96PP8	hsa:115362|hsa:2634
162	P61586	hsa:387
164	P49662	hsa:837
166	P01562|P01563|P01566|P01567|P01568|P01569|P01570|P01571|P01574|P05013|P05014|P05015|P32881	hsa:3439|hsa:3440|hsa:3441|hsa:3442|hsa:3443|hsa:3444|hsa:3445|hsa:3446|hsa:3447|hsa:3448|hsa:3449|hsa:3451|hsa:3452|hsa:3456
172	Q7Z434	hsa:57506
173	P21796|P45880|Q9Y277	hsa:7416|hsa:7417|hsa:7419
174	Q8NE86	hsa:90550
182	Q9Y2Z0	hsa:10910
183	Q96RT1	hsa:55914
187	Q8IUC6	hsa:148022
188	Q8TDX7	hsa:140609
191	P32455|P32456|Q8N8V2|Q96PP8|Q96PP9|Q9H0R5	hsa:115361|hsa:115362|hsa:2633|hsa:2634|hsa:2635|hsa:388646
192	P46736	hsa:79184
194	Q6UXS9	hsa:100506742
195	Q9Y4K3	hsa:7189
196	P25963|Q15653	hsa:4792|hsa:4793
200	Q14653|Q92985	hsa:3661|hsa:3665
209	W6CW81	hsa:107181291
210	Q8WXC3	hsa:260434
211	Q9H3M7	hsa:10628
213	Q13489|Q13490	hsa:329|hsa:330
215	P98170	hsa:331
216	P10599|Q99757	hsa:25828|hsa:7295
219	Q7Z434	hsa:57506
220	Q96EP0|Q9BYM8|Q9H0F6	hsa:10616|hsa:55072|hsa:81858
221	Q676U5	hsa:55054
223	O95166|P60520|Q9H0R8	hsa:11337|hsa:11345|hsa:23710
228	P19838|Q04206	hsa:4790|hsa:5970
229	O94817	hsa:9140
230	Q9H1Y0	hsa:9474
232	Q92844	hsa:10010
234	P04839	hsa:1536
235	P13498	hsa:1535
238	P43490	hsa:10135
245	O14920|O15111	hsa:1147|hsa:3551
246	Q9Y6K9	hsa:8517
248	Q9ULZ3	hsa:29108
249	P29466	hsa:834
252	Q16666	hsa:3428
254	Q86WV6	hsa:340061
255	Q9UHD2	hsa:29110
256	Q14653|Q92985	hsa:3661|hsa:3665
258	Q9HC29	hsa:64127
260	Q16666	hsa:3428
262	Q9ULZ3	hsa:29108
263	P29466	hsa:834
266	P59044	hsa:171389
268	Q9ULZ3	hsa:29108
269	P29466	hsa:834
272	Q8WX94	hsa:199713
274	Q9ULZ3	hsa:29108
275	P29466	hsa:834
278	P59046	hsa:91662
290	P21580	hsa:7128
291	Q9BX69	hsa:84674
292	Q15654	hsa:7205
293	O00463|Q12933|Q9Y4K3	hsa:7186|hsa:7188|hsa:7189
295	Q86UT6	hsa:79671
299	Q9H257	hsa:64170
300	O43353	hsa:8767
301	P98170	hsa:331
310	P25963|Q15653	hsa:4792|hsa:4793
312	Q00978	hsa:10379
314	P57730|Q5EG05|Q5XLA6	hsa:114769|hsa:440068|hsa:59082
316	Q05655	hsa:5580
317	P51878	hsa:838
318	Q14790	hsa:841
319	Q13158	hsa:8772
323	P10415	hsa:596
324	Q07817	hsa:598
331	O95140|Q8IWA4	hsa:55669|hsa:9927
332	Q16666	hsa:3428
333	Q9ULZ3	hsa:29108
334	P29466	hsa:834
337	Q16666	hsa:3428
339	Q9H6R0	hsa:56919
342	Q13546|Q9Y572	hsa:11035|hsa:8737
343	O00429	hsa:10059
347	P07858	hsa:1508
361	Q96P20	hsa:114548
367	P00973|P29728|Q9Y6K5	hsa:4938|hsa:4939|hsa:4940
368	Q05823	hsa:6041
375	Q14116	hsa:3606
376	P05231	hsa:3569
377	P01375	hsa:7124
378	P10145	hsa:3576
379	P09341|P19875|P19876	hsa:2919|hsa:2920|hsa:2921
380	P13500	hsa:6347
381	P13501	hsa:6352
387	P19838|Q04206	hsa:4790|hsa:5970
389	Q16666	hsa:3428
392	P01584	hsa:3553
393	P01562|P01563|P01566|P01567|P01568|P01569|P01570|P01571|P01574|P05013|P05014|P05015|P32881	hsa:3439|hsa:3440|hsa:3441|hsa:3442|hsa:3443|hsa:3444|hsa:3445|hsa:3446|hsa:3447|hsa:3448|hsa:3449|hsa:3451|hsa:3452|hsa:3456
394	P01562|P01563|P01566|P01567|P01568|P01569|P01570|P01571|P01574|P05013|P05014|P05015|P32881	hsa:3439|hsa:3440|hsa:3441|hsa:3442|hsa:3443|hsa:3444|hsa:3445|hsa:3446|hsa:3447|hsa:3448|hsa:3449|hsa:3451|hsa:3452|hsa:3456
395	P01562|P01563|P01566|P01567|P01568|P01569|P01570|P01571|P01574|P05013|P05014|P05015|P32881	hsa:3439|hsa:3440|hsa:3441|hsa:3442|hsa:3443|hsa:3444|hsa:3445|hsa:3446|hsa:3447|hsa:3448|hsa:3449|hsa:3451|hsa:3452|hsa:3456
396	P49913	hsa:820
409	O15263|P12838|P59665|P59666|P81534|Q01523|Q01524	hsa:100289462|hsa:1667|hsa:1668|hsa:1669|hsa:1670|hsa:1671|hsa:1673|hsa:414325|hsa:55894|hsa:728358
410	Q16512|Q16513	hsa:5585|hsa:5586
411	P62258	hsa:7531
