#id	mapped_name	kegg_name
7	P35544	hsa:2197
8	P26373	hsa:6137
9	P46779	hsa:6158
10	P62263	hsa:6208
11	P62266	hsa:6228
12	P62269	hsa:6222
13	P62273	hsa:6235
14	P62277	hsa:6207
15	P62280	hsa:6205
16	P62841	hsa:6209
17	P62753	hsa:6194
18	P62241	hsa:6202
19	P08708	hsa:6218
20	P39019	hsa:6223
21	P62847	hsa:6229
22	P42677|Q71UM5	hsa:51065|hsa:6232
23	P62979	hsa:6233
24	P62081	hsa:6201
25	P46783	hsa:100529239|hsa:6204
26	P25398	hsa:6206
27	P63220	hsa:6227
28	P62851	hsa:6230
29	P62854	hsa:6231
30	P62857	hsa:6234
31	P22090|P62701|Q8TD47	hsa:140032|hsa:6191|hsa:6192
32	P61247	hsa:6189
37	Q7Z7H8	hsa:124995
38	Q9Y3B7	hsa:65003
39	P39023|Q92901	hsa:6122|hsa:6123
40	P62913	hsa:6135
41	P32969	hsa:6133
42	P05388	hsa:6175
43	P30050	hsa:6136
44	P40429	hsa:23521
45	Q9BYD1	hsa:28998
47	Q5T653	hsa:51069
48	P09001	hsa:11222
51	P62906	hsa:4736
52	P62917	hsa:6132
53	Q6P1L8	hsa:64928
54	P62829	hsa:9349
55	P46776	hsa:6157
56	Q9P015	hsa:29088
57	P46777	hsa:6125
58	Q9H0U6	hsa:29074
59	P18621	hsa:100526842|hsa:6139
60	Q9NWU5	hsa:29093
61	P62750	hsa:6147
62	Q16540	hsa:6150
63	P61254|Q9UNX3	hsa:51121|hsa:6154
64	Q96A35	hsa:79590
65	P42766	hsa:11224
67	Q8TCC3	hsa:51263
68	P18124	hsa:6129
69	P61313	hsa:6138
70	Q07020	hsa:6141
71	P84098	hsa:6143
72	P46778	hsa:6144
73	P83731|Q9UHA3	hsa:51187|hsa:6152
74	P62888	hsa:6156
75	P62891	hsa:6170
76	P62987	hsa:7311
77	P62945	hsa:6171
78	P83881|Q969Q0	hsa:100529097|hsa:6166|hsa:6173
79	P62899	hsa:6160
80	P62910	hsa:6161
81	P49207	hsa:6164
82	P18077	hsa:6165
83	P61927	hsa:6167
84	P61513	hsa:6168
85	Q02878	hsa:6128
86	Q02543	hsa:6142
87	P35268|Q6P5R6	hsa:200916|hsa:6146
88	P61353	hsa:6155
89	P47914	hsa:6159
90	Q9Y3U8	hsa:25873
91	P63173	hsa:6169
92	P36578	hsa:6124
93	P62424	hsa:6130
94	P27635|Q96L21	hsa:140801|hsa:6134
95	P50914	hsa:9045
96	Q9BYD3	hsa:51073
97	Q9BYD2	hsa:65005
98	P52815	hsa:6182
100	P05386|P05387	hsa:6176|hsa:6181
101	Q9NX20	hsa:54948
102	Q9NRX2	hsa:63875
103	P49406	hsa:9801
104	Q9BYC9	hsa:55052
105	Q7Z2W9	hsa:219927
107	Q9P0M9	hsa:51264
108	Q13084	hsa:10573
110	Q9BYC8	hsa:64983
111	O75394	hsa:9553
112	Q9BQ48	hsa:64981
113	Q9NZE8	hsa:51318
114	Q9P0J6	hsa:64979
119	P82675	hsa:64969
120	Q9Y2R9	hsa:51081
122	P82933	hsa:64965
123	P82664	hsa:55173
124	P15880	hsa:6187
125	P46782	hsa:6193
126	P62244	hsa:6210
127	P62249	hsa:6217
128	P60866	hsa:6224
129	P08865	hsa:3921
130	P23396	hsa:6188
131	P82912	hsa:64963
132	O15235	hsa:6183
134	O60783	hsa:63931
135	P82914	hsa:64960
136	Q9Y2R5	hsa:51373
139	P82932	hsa:64968
140	Q9Y3D3	hsa:51021
141	Q9NVS2|Q9Y3D5	hsa:51023|hsa:55168
143	P82921	hsa:54460
144	P46781	hsa:6203
145	Q9Y399	hsa:51116
147	Q9BYD6	hsa:65008
