#id	mapped_name	kegg_name
5	Q01196|Q03112	hsa:2122|hsa:861
6	Q07817	hsa:598
7	Q06124	hsa:5781
8	P00519|P11274	hsa:25|hsa:613
9	P04637	hsa:7157
13	P01137|P10600|P61812	hsa:7040|hsa:7042|hsa:7043
14	Q13547|Q92769	hsa:3065|hsa:3066
15	P56545|Q13363	hsa:1487|hsa:1488
16	Q03112	hsa:2122
17	P01106	hsa:4609
18	P37173	hsa:7048
19	P36897	hsa:7046
20	P42229|P51692	hsa:6776|hsa:6777
21	Q13485	hsa:4089
22	P19838|Q04206	hsa:4790|hsa:5970
23	P25963	hsa:4792
24	P46527	hsa:1027
25	Q00987	hsa:4193
26	O14920|O15111|Q9Y6K9	hsa:1147|hsa:3551|hsa:8517
27	Q07817	hsa:598
28	Q92934	hsa:572
29	P42771	hsa:1029
30	P38936	hsa:1026
31	Q07889|Q07890	hsa:6654|hsa:6655
32	P62993	hsa:2885
33	P29353|P98077|Q6S5L8|Q92529	hsa:25759|hsa:399694|hsa:53358|hsa:6464
34	Q9UQC2	hsa:9846
35	P46108|P46109	hsa:1398|hsa:1399
36	P22681	hsa:867
37	P46108|P46109	hsa:1398|hsa:1399
39	Q00987	hsa:4193
40	P04637	hsa:7157
41	O00716|Q01094|Q14209	hsa:1869|hsa:1870|hsa:1871
42	P06400	hsa:5925
43	P84022	hsa:4088
44	P11802|Q00534	hsa:1019|hsa:1021
45	P24385	hsa:595
47	P31749|P31751|Q9Y243	hsa:10000|hsa:207|hsa:208
48	O00329|O00459|P27986|P42336|P42338|Q92569	hsa:5290|hsa:5291|hsa:5293|hsa:5295|hsa:5296|hsa:8503
49	P42771	hsa:1029
52	P27361|P28482	hsa:5594|hsa:5595
53	P36507|Q02750	hsa:5604|hsa:5605
54	P04049|P10398|P15056	hsa:369|hsa:5894|hsa:673
55	P01111|P01112|P01116	hsa:3265|hsa:3845|hsa:4893
144	P04637	hsa:7157
150	P38936	hsa:1026
151	O75293|O95257|P24522	hsa:10912|hsa:1647|hsa:4616
152	Q07812	hsa:581
153	Q16611	hsa:578
154	Q92466	hsa:1643
155	Q9UBT6	hsa:51426
