#id	mapped_name	kegg_name
47	P48426|P78356|Q8TBX8	hsa:5305|hsa:79837|hsa:8396
49	O15056|O43426|P32019|Q01968|Q9NRR6	hsa:3633|hsa:4952|hsa:56623|hsa:8867|hsa:8871
50	Q8NFU5	hsa:253430
51	Q8NFU5	hsa:253430
52	P60484	hsa:5728
53	Q9UNW1	hsa:9562
54	Q14642|Q15735|Q9BT40	hsa:27124|hsa:3632|hsa:51763
55	P23677|P27987|Q96DU7	hsa:3706|hsa:3707|hsa:80271
56	Q13572	hsa:3705
59	Q13572	hsa:3705
60	Q8NFU5	hsa:253430
61	Q13572	hsa:3705
62	Q14642|Q15735|Q9BT40	hsa:27124|hsa:3632|hsa:51763
63	P49441	hsa:3628
64	P49441	hsa:3628
65	O15327|Q96PE3	hsa:3631|hsa:8821
66	Q13496	hsa:4534
68	Q9NPH2	hsa:51477
69	O14732|P29218	hsa:3612|hsa:3613
70	O14732|P29218	hsa:3612|hsa:3613
71	Q9UGB7	hsa:55586
73	P42356|Q8TCG2|Q9BTU6|Q9UBF8	hsa:5297|hsa:5298|hsa:55300|hsa:55361
75	O14986|O60331|Q5T9C9|Q99755	hsa:138429|hsa:23396|hsa:8394|hsa:8395
76	Q8NEB9	hsa:5289
77	Q13496|Q13613|Q13614|Q13615|Q8NCE2|Q96EF0|Q9NYA4|Q9Y216|Q9Y217	hsa:4534|hsa:55613|hsa:64419|hsa:8776|hsa:8897|hsa:8898|hsa:9107|hsa:9108|hsa:9110
80	O14732|P29218	hsa:3612|hsa:3613
81	O75038|P16885|P19174|P51178|Q00722|Q01970|Q15147|Q4KWH8|Q86YW0|Q8N3E9|Q9BRC7|Q9NQ66|Q9P212	hsa:113026|hsa:23007|hsa:23236|hsa:51196|hsa:5330|hsa:5331|hsa:5332|hsa:5333|hsa:5335|hsa:5336|hsa:84812|hsa:89869|hsa:9651
85	Q9H8X2	hsa:64768
86	O00329|P42336|P42338|P48736	hsa:5290|hsa:5291|hsa:5293|hsa:5294
134	Q02252	hsa:4329
135	P60174	hsa:7167
139	Q9Y2I7	hsa:200576
141	O14735	hsa:10423
144	O15327|Q96PE3	hsa:3631|hsa:8821
146	O00443|O00750|O75747	hsa:5286|hsa:5287|hsa:5288
148	O15357|Q92835	hsa:3635|hsa:3636
167	Q13496|Q13613|Q13614|Q13615|Q8NCE2|Q96EF0|Q9NYA4|Q9Y216|Q9Y217	hsa:4534|hsa:55613|hsa:64419|hsa:8776|hsa:8897|hsa:8898|hsa:9107|hsa:9108|hsa:9110
169	Q9NTJ5|Q9Y2H2	hsa:22876|hsa:22908
184	Q92562	hsa:9896
