#id1	id2	type	subtype
88	89	PPrel	activation|phosphorylation
219	227	PPrel	activation|phosphorylation
255	256	PPrel	activation
47	44	PPrel	activation
215	214	PPrel	activation
254	256	PPrel	activation
220	237	PPrel	activation
253	255	PPrel	activation
271	47	PPrel	activation
237	16	PPrel	activation
253	254	PPrel	activation
235	271	PPrel	activation
237	253	PPrel	activation
275	276	PPrel	activation
239	240	PPrel	activation
274	275	PPrel	activation
238	239	PPrel	activation
222	63	PPrel	activation
214	222	PPrel	activation
221	220	PPrel	activation
91	104	PPrel	activation
237	282	PPrel	activation
219	223	PPrel	activation|indirect effect
282	283	PPrel	activation
283	284	PPrel	activation
237	238	PPrel	activation
276	63	PPrel	inhibition
296	257	PPrel	activation|phosphorylation
240	242	PPrel	inhibition
284	236	PPrel	activation
296	298	PPrel	activation|phosphorylation
236	88	PPrel	activation
256	296	PPrel	activation|phosphorylation
240	241	PPrel	activation|indirect effect
237	264	PPrel	activation
89	90	PPrel	activation|phosphorylation
