#id1	id2	type	subtype
26	15	PPrel	activation
98	70	PPrel	activation
15	9	PPrel	activation
70	53	PPrel	activation
9	27	PPrel	activation
36	82	PPrel	activation
27	28	PPrel	activation
82	83	PPrel	activation
140	138	PPrel	activation
28	53	PPrel	activation
140	141	PPrel	activation
24	19	PPrel	activation
138	139	PPrel	activation|phosphorylation
84	85	PPrel	activation
141	139	PPrel	activation|phosphorylation
85	53	PPrel	activation
58	59	PPrel	activation
36	86	PPrel	activation
18	57	PPrel	inhibition|phosphorylation
128	24	PPrel	activation
86	87	PPrel	activation
57	58	PPrel	inhibition
126	24	PPrel	activation
51	53	PPrel	activation
23	24	PPrel	activation
151	36	PPrel	activation
152	53	PPrel	activation
50	91	PPrel	activation
127	24	PPrel	activation
91	53	PPrel	activation
24	14	PPrel	activation
32	53	PPrel	activation
36	99	PPrel	activation
139	19	PPrel	activation
24	22	PPrel	activation
24	25	PPrel	activation
135	36	PPrel	activation
159	36	PPrel	activation
24	26	PPrel	activation
36	54	PPrel	activation|indirect effect
99	98	PPrel	activation
160	36	PPrel	activation
14	15	PPrel	activation
25	15	PPrel	activation
8	7	PPrel	activation|phosphorylation
22	15	PPrel	activation
7	6	PPrel	activation|phosphorylation
