#id1	id2	type	subtype
40	41	ECrel	compound
61	62	ECrel	compound
115	149	ECrel	compound
39	40	ECrel	compound
56	62	ECrel	compound
38	39	ECrel	compound
55	61	ECrel	compound
37	38	ECrel	compound
55	56	ECrel	compound
36	37	ECrel	compound
54	55	ECrel	compound
35	36	ECrel	compound
53	54	ECrel	compound
34	35	ECrel	compound
52	53	ECrel	compound
33	34	ECrel	compound
51	53	ECrel	compound
32	33	ECrel	compound
50	52	ECrel	compound
31	32	ECrel	compound
50	51	ECrel	compound
125	124	ECrel	compound
49	50	ECrel	compound
125	136	ECrel	compound
48	49	ECrel	compound
124	123	ECrel	compound
47	48	ECrel	compound
136	123	ECrel	compound
46	48	ECrel	compound
123	135	ECrel	compound
45	47	ECrel	compound
135	142	ECrel	compound
45	46	ECrel	compound
44	45	ECrel	compound
115	117	ECrel	compound
43	44	ECrel	compound
117	116	ECrel	compound
42	43	ECrel	compound
41	42	ECrel	compound
116	147	ECrel	compound
