#id	mapped_name	kegg_name
23	O00305|O60359|O60840|P54284|P54289|P62955|Q01668|Q02641|Q06432|Q08289|Q13698|Q13936|Q7Z3S7|Q8IZS8|Q8WXS5|Q9BXT2|Q9NY47|Q9UBN1|Q9UF02|Q9Y698	hsa:10368|hsa:10369|hsa:27091|hsa:27092|hsa:55799|hsa:59283|hsa:59284|hsa:59285|hsa:775|hsa:776|hsa:778|hsa:779|hsa:781|hsa:782|hsa:783|hsa:784|hsa:785|hsa:786|hsa:9254|hsa:93589
24	Q92736	hsa:6262
25	P32418|P57103|Q9UPR5	hsa:6543|hsa:6546|hsa:6547
26	P32418|P57103|Q9UPR5	hsa:6543|hsa:6546|hsa:6547
29	O14983|P16615|Q93084	hsa:487|hsa:488|hsa:489
30	P63316	hsa:7134
34	P45379	hsa:7139
35	P19429	hsa:7137
36	P68032	hsa:70
37	P06753|P07951|P09493|P67936	hsa:7168|hsa:7169|hsa:7170|hsa:7171
38	P08590|P10916|P12829|P12883|P13533	hsa:4624|hsa:4625|hsa:4633|hsa:4634|hsa:4635
49	P05023|P05026|P13637|P14415|P50993|P54709|P54710|Q13733|Q9UN42	hsa:23439|hsa:476|hsa:477|hsa:478|hsa:480|hsa:481|hsa:482|hsa:483|hsa:486
54	P19634	hsa:6548
70	P08588	hsa:153
71	P07550	hsa:154
72	O95467|P63092	hsa:2778
73	O95467|P63092	hsa:2778
74	P04899|P08754|P63096	hsa:2770|hsa:2771|hsa:2773
75	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	hsa:107|hsa:108|hsa:109|hsa:111|hsa:112|hsa:113|hsa:114|hsa:115|hsa:196883
76	P17612|P22612|P22694	hsa:5566|hsa:5567|hsa:5568
77	P48736|Q5UE93|Q8WYR1	hsa:146850|hsa:23533|hsa:5294
78	P31749|P31751|Q9Y243	hsa:10000|hsa:207|hsa:208
92	P27361|P28482	hsa:5594|hsa:5595
94	O43889|P15336|P16220|P18848|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8|Q99941	hsa:10488|hsa:1385|hsa:1386|hsa:1388|hsa:148327|hsa:468|hsa:64764|hsa:84699|hsa:90993|hsa:9586
100	P26678	hsa:5350
103	Q01118|Q07699|Q14524|Q8IWT1	hsa:6324|hsa:6330|hsa:6331|hsa:6332
104	Q13522	hsa:5502
105	P36873|P62136|P62140	hsa:5499|hsa:5500|hsa:5501
109	P30153|P30154|P62714|P63151|P67775|Q00005|Q06190|Q13362|Q14738|Q15172|Q15173|Q16537|Q66LE6|Q969Q6|Q9Y2T4|Q9Y5P8	hsa:28227|hsa:55012|hsa:5515|hsa:5516|hsa:5518|hsa:5519|hsa:5520|hsa:5521|hsa:5522|hsa:5523|hsa:5525|hsa:5526|hsa:5527|hsa:5528|hsa:5529|hsa:55844
114	P0DP23|P0DP24|P0DP25|P27482|Q8TD86|Q96GE6|Q9NZT1	hsa:163688|hsa:51806|hsa:801|hsa:805|hsa:808|hsa:810|hsa:91860
115	Q13554|Q13555|Q13557|Q9UQM7	hsa:815|hsa:816|hsa:817|hsa:818
122	P30556|P50052	hsa:185|hsa:186
123	P50148	hsa:2776
124	Q00722|Q01970|Q15147|Q9NQ66	hsa:23236|hsa:5330|hsa:5331|hsa:5332
125	P17252	hsa:5578
130	O95398|Q8WZA2	hsa:10411|hsa:11069
131	O15264|P53778|Q15759|Q16539	hsa:1432|hsa:5600|hsa:5603|hsa:6300
134	P30153|P30154|P62714|P63151|P67775|Q00005|Q06190|Q13362|Q14738|Q15172|Q15173|Q16537|Q66LE6|Q969Q6|Q9Y2T4|Q9Y5P8	hsa:28227|hsa:55012|hsa:5515|hsa:5516|hsa:5518|hsa:5519|hsa:5520|hsa:5521|hsa:5522|hsa:5523|hsa:5525|hsa:5526|hsa:5527|hsa:5528|hsa:5529|hsa:55844
135	P36873|P62136|P62140	hsa:5499|hsa:5500|hsa:5501
148	P25100|P35348|P35368	hsa:146|hsa:147|hsa:148
157	P30153|P30154|P62714|P63151|P67775|Q00005|Q06190|Q13362|Q14738|Q15172|Q15173|Q16537|Q66LE6|Q969Q6|Q9Y2T4|Q9Y5P8	hsa:28227|hsa:55012|hsa:5515|hsa:5516|hsa:5518|hsa:5519|hsa:5520|hsa:5521|hsa:5522|hsa:5523|hsa:5525|hsa:5526|hsa:5527|hsa:5528|hsa:5529|hsa:55844
161	Q03060	hsa:1390
163	P10415	hsa:596
172	O75582	hsa:9252
173	P27361|P28482	hsa:5594|hsa:5595
193	P20020|P23634|Q01814|Q16720	hsa:490|hsa:491|hsa:492|hsa:493
194	P15382|P51787	hsa:3753|hsa:3784
207	P01019	hsa:183
