#id	mapped_name	kegg_name
25	P34969|P50406|Q13639	hsa:3360|hsa:3362|hsa:3363
27	P28223|P28335|P41595	hsa:3356|hsa:3357|hsa:3358
30	P54219|Q05940	hsa:6570|hsa:6571
34	O95467|P63092	hsa:2778
35	O95622	hsa:111
36	P17612|P22612|P22694	hsa:5566|hsa:5567|hsa:5568
37	P50148	hsa:2776
38	Q00722|Q01970|Q15147|Q9NQ66	hsa:23236|hsa:5330|hsa:5331|hsa:5332
50	Q14571|Q14573|Q14643	hsa:3708|hsa:3709|hsa:3710
53	P05129|P05771|P17252	hsa:5578|hsa:5579|hsa:5582
57	P20711	hsa:1644
58	P31645	hsa:6532
68	O00555|Q00975	hsa:773|hsa:774
92	P08908|P28221|P28222|P28566|P30939	hsa:3350|hsa:3351|hsa:3352|hsa:3354|hsa:3355
93	O14610|O14775|O60262|P04899|P08754|P09471|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63096|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	hsa:10681|hsa:2770|hsa:2771|hsa:2773|hsa:2775|hsa:2782|hsa:2783|hsa:2784|hsa:2785|hsa:2786|hsa:2787|hsa:2788|hsa:2790|hsa:2791|hsa:2792|hsa:2793|hsa:51764|hsa:54331|hsa:55970|hsa:59345|hsa:94235
97	O95398	hsa:10411
101	P17752|Q8IWU9	hsa:121278|hsa:7166
103	P47898	hsa:3361
104	P21397|P27338	hsa:4128|hsa:4129
111	P31645	hsa:6532
113	P28222	hsa:3351
117	P28223|P28335|P41595	hsa:3356|hsa:3357|hsa:3358
119	P0C869|P47712|Q3MJ16|Q68DD2|Q86XP0|Q9UP65	hsa:100137049|hsa:123745|hsa:255189|hsa:283748|hsa:5321|hsa:8605|hsa:8681
120	O60840|Q01668|Q13698|Q13936	hsa:775|hsa:776|hsa:778|hsa:779
125	A5X5Y0|O95264|P46098|Q70Z44|Q8WXA8	hsa:170572|hsa:200909|hsa:285242|hsa:3359|hsa:9177
135	P50148	hsa:2776
136	Q00722|Q01970|Q15147|Q9NQ66	hsa:23236|hsa:5330|hsa:5331|hsa:5332
138	P48995	hsa:7220
141	Q14571|Q14573|Q14643	hsa:3708|hsa:3709|hsa:3710
152	A0A087X1C5|P10632|P10635|P11712|P33260|P33261|P51589|Q8N118	hsa:107987478|hsa:107987479|hsa:1557|hsa:1558|hsa:1559|hsa:1562|hsa:1564|hsa:1565|hsa:1573|hsa:260293
153	O15296|O75342|P09917|P16050|P18054	hsa:239|hsa:240|hsa:242|hsa:246|hsa:247
154	P23219|P35354	hsa:5742|hsa:5743
166	Q00722|Q01970|Q15147|Q9NQ66	hsa:23236|hsa:5330|hsa:5331|hsa:5332
167	Q14571|Q14573|Q14643	hsa:3708|hsa:3709|hsa:3710
168	P42574	hsa:836
169	P27361|P28482	hsa:5594|hsa:5595
170	P05129|P05771|P17252	hsa:5578|hsa:5579|hsa:5582
171	P28562	hsa:1843
180	O00555|Q00975	hsa:773|hsa:774
181	P48051|P48544|P48549|Q92806	hsa:3760|hsa:3762|hsa:3763|hsa:3765
197	P01111|P01112|P01116	hsa:3265|hsa:3845|hsa:4893
198	P04049|P10398|P15056	hsa:369|hsa:5894|hsa:673
199	Q02750	hsa:5604
210	P05067	hsa:351
211	Q9H2S1|Q9NZV8	hsa:3751|hsa:3781
212	P18505|P28472|P47870	hsa:2560|hsa:2561|hsa:2562
221	P27361|P28482	hsa:5594|hsa:5595
