#id1	id2	type	subtype
50	413	PPrel	inhibition
51	413	PPrel	inhibition
194	195	PPrel	inhibition
7	5	PPrel	inhibition|phosphorylation
7	6	PPrel	activation|phosphorylation
8	7	PPrel	activation
411	8	PPrel	inhibition
11	411	PPrel	inhibition
295	11	PPrel	inhibition
385	157	PPrel	activation
156	157	PPrel	activation
410	322	PPrel	inhibition
319	321	PPrel	inhibition
164	165	PPrel	activation
409	219	PPrel	activation
214	409	PPrel	activation
274	276	PPrel	activation
272	273	PPrel	activation
48	57	PPrel	activation
47	48	PPrel	activation
46	47	PPrel	activation
23	46	PPrel	activation
44	23	PPrel	activation
244	46	PPrel	activation
58	59	PPrel	activation|phosphorylation
244	12	PPrel	activation
80	81	PPrel	activation
79	80	PPrel	activation
90	79	PPrel	activation
25	90	PPrel	activation
353	79	PPrel	activation
77	78	PPrel	activation
65	119	PPrel	activation
64	408	PPrel	activation
179	407	PPrel	activation
407	182	PPrel	activation
315	411	PPrel	inhibition|phosphorylation
229	219	PPrel	binding/association
132	133	PPrel	dissociation
219	220	PPrel	binding/association
406	420	PPrel	inhibition
206	201	PPrel	inhibition
406	419	PPrel	inhibition
406	421	PPrel	inhibition
414	362	PPrel	inhibition
390	132	PPrel	activation
11	305	PPrel	inhibition
130	129	PPrel	inhibition
252	259	PPrel	inhibition
27	28	PPrel	inhibition
413	132	PPrel	activation
37	38	PPrel	activation|indirect effect
221	415	PPrel	binding/association
23	12	PPrel	activation|indirect effect
409	217	PPrel	binding/association
418	419	PPrel	binding/association
340	326	PPrel	binding/association
409	218	PPrel	binding/association
11	124	PPrel	activation|indirect effect
57	58	PPrel	activation|phosphorylation
11	27	PPrel	activation|phosphorylation
11	37	PPrel	activation|phosphorylation
11	24	PPrel	inhibition|phosphorylation
24	29	PPrel	inhibition|phosphorylation
332	318	PPrel	activation
274	275	PPrel	inhibition|phosphorylation
11	26	PPrel	inhibition|phosphorylation
318	319	PPrel	activation
326	327	PPrel	binding/association
342	340	PPrel	activation
177	178	PPrel	activation
178	179	PPrel	activation
