#id	mapped_name	kegg_name
57	P06280	hsa:2717
59	P08237|P17858|Q01813	hsa:5211|hsa:5213|hsa:5214
63	P06280	hsa:2717
66	O43451|P10253|Q2M2H8|Q8TET4	hsa:2548|hsa:2595|hsa:8972|hsa:93432
67	P06280	hsa:2717
70	O60218|P15121	hsa:231|hsa:57016
71	P06280	hsa:2717
72	P06280	hsa:2717
73	P06280	hsa:2717
74	P06280	hsa:2717
75	P35557	hsa:2645
76	P19367|P52789|P52790|Q2TB90	hsa:3098|hsa:3099|hsa:3101|hsa:80201
77	P09848	hsa:3938
78	P16278	hsa:2720
79	P36871|Q96G03	hsa:5236|hsa:55276
80	O60909|P00709|P15291	hsa:2683|hsa:3906|hsa:8704
81	Q14376	hsa:2582
82	Q16851	hsa:7360
101	P35575|Q9BUM1|Q9NQR9	hsa:2538|hsa:57818|hsa:92579
117	P06280	hsa:2717
163	P14410	hsa:6476
179	P51570	hsa:2584
180	Q96C23	hsa:130589
84	P07902	hsa:2592
