#id	mapped_name	kegg_name
12	P01889|P01903|P01906|P01909|P01911|P01920|P04439|P04440|P06340|P10321|P13747|P13762|P13765|P17693|P20036|P28068|P30511|P79483|Q30154	hsa:3105|hsa:3106|hsa:3107|hsa:3108|hsa:3109|hsa:3111|hsa:3112|hsa:3113|hsa:3115|hsa:3117|hsa:3118|hsa:3119|hsa:3122|hsa:3123|hsa:3125|hsa:3126|hsa:3127|hsa:3133|hsa:3134|hsa:3135
14	P60568	hsa:3558
21	P01903|P01906|P01909|P01911|P01920|P04440|P06340|P13762|P13765|P20036|P28068|P79483|Q30154	hsa:3108|hsa:3109|hsa:3111|hsa:3112|hsa:3113|hsa:3115|hsa:3117|hsa:3118|hsa:3119|hsa:3122|hsa:3123|hsa:3125|hsa:3126|hsa:3127
42	P01903|P01906|P01909|P01911|P01920|P04440|P06340|P13762|P13765|P20036|P28068|P79483|Q30154	hsa:3108|hsa:3109|hsa:3111|hsa:3112|hsa:3113|hsa:3115|hsa:3117|hsa:3118|hsa:3119|hsa:3122|hsa:3123|hsa:3125|hsa:3126|hsa:3127
44	P29965	hsa:959
45	P25942	hsa:958
47	P01903|P01906|P01909|P01911|P01920|P04440|P06340|P13762|P13765|P20036|P28068|P79483|Q30154	hsa:3108|hsa:3109|hsa:3111|hsa:3112|hsa:3113|hsa:3115|hsa:3117|hsa:3118|hsa:3119|hsa:3122|hsa:3123|hsa:3125|hsa:3126|hsa:3127
59	P25445	hsa:355
68	P48023	hsa:356
70	P01889|P04439|P10321|P13747|P17693|P30511	hsa:3105|hsa:3106|hsa:3107|hsa:3133|hsa:3134|hsa:3135
73	P10144	hsa:3002
74	P14222	hsa:5551
80	P05112	hsa:3565
81	P05113	hsa:3567
82	P33681|P42081	hsa:941|hsa:942
83	P10747	hsa:940
85	P10747	hsa:940
87	P22301	hsa:3586
88	P01889|P04439|P10321|P13747|P17693|P30511	hsa:3105|hsa:3106|hsa:3107|hsa:3133|hsa:3134|hsa:3135
101	P01579	hsa:3458
112	P33681|P42081	hsa:941|hsa:942
113	P10747	hsa:940
118	P25942	hsa:958
120	P29965	hsa:959
121	P01375	hsa:7124
126	P29459|P29460	hsa:3592|hsa:3593
127	P33681|P42081	hsa:941|hsa:942
128	P01889|P01903|P01906|P01909|P01911|P01920|P04439|P04440|P06340|P10321|P13747|P13762|P13765|P17693|P20036|P28068|P30511|P79483|Q30154	hsa:3105|hsa:3106|hsa:3107|hsa:3108|hsa:3109|hsa:3111|hsa:3112|hsa:3113|hsa:3115|hsa:3117|hsa:3118|hsa:3119|hsa:3122|hsa:3123|hsa:3125|hsa:3126|hsa:3127|hsa:3133|hsa:3134|hsa:3135
