#id	mapped_name	kegg_name
5	Q9NY97	hsa:10678
7	O60512|O60909|P15291	hsa:2683|hsa:8703|hsa:8704
8	Q11203	hsa:6487
12	O60512|O60909|P15291	hsa:2683|hsa:8703|hsa:8704
13	Q9NY97	hsa:10678
14	O60512|O60909|P15291	hsa:2683|hsa:8703|hsa:8704
15	O60513	hsa:8702
16	Q8NFL0	hsa:93010
17	O60513	hsa:8702
18	Q9BYC5	hsa:2530
22	O43916	hsa:8534
23	Q9GZX3	hsa:4166
24	O43916	hsa:8534
27	Q9NY97	hsa:10678
28	Q11201|Q16842	hsa:6482|hsa:6483
31	O60512|O60909|P15291	hsa:2683|hsa:8703|hsa:8704
32	Q9NY97	hsa:10678
33	O60512|O60909|P15291	hsa:2683|hsa:8703|hsa:8704
34	O60513	hsa:8702
35	Q8NFL0	hsa:93010
36	O60513	hsa:8702
38	Q8NCG5|Q9Y4C5	hsa:10164|hsa:9435
39	Q8NCG5|Q9Y4C5	hsa:10164|hsa:9435
40	O43916	hsa:8534
