#id1	id2	type	subtype
190	192	PPrel	binding/association
190	194	PPrel	binding/association
190	198	PPrel	binding/association
228	229	PPrel	binding/association
190	199	PPrel	binding/association
190	189	PPrel	binding/association
190	193	PPrel	binding/association
191	199	PPrel	binding/association
195	193	PPrel	binding/association
195	189	PPrel	binding/association
191	189	PPrel	binding/association
149	234	PPrel	binding/association
149	261	PPrel	binding/association
250	136	PPrel	binding/association
333	289	PPrel	activation
299	291	PPrel	activation
290	291	PPrel	binding/association
297	137	PPrel	binding/association
146	261	PPrel	binding/association
146	149	PPrel	binding/association
197	146	PPrel	binding/association
138	146	PPrel	binding/association
209	146	PPrel	binding/association
146	297	PPrel	binding/association
76	209	PPrel	binding/association
76	204	PPrel	binding/association
76	203	PPrel	binding/association
229	209	PPrel	binding/association
229	203	PPrel	binding/association
229	204	PPrel	binding/association
383	384	PPrel	binding/association
383	292	PPrel	binding/association|inhibition
228	230	PPrel	binding/association
123	124	PPrel	binding/association
258	259	PPrel	binding/association
258	261	PPrel	binding/association
258	262	PPrel	binding/association
258	263	PPrel	binding/association
136	139	PPrel	binding/association
136	137	PPrel	binding/association
136	138	PPrel	binding/association
142	148	PPrel	binding/association
142	140	PPrel	binding/association
142	141	PPrel	binding/association
142	149	PPrel	binding/association
146	150	PPrel	binding/association
296	297	PPrel	binding/association
233	296	PPrel	binding/association
252	251	PPrel	binding/association
252	295	PPrel	binding/association
252	289	PPrel	binding/association
284	290	PPrel	binding/association
293	292	PPrel	binding/association
293	291	PPrel	binding/association
107	109	PPrel	binding/association
107	106	PPrel	binding/association
107	111	PPrel	binding/association
107	108	PPrel	binding/association
107	105	PPrel	binding/association
107	110	PPrel	binding/association
107	114	PPrel	binding/association
107	112	PPrel	binding/association
203	204	PPrel	binding/association
206	208	PPrel	binding/association
206	205	PPrel	binding/association
208	205	PPrel	binding/association
205	207	PPrel	binding/association
74	73	PPrel	binding/association
181	178	PPrel	binding/association
216	217	PPrel	binding/association
181	185	PPrel	binding/association
216	218	PPrel	binding/association
184	179	PPrel	binding/association
75	76	PPrel	binding/association
184	180	PPrel	binding/association
75	78	PPrel	binding/association
187	335	PPrel	binding/association
75	77	PPrel	binding/association
183	188	PPrel	binding/association
196	197	PPrel	binding/association
