#id1	id2	type	subtype
67	142	ECrel	compound
68	113	ECrel	compound
346	325	ECrel	compound
66	142	ECrel	compound
49	110	ECrel	compound
346	124	ECrel	compound
61	142	ECrel	compound
49	68	ECrel	compound
50	325	ECrel	compound
71	132	ECrel	compound
68	107	ECrel	compound
71	121	ECrel	compound
47	102	ECrel	compound
325	121	ECrel	compound
71	110	ECrel	compound
67	102	ECrel	compound
325	69	ECrel	compound
71	99	ECrel	compound
47	99	ECrel	compound
121	436	ECrel	compound
71	88	ECrel	compound
47	67	ECrel	compound
69	436	ECrel	compound
69	132	ECrel	compound
67	96	ECrel	compound
118	347	ECrel	compound
68	132	ECrel	compound
66	91	ECrel	compound
436	115	ECrel	compound
67	132	ECrel	compound
46	66	ECrel	compound
436	347	ECrel	compound
66	132	ECrel	compound
66	85	ECrel	compound
347	113	ECrel	compound
61	132	ECrel	compound
61	80	ECrel	compound
347	326	ECrel	compound
70	121	ECrel	compound
61	77	ECrel	compound
115	326	ECrel	compound
70	110	ECrel	compound
326	49	ECrel	compound
70	99	ECrel	compound
326	110	ECrel	compound
70	88	ECrel	compound
326	68	ECrel	compound
68	121	ECrel	compound
110	437	ECrel	compound
67	121	ECrel	compound
68	437	ECrel	compound
66	121	ECrel	compound
107	348	ECrel	compound
61	121	ECrel	compound
437	104	ECrel	compound
69	110	ECrel	compound
437	348	ECrel	compound
69	99	ECrel	compound
348	102	ECrel	compound
69	88	ECrel	compound
160	269	ECrel	compound
348	327	ECrel	compound
67	110	ECrel	compound
269	152	ECrel	compound
104	327	ECrel	compound
66	110	ECrel	compound
157	269	ECrel	compound
327	47	ECrel	compound
61	110	ECrel	compound
155	269	ECrel	compound
327	99	ECrel	compound
68	99	ECrel	compound
269	142	ECrel	compound
327	67	ECrel	compound
68	88	ECrel	compound
269	132	ECrel	compound
99	438	ECrel	compound
66	99	ECrel	compound
269	121	ECrel	compound
67	438	ECrel	compound
61	99	ECrel	compound
269	110	ECrel	compound
96	349	ECrel	compound
67	88	ECrel	compound
269	99	ECrel	compound
438	93	ECrel	compound
61	88	ECrel	compound
269	88	ECrel	compound
438	349	ECrel	compound
71	140	ECrel	compound
93	328	ECrel	compound
70	135	ECrel	compound
349	91	ECrel	compound
70	129	ECrel	compound
349	328	ECrel	compound
69	118	ECrel	compound
328	46	ECrel	compound
50	124	ECrel	compound
309	77	ECrel	compound
328	88	ECrel	compound
69	124	ECrel	compound
328	66	ECrel	compound
50	121	ECrel	compound
88	439	ECrel	compound
50	69	ECrel	compound
66	439	ECrel	compound
49	113	ECrel	compound
85	350	ECrel	compound
439	82	ECrel	compound
439	350	ECrel	compound
82	329	ECrel	compound
350	80	ECrel	compound
350	329	ECrel	compound
160	161	ECrel	compound
329	77	ECrel	compound
329	61	ECrel	compound
428	405	ECrel	compound
157	161	ECrel	compound
403	405	ECrel	compound
155	161	ECrel	compound
429	418	ECrel	compound
71	146	ECrel	compound
418	399	ECrel	compound
71	157	ECrel	compound
317	161	ECrel	compound
430	380	ECrel	compound
70	157	ECrel	compound
317	157	ECrel	compound
430	421	ECrel	compound
69	157	ECrel	compound
317	155	ECrel	compound
380	421	ECrel	compound
68	157	ECrel	compound
421	422	ECrel	compound
67	157	ECrel	compound
422	360	ECrel	compound
66	157	ECrel	compound
433	269	ECrel	compound
422	361	ECrel	compound
61	157	ECrel	compound
433	154	ECrel	compound
426	360	ECrel	compound
154	155	ECrel	compound
433	149	ECrel	compound
426	361	ECrel	compound
142	155	ECrel	compound
433	344	ECrel	compound
361	378	ECrel	compound
71	155	ECrel	compound
344	152	ECrel	compound
360	378	ECrel	compound
132	155	ECrel	compound
149	318	ECrel	compound
378	377	ECrel	compound
70	155	ECrel	compound
344	146	ECrel	compound
121	155	ECrel	compound
344	318	ECrel	compound
69	155	ECrel	compound
318	142	ECrel	compound
110	155	ECrel	compound
318	71	ECrel	compound
68	155	ECrel	compound
434	142	ECrel	compound
99	155	ECrel	compound
434	71	ECrel	compound
67	155	ECrel	compound
140	345	ECrel	compound
88	155	ECrel	compound
434	137	ECrel	compound
66	155	ECrel	compound
434	345	ECrel	compound
61	155	ECrel	compound
137	324	ECrel	compound
71	154	ECrel	compound
345	135	ECrel	compound
70	154	ECrel	compound
345	324	ECrel	compound
69	154	ECrel	compound
132	324	ECrel	compound
435	346	ECrel	compound
68	154	ECrel	compound
70	324	ECrel	compound
67	154	ECrel	compound
132	435	ECrel	compound
66	154	ECrel	compound
70	435	ECrel	compound
61	154	ECrel	compound
129	346	ECrel	compound
70	142	ECrel	compound
435	126	ECrel	compound
126	325	ECrel	compound
69	142	ECrel	compound
68	142	ECrel	compound
