#id	mapped_name	kegg_name
3	O60568|Q8IYK4|Q8NBJ5	hsa:23127|hsa:79709|hsa:8985
4	Q6Y288	hsa:145173
5	O60568	hsa:8985
6	P15907|Q11203|Q96JF0	hsa:6480|hsa:6487|hsa:84620
7	O00587|Q8NES3|Q9Y644	hsa:3955|hsa:4242|hsa:5986
8	O60512|O60909|P15291	hsa:2683|hsa:8703|hsa:8704
9	Q9H488|Q9Y2G5	hsa:23275|hsa:23509
10	Q8NBI6	hsa:152002
11	Q8NBL1	hsa:56983
12	A0PJZ3|Q4G148	hsa:283464|hsa:727936
13	O15294|Q5NDL2	hsa:285203|hsa:8473
18	Q9UKY4|Q9Y6A1	hsa:10585|hsa:29954
23	Q9UKY4|Q9Y6A1	hsa:10585|hsa:29954
28	Q9UKY4|Q9Y6A1	hsa:10585|hsa:29954
33	Q9UKY4|Q9Y6A1	hsa:10585|hsa:29954
54	O00587|Q8NES3|Q9Y644	hsa:3955|hsa:4242|hsa:5986
55	Q9H488|Q9Y2G5	hsa:23275|hsa:23509
56	P0DN25|Q96EU7|Q9NS00	hsa:29071|hsa:56913|hsa:728819
57	Q10471|Q10472|Q14435|Q49A17|Q6IS24|Q6P9A2|Q7Z4T8|Q7Z7M9|Q86SF2|Q86SR1|Q8IUC8|Q8IXK2|Q8N3T1|Q8N428|Q8N4A0|Q8NCL4|Q8NCW6|Q96FL9|Q9HCQ5|Q9NY28	hsa:100528030|hsa:11226|hsa:11227|hsa:114805|hsa:117248|hsa:168391|hsa:2589|hsa:2590|hsa:2591|hsa:26290|hsa:374378|hsa:442117|hsa:50614|hsa:51809|hsa:55568|hsa:57452|hsa:63917|hsa:64409|hsa:79623|hsa:79695|hsa:8693
59	P0DN25|Q96EU7|Q9NS00	hsa:29071|hsa:56913|hsa:728819
60	Q10471|Q10472|Q14435|Q49A17|Q6IS24|Q6P9A2|Q7Z4T8|Q7Z7M9|Q86SF2|Q86SR1|Q8IUC8|Q8IXK2|Q8N3T1|Q8N428|Q8N4A0|Q8NCL4|Q8NCW6|Q96FL9|Q9HCQ5|Q9NY28	hsa:100528030|hsa:11226|hsa:11227|hsa:114805|hsa:117248|hsa:168391|hsa:2589|hsa:2590|hsa:2591|hsa:26290|hsa:374378|hsa:442117|hsa:50614|hsa:51809|hsa:55568|hsa:57452|hsa:63917|hsa:64409|hsa:79623|hsa:79695|hsa:8693
