#id1	id2	type	subtype
87	86	PPrel	binding/association
126	136	PPrel	activation
4	84	PPrel	inhibition
126	135	PPrel	binding/association
74	84	PPrel	phosphorylation
74	85	PPrel	phosphorylation
74	86	PPrel	phosphorylation
22	42	PPrel	inhibition
22	21	PPrel	inhibition
22	129	PPrel	inhibition
45	46	PPrel	activation
40	23	PPrel	indirect effect
23	46	PPrel	activation
41	23	PPrel	indirect effect
46	39	PPrel	activation
35	69	PPrel	activation
69	70	PPrel	activation
70	71	PPrel	activation
71	72	PPrel	activation|phosphorylation
71	73	PPrel	activation|phosphorylation
72	74	PPrel	activation|phosphorylation
87	84	PPrel	binding/association
73	74	PPrel	activation|phosphorylation
87	85	PPrel	binding/association
