#id	mapped_name	kegg_name
4	O43524|Q12778	hsa:2308|hsa:2309
5	P23443|Q9UBS0	hsa:6198|hsa:6199
6	P42345|Q8N122|Q96B36	hsa:2475|hsa:57521|hsa:84335
7	P31749|P31751|Q9Y243	hsa:10000|hsa:207|hsa:208
8	O00329|O00459|P27986|P42336|P42338|Q92569	hsa:5290|hsa:5291|hsa:5293|hsa:5295|hsa:5296|hsa:8503
20	P05019	hsa:3479
21	P08069	hsa:3480
23	O14654|P35568|Q9Y4H2	hsa:3667|hsa:8471|hsa:8660
24	P01111|P01112|P01116	hsa:3265|hsa:3845|hsa:4893
28	O43524	hsa:2309
29	P23443|Q9UBS0	hsa:6198|hsa:6199
30	P42345|Q8N122	hsa:2475|hsa:57521
31	P31749|P31751|Q9Y243	hsa:10000|hsa:207|hsa:208
32	O00329|O00459|P27986|P42336|P42338|Q92569	hsa:5290|hsa:5291|hsa:5293|hsa:5295|hsa:5296|hsa:8503
43	P01308|P05019	hsa:3479|hsa:3630
44	P08069	hsa:3480
46	P35568	hsa:3667
49	O43524	hsa:2309
50	P31749|P31751|Q9Y243	hsa:10000|hsa:207|hsa:208
51	O00329|P42336|P42338	hsa:5290|hsa:5291|hsa:5293
59	P06213	hsa:3643
62	P01116	hsa:3845
63	P17612|P22612|P22694	hsa:5566|hsa:5567|hsa:5568
69	P23443|Q9UBS0	hsa:6198|hsa:6199
70	P42345|Q8N122	hsa:2475|hsa:57521
73	P42345	hsa:2475
82	Q13542	hsa:1979
85	Q9Y261	hsa:3170
91	P35568	hsa:3667
99	P17612|P22612|P22694	hsa:5566|hsa:5567|hsa:5568
101	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	hsa:107|hsa:108|hsa:109|hsa:111|hsa:112|hsa:113|hsa:114|hsa:115|hsa:196883
106	O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	hsa:51422|hsa:53632|hsa:5562|hsa:5563|hsa:5564|hsa:5565|hsa:5571
113	P01308	hsa:3630
114	P06213	hsa:3643
124	P04179	hsa:6648
125	P00441|P04179	hsa:6647|hsa:6648
126	P04179	hsa:6648
127	P02511|P0DMV8|P0DMV9|P11142|P17066|P34931|P54652	hsa:1410|hsa:3303|hsa:3304|hsa:3305|hsa:3306|hsa:3310|hsa:3312
129	Q9H078	hsa:81570
162	O43741|P54619|P54646|Q13131|Q9UGI9|Q9UGJ0|Q9Y478	hsa:51422|hsa:53632|hsa:5562|hsa:5563|hsa:5564|hsa:5565|hsa:5571
164	P04040	hsa:847
165	Q9H1Y0	hsa:9474
168	P04040	hsa:847
169	P04040	hsa:847
170	P04179	hsa:6648
178	Q96EB6	hsa:23411
179	Q96EB6	hsa:23411
183	Q96EB6	hsa:23411
187	Q13547|Q92769	hsa:3065|hsa:3066
