#id	mapped_name	kegg_name
43	P45954	hsa:36
44	P45954	hsa:36
45	P16219	hsa:35
46	Q08426|Q16836	hsa:1962|hsa:3033
47	P30084|P40939|Q08426	hsa:1892|hsa:1962|hsa:3030
49	P11310	hsa:34
51	O75521|P42126|Q08426	hsa:10455|hsa:1632|hsa:1962
53	P24752|Q9BWD1	hsa:38|hsa:39
54	P09110|P42765|P55084	hsa:10449|hsa:30|hsa:3032
55	Q08426|Q16836	hsa:1962|hsa:3033
56	P30084|P40939|Q08426	hsa:1892|hsa:1962|hsa:3030
57	P16219	hsa:35
58	P11310	hsa:34
59	P40939	hsa:3030
61	P28330	hsa:33
63	Q08426|Q16836	hsa:1962|hsa:3033
64	P30084|P40939|Q08426	hsa:1892|hsa:1962|hsa:3030
65	P11310	hsa:34
66	P40939	hsa:3030
68	P28330	hsa:33
70	Q08426|Q16836	hsa:1962|hsa:3033
71	P30084|P40939|Q08426	hsa:1892|hsa:1962|hsa:3030
72	P11310	hsa:34
73	P28330	hsa:33
74	P40939	hsa:3030
80	Q08426|Q16836	hsa:1962|hsa:3033
81	P30084|P40939|Q08426	hsa:1892|hsa:1962|hsa:3030
82	P11310	hsa:34
84	P00325|P00326|P07327|P08319|P11766|P28332|P40394	hsa:124|hsa:125|hsa:126|hsa:127|hsa:128|hsa:130|hsa:131
86	Q92947	hsa:2639
88	P40939	hsa:3030
90	P28330	hsa:33
95	P30084|P40939|Q08426	hsa:1892|hsa:1962|hsa:3030
96	P11310	hsa:34
97	Q08426|Q16836	hsa:1962|hsa:3033
100	P40939	hsa:3030
102	P28330	hsa:33
103	Q02928|Q5TCH4	hsa:1579|hsa:284541
106	Q08426|Q16836	hsa:1962|hsa:3033
107	P30084|P40939|Q08426	hsa:1892|hsa:1962|hsa:3030
108	P11310	hsa:34
109	O60488|O95573|P33121|Q5FVE4|Q96GR2|Q9UKU0|Q9ULC5	hsa:2180|hsa:2181|hsa:2182|hsa:23205|hsa:23305|hsa:51703|hsa:81616
110	P40939	hsa:3030
112	P28330	hsa:33
115	O15254|Q15067	hsa:51|hsa:8310
116	O15254|Q15067	hsa:51|hsa:8310
117	O15254|Q15067	hsa:51|hsa:8310
118	O15254|Q15067	hsa:51|hsa:8310
119	O15254|Q15067	hsa:51|hsa:8310
120	O15254|Q15067	hsa:51|hsa:8310
121	O15254|Q15067	hsa:51|hsa:8310
202	P24752|Q9BWD1	hsa:38|hsa:39
203	P49748	hsa:37
204	P49748	hsa:37
208	P50416|Q8TCG5|Q92523	hsa:126129|hsa:1374|hsa:1375
211	P23786	hsa:1376
213	P05091|P30837|P49189|P49419|P51648	hsa:217|hsa:219|hsa:223|hsa:224|hsa:501
217	P09110|P42765|P55084	hsa:10449|hsa:30|hsa:3032
62	P09110|P42765|P55084	hsa:10449|hsa:30|hsa:3032
69	P09110|P42765|P55084	hsa:10449|hsa:30|hsa:3032
79	P09110|P42765|P55084	hsa:10449|hsa:30|hsa:3032
94	P09110|P42765|P55084	hsa:10449|hsa:30|hsa:3032
105	P09110|P42765|P55084	hsa:10449|hsa:30|hsa:3032
