#id	mapped_name	kegg_name
11	P84022	hsa:4088
21	O95644|Q12968|Q13469|Q14934	hsa:4772|hsa:4773|hsa:4775|hsa:4776
22	P05129|P05771|P17252	hsa:5578|hsa:5579|hsa:5582
23	P16298|P48454|P63098|Q08209|Q96LZ3	hsa:5530|hsa:5532|hsa:5533|hsa:5534|hsa:5535
24	Q13554|Q13555|Q13557|Q9UQM7	hsa:815|hsa:816|hsa:817|hsa:818
25	Q00722|Q01970|Q15147|Q9NQ66	hsa:23236|hsa:5330|hsa:5331|hsa:5332
26	O00144|O60353|O75084|Q13467|Q14332|Q9H461|Q9NPG1|Q9ULV1|Q9ULW2|Q9UP38	hsa:11211|hsa:2535|hsa:7855|hsa:7976|hsa:8321|hsa:8322|hsa:8323|hsa:8324|hsa:8325|hsa:8326
27	P41221|Q9H1J7	hsa:7474|hsa:81029
28	P45983|P45984|P53779	hsa:5599|hsa:5601|hsa:5602
29	P15153|P60763|P63000	hsa:5879|hsa:5880|hsa:5881
30	O75116	hsa:9475
31	P61586	hsa:387
32	Q86T65|Q9Y4D1	hsa:23002|hsa:23500
33	O14640|O14641|Q92997	hsa:1855|hsa:1856|hsa:1857
34	O43900|Q2TBC4|Q7Z3G6|Q96MT3	hsa:144165|hsa:166336|hsa:29964|hsa:4007
35	O75487	hsa:2239
36	O00144|O60353|O75084|Q13467|Q14332|Q9H461|Q9NPG1|Q9ULV1|Q9ULW2|Q9UP38	hsa:11211|hsa:2535|hsa:7855|hsa:7976|hsa:8321|hsa:8322|hsa:8323|hsa:8324|hsa:8325|hsa:8326
37	Q8TAA9|Q9ULK5	hsa:57216|hsa:81839
38	O96014	hsa:7481
39	P09237	hsa:4316
40	Q03181	hsa:5467
41	P24385|P30279|P30281	hsa:595|hsa:894|hsa:896
42	P15407	hsa:8061
43	P05412	hsa:3725
44	P01106	hsa:4609
46	P56545|Q13363	hsa:1487|hsa:1488
47	Q9H6I2	hsa:64321
48	Q13485	hsa:4089
49	P36402|Q9HCS4|Q9NQB0|Q9UJU2	hsa:51176|hsa:6932|hsa:6934|hsa:83439
50	Q09472|Q92793	hsa:1387|hsa:2033
51	Q9Y265	hsa:8607
52	Q9HCK8	hsa:57680
53	Q9NSA3	hsa:56998
54	Q9UBE8	hsa:51701
55	O43318	hsa:6885
56	P48729|Q8N752	hsa:122011|hsa:1452
57	P62877	hsa:9978
58	Q13616	hsa:8454
59	P63208	hsa:6500
60	Q9UKB1|Q9Y297	hsa:23291|hsa:8945
61	O60907|Q9BQ87|Q9BZK7	hsa:6907|hsa:79718|hsa:90665
62	P63208	hsa:6500
63	Q9HB71	hsa:27101
64	O95996|P25054	hsa:10297|hsa:324
65	Q8IUQ4	hsa:6477
66	Q969F2|Q969G9	hsa:85407|hsa:85409
68	P04637	hsa:7157
69	O15169|Q9Y2T1	hsa:8312|hsa:8313
70	O95996|P25054	hsa:10297|hsa:324
71	P35222	hsa:1499
72	P17612|P22612|P22694	hsa:5566|hsa:5567|hsa:5568
73	P49768	hsa:5663
74	P49841	hsa:2932
75	O75474|Q92837	hsa:10023|hsa:23401
76	Q9HC62	hsa:59343
77	O14640|O14641|Q92997	hsa:1855|hsa:1856|hsa:1857
78	P19784|P67870|P68400|Q8NEV1	hsa:1457|hsa:1459|hsa:1460|hsa:283106
80	P49674	hsa:102800317|hsa:1454
81	O94907|Q9UBT3|Q9UBU2	hsa:22943|hsa:27121|hsa:27123
82	Q9Y5W5	hsa:11197
83	O95813	hsa:9350
84	O75197|O75581	hsa:4040|hsa:4041
85	O00144|O60353|O75084|Q13467|Q14332|Q9H461|Q9NPG1|Q9ULV1|Q9ULW2|Q9UP38	hsa:11211|hsa:2535|hsa:7855|hsa:7976|hsa:8321|hsa:8322|hsa:8323|hsa:8324|hsa:8325|hsa:8326
86	Q5T4F7|Q6FHJ7|Q8N474|Q96HF1	hsa:6422|hsa:6423|hsa:6424|hsa:6425
87	Q9H237	hsa:64840
88	O00744|O00755|O14904|O14905|O96014|P04628|P09544|P41221|P56703|P56704|P56705|P56706|Q93097|Q93098|Q9GZT5|Q9H1J5|Q9H1J7|Q9UBV4|Q9Y6F9	hsa:51384|hsa:54361|hsa:7471|hsa:7472|hsa:7473|hsa:7474|hsa:7475|hsa:7476|hsa:7477|hsa:7478|hsa:7479|hsa:7480|hsa:7481|hsa:7482|hsa:7483|hsa:7484|hsa:80326|hsa:81029|hsa:89780
165	Q13145	hsa:25805
169	Q9BQB4	hsa:50964
172	P36955	hsa:5176
175	Q9Y283	hsa:27130
176	Q6P988	hsa:147111
179	O95388	hsa:8840
180	Q01973|Q01974	hsa:4919|hsa:4920
181	P34925	hsa:6259
182	P34925	hsa:6259
184	Q68DV7	hsa:54894
185	Q9ULT6	hsa:84133
186	O75473|Q9BXB1|Q9HBX8	hsa:55366|hsa:59352|hsa:8549
187	Q2I0M5|Q2MKA7|Q6UXX9|Q9BXY4	hsa:284654|hsa:340419|hsa:343637|hsa:84870
193	Q9Y3M2	hsa:25776
198	Q9UQB3	hsa:1501
