#id	mapped_name	kegg_name
58	P12694|P21953	hsa:593|hsa:594
59	P09622	hsa:1738
67	P09622	hsa:1738
68	P12694|P21953	hsa:593|hsa:594
73	P09622	hsa:1738
74	P12694|P21953	hsa:593|hsa:594
77	P24752|Q9BWD1	hsa:38|hsa:39
80	P54868|Q01581	hsa:3157|hsa:3158
81	P55809|Q9BYC2	hsa:5019|hsa:64064
82	P35914|Q8TB92	hsa:3155|hsa:54511
83	Q13825	hsa:549
84	Q96RQ3|Q9HCC0	hsa:56922|hsa:64087
85	P30084|P40939|Q08426	hsa:1892|hsa:1962|hsa:3030
86	P26440	hsa:3712
87	P12694|P21953	hsa:593|hsa:594
90	O15382|P54687	hsa:586|hsa:587
91	P09110|P42765|P55084	hsa:10449|hsa:30|hsa:3032
92	Q08426|Q16836	hsa:1962|hsa:3033
93	P30084|P40939|Q08426	hsa:1892|hsa:1962|hsa:3030
94	P45954	hsa:36
95	P11182	hsa:1629
96	P12694|P21953	hsa:593|hsa:594
97	O15382|P54687	hsa:586|hsa:587
98	Q96RQ9	hsa:259307
99	P22033	hsa:4594
100	Q96PE7	hsa:84693
101	P05165|P05166	hsa:5095|hsa:5096
102	Q06278	hsa:316
103	P05091|P30837|P49189|P49419|P51648	hsa:217|hsa:219|hsa:223|hsa:224|hsa:501
104	Q02252	hsa:4329
105	P80404	hsa:18
106	Q08426|Q16836|Q99714	hsa:1962|hsa:3028|hsa:3033
107	P31937	hsa:11112
108	Q6NVY1	hsa:26275
109	Q99714	hsa:3028
110	P30084|P40939|Q08426	hsa:1892|hsa:1962|hsa:3030
111	P11310	hsa:34
112	P45954	hsa:36
113	P11182	hsa:1629
114	P12694|P21953	hsa:593|hsa:594
115	P11182	hsa:1629
116	O15382|P54687	hsa:586|hsa:587
121	P11310	hsa:34
122	P11310	hsa:34
126	P16219	hsa:35
127	P16219	hsa:35
174	Q9UKU7	hsa:27034
185	Q4G176	hsa:197322
188	Q86V21	hsa:65985
194	Q9BYV1	hsa:64902
