#id1	id2	type	subtype
92	128	PPrel	activation
8	186	PPrel	activation|indirect effect
8	103	PPrel	inhibition|phosphorylation
8	113	PPrel	indirect effect|inhibition
8	172	PPrel	inhibition|phosphorylation
8	158	PPrel	inhibition
8	192	PPrel	inhibition|phosphorylation
8	175	PPrel	inhibition|phosphorylation
123	124	PPrel	inhibition
8	132	PPrel	inhibition|phosphorylation
8	57	PPrel	inhibition|phosphorylation
8	92	PPrel	inhibition|phosphorylation
12	238	PPrel	inhibition
179	177	PPrel	activation
238	209	PPrel	inhibition
99	52	PPrel	activation
92	127	PPrel	inhibition
92	231	PPrel	inhibition
158	160	PPrel	activation
178	8	PPrel	activation|phosphorylation
158	161	PPrel	activation
239	8	PPrel	activation|phosphorylation
207	87	PPrel	activation
219	8	PPrel	activation|phosphorylation
30	31	PPrel	activation
53	8	PPrel	activation|phosphorylation
31	15	PPrel	activation
229	140	PPrel	binding/association
8	67	PPrel	activation|phosphorylation
9	11	PPrel	activation
8	123	PPrel	activation|phosphorylation
11	15	PPrel	activation
176	8	PPrel	activation|indirect effect
8	49	PPrel	activation|phosphorylation
15	13	PPrel	activation
8	217	PPrel	activation|phosphorylation
8	238	PPrel	activation|phosphorylation
8	153	PPrel	inhibition|phosphorylation
14	12	PPrel	activation|phosphorylation
209	92	PPrel	activation
153	207	PPrel	inhibition
8	140	PPrel	inhibition|phosphorylation
92	126	PPrel	activation
