#id1	id2	type	subtype
8	156	PPrel	activation|phosphorylation
47	26	PPrel	activation|phosphorylation
26	23	PPrel	activation|phosphorylation
47	25	PPrel	activation|phosphorylation
8	33	PPrel	activation|phosphorylation
54	53	PPrel	activation|phosphorylation
53	52	PPrel	activation|phosphorylation
48	47	PPrel	compound
159	42	PPrel	activation|phosphorylation
157	43	PPrel	activation|phosphorylation
47	28	PPrel	inhibition|phosphorylation
156	48	PPrel	activation
47	24	PPrel	inhibition|phosphorylation
8	32	PPrel	activation
25	9	PPrel	inhibition
32	34	PPrel	activation
39	40	PPrel	inhibition
34	48	PPrel	activation
30	159	PPrel	inhibition
34	7	PPrel	activation
21	43	PPrel	binding/association
32	31	PPrel	activation
31	55	PPrel	activation
22	23	PPrel	dissociation
55	54	PPrel	activation
41	42	PPrel	dissociation
13	157	PPrel	activation
28	27	PPrel	inhibition
8	17	PPrel	indirect effect
8	20	PPrel	activation
