#id1	id2	type	subtype
76	75	PPrel	activation
75	384	PPrel	activation
75	209	PPrel	activation
209	382	PPrel	activation
158	120	PPrel	inhibition
214	215	PPrel	binding/association
386	387	PPrel	binding/association
387	255	PPrel	binding/association
255	265	PPrel	binding/association
164	165	PPrel	binding/association
148	149	PPrel	activation|phosphorylation
215	50	PPrel	activation
119	117	PPrel	activation
130	118	PPrel	activation
275	276	PPrel	activation
272	388	PPrel	inhibition
388	275	PPrel	inhibition
276	277	PPrel	inhibition
173	171	PPrel	activation
122	121	PPrel	binding/association
177	172	PPrel	activation
33	34	PPrel	binding/association
171	174	PPrel	activation
33	35	PPrel	binding/association
270	174	PPrel	activation
92	90	PPrel	dephosphorylation|inhibition
172	270	PPrel	activation|indirect effect
174	175	PPrel	activation
175	338	PPrel	activation
11	13	PPrel	activation
175	344	PPrel	activation
12	13	PPrel	activation
344	335	PPrel	activation
13	17	PPrel	activation
344	336	PPrel	activation
335	337	PPrel	activation
336	337	PPrel	activation
337	343	PPrel	activation
375	343	PPrel	activation
343	338	PPrel	activation
290	347	PPrel	inhibition
290	348	PPrel	inhibition
347	336	PPrel	inhibition
117	120	PPrel	binding/association
118	124	PPrel	binding/association
15	19	PPrel	binding/association
17	187	PPrel	indirect effect|phosphorylation
187	54	PPrel	activation|phosphorylation
201	197	PPrel	activation|phosphorylation
382	50	PPrel	activation|phosphorylation
89	90	PPrel	activation|phosphorylation
120	121	PPrel	activation|phosphorylation
124	123	PPrel	activation|phosphorylation
383	311	PPrel	activation
311	312	PPrel	activation
312	313	PPrel	activation
313	314	PPrel	activation
45	47	PPrel	activation
44	47	PPrel	activation
47	384	PPrel	activation
43	46	PPrel	activation
46	384	PPrel	activation
384	363	PPrel	activation
363	206	PPrel	activation
384	385	PPrel	activation
385	201	PPrel	activation
74	75	PPrel	activation
