#id1	id2	type	subtype
55	56	ECrel	compound
56	58	ECrel	compound
53	69	ECrel	compound
53	62	ECrel	compound
112	211	ECrel	compound
53	79	ECrel	compound
56	61	ECrel	compound
211	121	ECrel	compound
56	59	ECrel	compound
56	57	ECrel	compound
107	121	ECrel	compound
108	211	ECrel	compound
53	94	ECrel	compound
95	120	ECrel	compound
213	103	ECrel	compound
105	120	ECrel	compound
84	213	ECrel	compound
53	105	ECrel	compound
94	119	ECrel	compound
49	53	ECrel	compound
81	119	ECrel	compound
203	107	ECrel	compound
79	118	ECrel	compound
71	118	ECrel	compound
203	211	ECrel	compound
45	53	ECrel	compound
49	54	ECrel	compound
95	204	ECrel	compound
69	117	ECrel	compound
62	116	ECrel	compound
204	105	ECrel	compound
62	43	ECrel	compound
208	109	ECrel	compound
64	117	ECrel	compound
80	81	ECrel	compound
70	71	ECrel	compound
211	208	ECrel	compound
94	97	ECrel	compound
45	54	ECrel	compound
217	46	ECrel	compound
56	43	ECrel	compound
69	74	ECrel	compound
81	82	ECrel	compound
56	116	ECrel	compound
71	74	ECrel	compound
54	115	ECrel	compound
53	115	ECrel	compound
69	70	ECrel	compound
54	44	ECrel	compound
65	69	ECrel	compound
53	44	ECrel	compound
202	94	ECrel	compound
68	69	ECrel	compound
86	44	ECrel	compound
64	68	ECrel	compound
47	44	ECrel	compound
64	65	ECrel	compound
86	115	ECrel	compound
63	64	ECrel	compound
47	115	ECrel	compound
64	66	ECrel	compound
202	105	ECrel	compound
107	112	ECrel	compound
202	54	ECrel	compound
62	66	ECrel	compound
107	108	ECrel	compound
62	63	ECrel	compound
46	47	ECrel	compound
106	107	ECrel	compound
202	62	ECrel	compound
202	46	ECrel	compound
58	62	ECrel	compound
45	47	ECrel	compound
107	110	ECrel	compound
57	62	ECrel	compound
47	49	ECrel	compound
105	110	ECrel	compound
202	69	ECrel	compound
61	62	ECrel	compound
47	86	ECrel	compound
105	106	ECrel	compound
54	55	ECrel	compound
45	86	ECrel	compound
71	72	ECrel	compound
96	105	ECrel	compound
202	79	ECrel	compound
49	86	ECrel	compound
71	73	ECrel	compound
102	105	ECrel	compound
53	55	ECrel	compound
73	79	ECrel	compound
95	102	ECrel	compound
53	59	ECrel	compound
72	79	ECrel	compound
95	96	ECrel	compound
79	80	ECrel	compound
95	97	ECrel	compound
94	100	ECrel	compound
54	59	ECrel	compound
79	88	ECrel	compound
95	100	ECrel	compound
81	88	ECrel	compound
82	94	ECrel	compound
81	90	ECrel	compound
90	94	ECrel	compound
