#id	mapped_name	kegg_name
13	Q13315	hsa:472
14	P04637	hsa:7157
15	P10415	hsa:596
16	P55211	hsa:842
17	P42574	hsa:836
18	Q92934	hsa:572
19	O15392|P98170|Q13489|Q13490	hsa:329|hsa:330|hsa:331|hsa:332
20	O14727	hsa:317
21	P99999	hsa:54205
22	P55957	hsa:637
23	Q14790	hsa:841
24	Q13158	hsa:8772
25	P25445	hsa:355
27	P48023	hsa:356
46	Q07812	hsa:581
47	Q16611	hsa:578
48	Q13794	hsa:5366
49	Q96PG8|Q9BXH1	hsa:27113
50	P25445	hsa:355
53	Q07812	hsa:581
54	Q16611	hsa:578
58	Q07817	hsa:598
65	Q96PG8|Q9BXH1	hsa:27113
66	Q13794	hsa:5366
77	O15431	hsa:1317
78	P35670|Q04656	hsa:538|hsa:540
79	Q92887	hsa:1244
80	O14880|O15217|P08263|P09210|P09211|P09488|P0CG29|P0CG30|P10620|P21266|P28161|P30711|P46439|P78417|Q03013|Q16772|Q7RTV2|Q99735|Q9H4Y5	hsa:119391|hsa:221357|hsa:2938|hsa:2939|hsa:2940|hsa:2941|hsa:2944|hsa:2946|hsa:2947|hsa:2948|hsa:2949|hsa:2950|hsa:2952|hsa:2953|hsa:4257|hsa:4258|hsa:4259|hsa:653689|hsa:9446
87	P40692	hsa:4292
88	P23025	hsa:7507
89	P07992	hsa:2067
90	P11388|Q02880	hsa:7153|hsa:7155
91	P38398	hsa:672
101	P43246	hsa:4436
102	P20585|P52701	hsa:2956|hsa:4437
104	P04626	hsa:2064
105	O00329|O00459|P27986|P42336|P42338|Q92569	hsa:5290|hsa:5291|hsa:5293|hsa:5295|hsa:5296|hsa:8503
106	O15530	hsa:5170
107	P31749|P31751|Q9Y243	hsa:10000|hsa:207|hsa:208
117	P27361|P28482	hsa:5594|hsa:5595
125	P35670|Q04656	hsa:538|hsa:540
129	P42771	hsa:1029
130	Q00987	hsa:4193
142	P38936	hsa:1026
145	Q9Y253	hsa:5429
146	O60673	hsa:5980
149	Q99683	hsa:4217
