#id1	id2	type	subtype
35	36	ECrel	compound
37	67	ECrel	compound
36	77	ECrel	compound
56	67	ECrel	compound
72	77	ECrel	compound
67	81	ECrel	compound
35	72	ECrel	compound
37	71	ECrel	compound
69	72	ECrel	compound
56	71	ECrel	compound
62	72	ECrel	compound
71	81	ECrel	compound
62	69	ECrel	compound
37	81	ECrel	compound
70	81	ECrel	compound
56	81	ECrel	compound
17	70	ECrel	compound
74	76	ECrel	compound
17	60	ECrel	compound
76	80	ECrel	compound
17	61	ECrel	compound
65	80	ECrel	compound
60	61	ECrel	compound
66	80	ECrel	compound
37	57	ECrel	compound
68	80	ECrel	compound
73	74	ECrel	compound
37	59	ECrel	compound
80	84	ECrel	compound
56	57	ECrel	compound
80	83	ECrel	compound
56	59	ECrel	compound
65	66	ECrel	compound
67	73	ECrel	compound
73	79	ECrel	compound
57	59	ECrel	compound
65	68	ECrel	compound
36	73	ECrel	compound
58	59	ECrel	compound
65	84	ECrel	compound
67	79	ECrel	compound
65	83	ECrel	compound
36	67	ECrel	compound
77	79	ECrel	compound
67	71	ECrel	compound
35	79	ECrel	compound
