#id	mapped_name	kegg_name
17	P11166|P11168	hsa:6513|hsa:6514
18	Q14654	hsa:3767
19	O60840|Q01668|Q13698|Q13936	hsa:775|hsa:776|hsa:778|hsa:779
20	P20309	hsa:1131
21	P43220	hsa:2740
22	Q00722|Q01970|Q15147|Q9NQ66	hsa:23236|hsa:5330|hsa:5331|hsa:5332
23	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	hsa:107|hsa:108|hsa:109|hsa:111|hsa:112|hsa:113|hsa:114|hsa:115|hsa:196883
28	P17612|P22612|P22694	hsa:5566|hsa:5567|hsa:5568
29	O95467|P63092	hsa:2778
30	P29992|P50148	hsa:2767|hsa:2776
31	P01275	hsa:2641
43	P35557	hsa:2645
55	P01308	hsa:3630
62	P05129|P05771|P17252	hsa:5578|hsa:5579|hsa:5582
67	Q92736	hsa:6262
69	O43889|P15336|P16220|P18848|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8|Q99941	hsa:10488|hsa:1385|hsa:1386|hsa:1388|hsa:148327|hsa:468|hsa:64764|hsa:84699|hsa:90993|hsa:9586
72	Q13554|Q13555|Q13557|Q9UQM7	hsa:815|hsa:816|hsa:817|hsa:818
76	O14842	hsa:2864
85	Q8TD43	hsa:54795
86	P05023|P05026|P13637|P14415|P50993|P54709|P54710|Q13733|Q9UN42	hsa:23439|hsa:476|hsa:477|hsa:478|hsa:480|hsa:481|hsa:482|hsa:483|hsa:486
97	Q8WZA2	hsa:11069
99	Q09428	hsa:6833
101	Q9UQ26	hsa:9699
105	Q16623	hsa:6804
106	P60880	hsa:6616
107	P63027	hsa:6844
108	P32238	hsa:886
110	P09681	hsa:2695
111	Q8TDV5	hsa:139760
114	P18509	hsa:116
115	P41586	hsa:117
135	Q14573	hsa:3710
137	P52945	hsa:3651
139	Q9Y6V0	hsa:27445
141	P20336	hsa:5864
151	P01308	hsa:3630
154	Q13554|Q13555|Q13557|Q9UQM7	hsa:815|hsa:816|hsa:817|hsa:818
156	A8MYU2|O15554|Q12791|Q16558|Q86W47|Q92952|Q9H2S1|Q9NPA1|Q9UGI6|Q9Y691	hsa:10242|hsa:157855|hsa:27094|hsa:27345|hsa:3778|hsa:3779|hsa:3780|hsa:3781|hsa:3782|hsa:3783
161	P06307	hsa:885
