#id1	id2	type	subtype
157	153	PPrel	activation
161	160	PPrel	activation|phosphorylation
144	38	PPrel	inhibition
9	8	PPrel	activation
178	159	PPrel	activation|indirect effect
145	38	PPrel	inhibition
45	42	PPrel	phosphorylation
45	46	PPrel	phosphorylation
45	47	PPrel	phosphorylation
162	161	PPrel	activation|phosphorylation
22	32	PPrel	phosphorylation
32	33	PPrel	phosphorylation
43	40	PPrel	activation
33	34	PPrel	phosphorylation
33	35	PPrel	phosphorylation
179	178	PPrel	activation
33	36	PPrel	phosphorylation
181	178	PPrel	activation
44	40	PPrel	activation
182	178	PPrel	activation
21	11	PPrel	activation
183	178	PPrel	activation
11	45	PPrel	activation
178	155	PPrel	activation
21	22	PPrel	activation
155	154	PPrel	activation
21	26	PPrel	activation
154	152	PPrel	activation
16	18	PPrel	binding/association
27	23	PPrel	activation
152	162	PPrel	activation
26	148	PPrel	activation
148	27	PPrel	activation
49	38	PPrel	inhibition
158	157	PPrel	activation
142	38	PPrel	inhibition
143	38	PPrel	inhibition
