#id	mapped_name	kegg_name
25	O00305|O60359|O60840|P54284|P54289|P62955|Q01668|Q02641|Q06432|Q08289|Q13698|Q13936|Q7Z3S7|Q8IZS8|Q8WXS5|Q9BXT2|Q9NY47|Q9UBN1|Q9UF02|Q9Y698	hsa:10368|hsa:10369|hsa:27091|hsa:27092|hsa:55799|hsa:59283|hsa:59284|hsa:59285|hsa:775|hsa:776|hsa:778|hsa:779|hsa:781|hsa:782|hsa:783|hsa:784|hsa:785|hsa:786|hsa:9254|hsa:93589
26	Q92736	hsa:6262
27	P32418|P57103|Q9UPR5	hsa:6543|hsa:6546|hsa:6547
28	P32418|P57103|Q9UPR5	hsa:6543|hsa:6546|hsa:6547
31	O14983|P16615|Q93084	hsa:487|hsa:488|hsa:489
32	P63316	hsa:7134
37	P19429	hsa:7137
38	P63316	hsa:7134
39	P45379	hsa:7139
40	P68032	hsa:70
41	P06753|P07951|P09493|P67936	hsa:7168|hsa:7169|hsa:7170|hsa:7171
42	P08590|P10916|P12829|P12883|P13533	hsa:4624|hsa:4625|hsa:4633|hsa:4634|hsa:4635
45	P19429	hsa:7137
46	P45379	hsa:7139
47	P68032	hsa:70
48	P06753|P07951|P09493|P67936	hsa:7168|hsa:7169|hsa:7170|hsa:7171
49	P08590|P10916|P12829|P12883|P13533	hsa:4624|hsa:4625|hsa:4633|hsa:4634|hsa:4635
69	P32418|P57103|Q9UPR5	hsa:6543|hsa:6546|hsa:6547
70	Q92581|Q96T83	hsa:10479|hsa:84679
71	A0A096LP55|O14548|O14949|O14957|P00156|P00395|P00403|P00414|P07919|P08574|P09669|P10176|P10606|P12074|P13073|P14406|P14854|P14927|P15954|P20674|P22695|P24310|P24311|P31930|P47985|Q02221|Q6YFQ2|Q7Z4L0|Q8TF08|Q96KJ9|Q9UDW1	hsa:10975|hsa:125965|hsa:1327|hsa:1329|hsa:1337|hsa:1339|hsa:1340|hsa:1345|hsa:1346|hsa:1347|hsa:1349|hsa:1350|hsa:1351|hsa:1537|hsa:170712|hsa:27089|hsa:29796|hsa:341947|hsa:440567|hsa:4512|hsa:4513|hsa:4514|hsa:4519|hsa:7381|hsa:7384|hsa:7385|hsa:7386|hsa:7388|hsa:84701|hsa:9167|hsa:9377
78	P05023|P05026|P13637|P14415|P50993|P54709|P54710|Q13733|Q9UN42	hsa:23439|hsa:476|hsa:477|hsa:478|hsa:480|hsa:481|hsa:482|hsa:483|hsa:486
83	P19634	hsa:6548
110	Q13061	hsa:10345
111	Q12797	hsa:444
112	O14958	hsa:845
114	P23327	hsa:3270
118	P23327	hsa:3270
