#id	mapped_name	kegg_name
21	P54219|Q05940	hsa:6570|hsa:6571
36	P54219|Q05940	hsa:6570|hsa:6571
45	P21728	hsa:1812
46	Q01959	hsa:6531
47	O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5	hsa:116443|hsa:116444|hsa:2902|hsa:2903|hsa:2904|hsa:2905|hsa:2906
48	P21728	hsa:1812
55	P21397|P27338	hsa:4128|hsa:4129
57	Q01959	hsa:6531
71	P07101	hsa:7054
72	P20711	hsa:1644
84	P07101	hsa:7054
85	P20711	hsa:1644
88	P21397|P27338	hsa:4128|hsa:4129
137	P36873|P62136|P62140	hsa:5499|hsa:5500|hsa:5501
138	O95467|P63092	hsa:2778
139	Q9UD71	hsa:84152
140	O95622	hsa:111
141	P17612|P22612|P22694	hsa:5566|hsa:5567|hsa:5568
173	P07101	hsa:7054
174	P20711	hsa:1644
175	P54219|Q05940	hsa:6570|hsa:6571
176	P21397|P27338	hsa:4128|hsa:4129
177	Q01959	hsa:6531
199	P21728	hsa:1812
200	O95467|P63092	hsa:2778
201	O95622	hsa:111
202	P17612|P22612|P22694	hsa:5566|hsa:5567|hsa:5568
203	O43889|P15336|P16220|P18848|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8|Q99941	hsa:10488|hsa:1385|hsa:1386|hsa:1388|hsa:148327|hsa:468|hsa:64764|hsa:84699|hsa:90993|hsa:9586
204	Q16566	hsa:814
230	O43889|P15336|P16220|P18848|Q02930|Q68CJ9|Q70SY1|Q8TEY5|Q96BA8|Q99941	hsa:10488|hsa:1385|hsa:1386|hsa:1388|hsa:148327|hsa:468|hsa:64764|hsa:84699|hsa:90993|hsa:9586
231	O15379|P56524|Q13547|Q8WUI4|Q92769|Q969S8|Q96DB2|Q9BY41|Q9UBN7|Q9UKV0|Q9UQL6	hsa:10013|hsa:10014|hsa:3065|hsa:3066|hsa:51564|hsa:55869|hsa:79885|hsa:83933|hsa:8841|hsa:9734|hsa:9759
232	P06850	hsa:1392
233	P01303	hsa:4852
234	P23560	hsa:627
261	O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5	hsa:116443|hsa:116444|hsa:2902|hsa:2903|hsa:2904|hsa:2905|hsa:2906
262	P0DP23|P0DP24|P0DP25|P27482|Q8TD86|Q96GE6|Q9NZT1	hsa:163688|hsa:51806|hsa:801|hsa:805|hsa:808|hsa:810|hsa:91860
263	Q8N5S9|Q96RR4	hsa:10645|hsa:84254
269	P14416	hsa:1813
270	O14610|O14775|O60262|P04899|P08754|P09471|P16520|P50150|P50151|P59768|P61952|P62873|P62879|P63096|P63211|P63215|P63218|Q9HAV0|Q9P2W3|Q9UBI6|Q9UK08	hsa:10681|hsa:2770|hsa:2771|hsa:2773|hsa:2775|hsa:2782|hsa:2783|hsa:2784|hsa:2785|hsa:2786|hsa:2787|hsa:2788|hsa:2790|hsa:2791|hsa:2792|hsa:2793|hsa:51764|hsa:54331|hsa:55970|hsa:59345|hsa:94235
271	P29274|P29275	hsa:135|hsa:136
272	O95467|P63092	hsa:2778
273	Q14542|Q99808|Q9BZD2	hsa:2030|hsa:3177|hsa:55315
292	P01111|P01112|P01116	hsa:3265|hsa:3845|hsa:4893
293	P04049|P10398|P15056	hsa:369|hsa:5894|hsa:673
294	Q02750	hsa:5604
295	P27361|P28482	hsa:5594|hsa:5595
303	P53539	hsa:2354
306	O14929	hsa:8520
307	O75367|P04908|P0C0S5|P0C0S8|P0C5Y9|P0C5Z0|P16104|P20671|Q16777|Q6FI13|Q71UI9|Q7L7L0|Q8IUE6|Q93077|Q96KK5|Q96QV6|Q99878|Q9BTM1|Q9P0M6	hsa:221613|hsa:3012|hsa:3013|hsa:3014|hsa:3015|hsa:317772|hsa:474381|hsa:474382|hsa:55506|hsa:55766|hsa:723790|hsa:8329|hsa:8330|hsa:8331|hsa:8332|hsa:8334|hsa:8335|hsa:8336|hsa:8337|hsa:8338|hsa:83740|hsa:85235|hsa:8969|hsa:92815|hsa:94239|hsa:9555
308	O60814|P06899|P0C1H6|P23527|P33778|P57053|P58876|P62807|Q16778|Q5QNW6|Q7Z2G1|Q8N257|Q93079|Q96A08|Q99877|Q99879|Q99880	hsa:102724334|hsa:114483833|hsa:128312|hsa:158983|hsa:255626|hsa:286436|hsa:3017|hsa:3018|hsa:440689|hsa:54145|hsa:8339|hsa:8340|hsa:8341|hsa:8342|hsa:8343|hsa:8344|hsa:8345|hsa:8346|hsa:8347|hsa:8348|hsa:8349|hsa:85236|hsa:8970
309	P62805|Q99525	hsa:121504|hsa:554313|hsa:8294|hsa:8359|hsa:8360|hsa:8361|hsa:8362|hsa:8363|hsa:8364|hsa:8365|hsa:8366|hsa:8367|hsa:8368|hsa:8369|hsa:8370
310	P68431|P84243|Q16695|Q6NXT2|Q71DI3	hsa:126961|hsa:3020|hsa:3021|hsa:333932|hsa:440093|hsa:653604|hsa:8290|hsa:8350|hsa:8351|hsa:8352|hsa:8353|hsa:8354|hsa:8355|hsa:8356|hsa:8357|hsa:8358|hsa:8968
314	Q16620	hsa:4915
315	P29353|P98077|Q6S5L8|Q92529	hsa:25759|hsa:399694|hsa:53358|hsa:6464
316	P62993	hsa:2885
317	Q07889|Q07890	hsa:6654|hsa:6655
318	P01111|P01112|P01116	hsa:3265|hsa:3845|hsa:4893
319	P04049|P10398|P15056	hsa:369|hsa:5894|hsa:673
320	Q02750	hsa:5604
321	P27361|P28482	hsa:5594|hsa:5595
330	P01213	hsa:5173
332	P61925	hsa:5569
