#id1	id2	type	subtype
55	52	PPrel	activation
55	51	PPrel	activation
55	50	PPrel	activation
61	51	PPrel	activation
74	201	PPrel	activation
20	34	PPrel	activation
62	41	PPrel	activation
164	161	PPrel	activation
30	49	PPrel	activation
164	277	PPrel	activation
29	57	PPrel	activation
277	279	PPrel	activation
29	49	PPrel	activation
162	163	PPrel	activation
57	79	PPrel	activation
161	162	PPrel	activation
49	79	PPrel	activation
187	265	PPrel	activation
57	325	PPrel	activation
187	185	PPrel	activation
49	325	PPrel	activation
326	327	PPrel	activation
325	274	PPrel	activation
52	259	PPrel	activation
249	254	PPrel	activation
75	80	PPrel	activation
184	182	PPrel	activation
81	80	PPrel	activation
69	35	PPrel	activation
201	203	PPrel	activation
232	35	PPrel	activation
234	35	PPrel	activation
50	36	PPrel	activation
36	33	PPrel	activation
60	61	PPrel	activation
63	55	PPrel	activation
21	82	PPrel	activation
327	178	PPrel	activation
44	82	PPrel	activation
61	52	PPrel	activation
30	57	PPrel	activation
61	50	PPrel	activation
18	17	PPrel	activation
77	73	PPrel	activation
83	18	PPrel	activation
62	71	PPrel	activation
54	16	PPrel	activation
83	54	PPrel	activation
84	31	PPrel	activation
323	282	PPrel	activation|phosphorylation
60	84	PPrel	activation
282	286	PPrel	activation
63	64	PPrel	activation
282	284	PPrel	activation
63	42	PPrel	activation
22	281	PPrel	activation
65	48	PPrel	activation
287	281	PPrel	activation
310	312	PPrel	activation
22	306	PPrel	activation
308	316	PPrel	activation
287	306	PPrel	activation
309	308	PPrel	activation
286	22	PPrel	activation
323	268	PPrel	activation
286	287	PPrel	activation
66	324	PPrel	activation
284	22	PPrel	activation
284	287	PPrel	activation
296	155	PPrel	activation
296	291	PPrel	activation|phosphorylation
273	271	PPrel	binding/association
296	53	PPrel	activation|phosphorylation
206	204	PPrel	binding/association
155	291	PPrel	activation|phosphorylation
6	330	PPrel	binding/association
155	53	PPrel	activation|phosphorylation
308	320	PPrel	binding/association
312	322	PPrel	activation|phosphorylation
47	49	PPrel	inhibition
261	262	PPrel	activation|phosphorylation
205	74	PPrel	binding/association
261	57	PPrel	activation|phosphorylation
158	72	PPrel	activation|indirect effect
261	49	PPrel	activation|phosphorylation
41	59	PPrel	activation|indirect effect
203	208	PPrel	activation|phosphorylation
59	19	PPrel	activation|indirect effect
210	74	PPrel	activation|phosphorylation
35	237	PPrel	activation|indirect effect
202	74	PPrel	activation|phosphorylation
182	193	PPrel	activation|indirect effect
202	209	PPrel	activation|phosphorylation
193	199	PPrel	activation|indirect effect
209	204	PPrel	activation|phosphorylation
199	329	PPrel	activation|indirect effect
210	328	PPrel	activation|phosphorylation
163	171	PPrel	activation|phosphorylation
316	310	PPrel	activation|indirect effect
25	24	PPrel	activation|dephosphorylation
254	258	PPrel	activation|dephosphorylation
178	246	PPrel	inhibition|phosphorylation
329	194	PPrel	inhibition|phosphorylation
73	232	PPrel	binding/association
73	69	PPrel	binding/association
279	165	PPrel	activation|indirect effect|phosphorylation
51	158	PPrel	inhibition
212	204	PPrel	activation|phosphorylation
50	21	PPrel	inhibition
50	44	PPrel	inhibition
286	65	PPrel	inhibition
79	32	PPrel	inhibition
205	207	PPrel	inhibition
207	227	PPrel	inhibition
208	211	PPrel	inhibition|phosphorylation
73	20	PPrel	inhibition
73	234	PPrel	inhibition
67	16	PPrel	inhibition
26	56	PPrel	binding/association
148	147	PPrel	binding/association
323	46	PPrel	binding/association
46	281	PPrel	binding/association
53	300	PPrel	binding/association
74	207	PPrel	binding/association
66	323	PPrel	activation
60	67	PPrel	binding/association
250	174	PPrel	activation
74	80	PPrel	binding/association
73	70	PPrel	binding/association
