#id1	id2	type	subtype
55	10	PPrel	activation
137	84	PPrel	activation
14	9	PPrel	activation|ubiquitination
138	27	PPrel	activation|phosphorylation
74	9	PPrel	inhibition
138	29	PPrel	activation|phosphorylation
15	9	PPrel	inhibition|ubiquitination
19	85	PPrel	binding/association
64	9	PPrel	binding/association
85	22	PPrel	binding/association
142	9	PPrel	binding/association
85	31	PPrel	binding/association
142	19	PPrel	binding/association
85	139	PPrel	binding/association
73	19	PPrel	binding/association
37	140	PPrel	activation
21	22	PPrel	inhibition
140	141	PPrel	activation|indirect effect
87	28	PPrel	inhibition
50	20	PPrel	dissociation
97	53	PPrel	binding/association
10	19	PPrel	activation
77	27	PPrel	binding/association
19	108	PPrel	binding/association
90	10	PPrel	inhibition
108	109	PPrel	activation
61	10	PPrel	inhibition|ubiquitination
109	20	PPrel	activation|indirect effect
68	19	PPrel	inhibition
109	101	PPrel	activation|indirect effect
48	50	PPrel	activation|phosphorylation
19	46	PPrel	binding/association
9	19	PPrel	activation
46	99	PPrel	activation
99	20	PPrel	activation|indirect effect
99	100	PPrel	activation|indirect effect
19	22	PPrel	binding/association
99	101	PPrel	activation|indirect effect
22	31	PPrel	binding/association
55	9	PPrel	inhibition
