#id	mapped_name	kegg_name
6	Q14766	hsa:4052
7	P07996	hsa:7057
8	Q13616	hsa:8454
9	P62877	hsa:9978
15	Q13485	hsa:4089
16	Q13485	hsa:4089
17	P27037|Q13705	hsa:92|hsa:93
18	P36896|Q8NER5	hsa:130399|hsa:91
19	P84022|Q15796	hsa:4087|hsa:4088
20	Q96S42	hsa:4838
21	O15105|O43541	hsa:4091|hsa:4092
22	P84022|Q15796	hsa:4087|hsa:4088
23	Q99697	hsa:5308
24	P08047	hsa:6667
25	Q09472|Q92793	hsa:1387|hsa:2033
26	P42772	hsa:1030
27	P01106	hsa:4609
28	Q14186	hsa:7027
29	Q15329|Q16254	hsa:1874|hsa:1875
30	P28749	hsa:5933
31	P41134|P47928|Q02363|Q02535	hsa:3397|hsa:3398|hsa:3399|hsa:3400
32	P27037|Q13705	hsa:92|hsa:93
33	P36896|Q04771	hsa:90|hsa:91
34	P08476|P09529|P55103|P58166	hsa:3624|hsa:3625|hsa:3626|hsa:83729
35	P19883	hsa:10468
36	O00292|O75610	hsa:10637|hsa:7044
37	P23443|Q9UBS0	hsa:6198|hsa:6199
38	P30153|P30154|P62714|P67775	hsa:5515|hsa:5516|hsa:5518|hsa:5519
39	Q13464	hsa:6093
40	P61586	hsa:387
41	Q13485	hsa:4089
42	O95405|Q7Z3T8	hsa:9372|hsa:9765
43	P84022|Q15796	hsa:4087|hsa:4088
44	P63208	hsa:6500
45	P27361|P28482	hsa:5594|hsa:5595
46	Q13485	hsa:4089
47	O15105|O43541	hsa:4091|hsa:4092
48	Q9HAU4|Q9HCE7	hsa:57154|hsa:64750
49	P37173	hsa:7048
50	P36897	hsa:7046
51	P01137|P10600|P61812	hsa:7040|hsa:7042|hsa:7043
52	P07585	hsa:1634
53	P01375	hsa:7124
54	P01579	hsa:3458
55	Q13873|Q16671	hsa:269|hsa:659
56	O00238|P36894|Q04771	hsa:657|hsa:658|hsa:90
57	P03971|P12643|P12644|P18075|P22003|P22004|P34820|P43026|Q6KF10|Q7Z4P5|Q7Z5Y6	hsa:151449|hsa:268|hsa:353500|hsa:392255|hsa:650|hsa:652|hsa:653|hsa:654|hsa:655|hsa:656|hsa:8200
58	Q13253	hsa:9241
59	P41271	hsa:100532736|hsa:4681
60	O15198|Q15797|Q99717	hsa:4086|hsa:4090|hsa:4093
61	Q9H2X0	hsa:8646
151	Q13145	hsa:25805
152	Q13145	hsa:25805
153	Q13145	hsa:25805
159	Q15583|Q9GZN2	hsa:60436|hsa:7050
166	Q06828	hsa:2331
170	P12643|P12644|P22004	hsa:650|hsa:652|hsa:654
172	Q6ZVN8	hsa:148738
174	P27037|Q13873	hsa:659|hsa:92
175	O00238|P36894|Q04771	hsa:657|hsa:658|hsa:90
176	P09529	hsa:3625
178	Q92859	hsa:4756
179	P12643|P12644	hsa:650|hsa:652
181	Q6NW40|Q96B86	hsa:285704|hsa:56963
183	P27037|Q13873	hsa:659|hsa:92
184	O00238|P36894|Q04771	hsa:657|hsa:658|hsa:90
187	Q13485	hsa:4089
188	O15198|Q15797|Q99717	hsa:4086|hsa:4090|hsa:4093
193	P81172	hsa:57817
196	O60565|Q9H772	hsa:26585|hsa:64388
199	Q6ZMP0	hsa:79875
201	P35555	hsa:2200
