#id1	id2	type	subtype
28	42	PPrel	activation|phosphorylation
46	26	PPrel	activation|phosphorylation
51	57	PPrel	activation
56	55	PPrel	activation
43	48	PPrel	activation
48	41	ECrel	compound
45	42	PPrel	activation
40	48	ECrel	compound
53	52	PPrel	activation
46	28	PPrel	inhibition
45	50	PPrel	binding/association
38	36	PPrel	activation
54	53	PPrel	activation
42	40	PPrel	activation
40	39	PPrel	activation
59	38	PPrel	activation
37	58	PPrel	activation
59	37	PPrel	activation
39	34	PPrel	activation
40	44	ECrel	compound
40	59	PPrel	activation
47	56	PPrel	activation
52	51	PPrel	activation|phosphorylation
45	47	PPrel	activation|phosphorylation
60	59	PPrel	activation
45	60	PPrel	activation|phosphorylation
45	43	PPrel	activation|phosphorylation
45	40	PPrel	activation|phosphorylation
46	45	PPrel	activation|phosphorylation
45	48	PPrel	activation|phosphorylation
43	60	PPrel	activation
44	48	PPrel	activation|phosphorylation
55	54	PPrel	activation
46	44	PPrel	activation|phosphorylation
46	50	PPrel	activation|phosphorylation
