#id1	id2	type	subtype
197	196	PPrel	binding/association
160	154	PPrel	activation|dephosphorylation
129	130	PPrel	binding/association
284	208	PPrel	activation|dephosphorylation
140	139	PPrel	binding/association
186	9	PPrel	inhibition|ubiquitination
247	248	PPrel	binding/association
186	40	PPrel	inhibition|ubiquitination
96	98	PPrel	binding/association
186	10	PPrel	inhibition|ubiquitination
86	85	PPrel	binding/association
186	105	PPrel	inhibition|ubiquitination
85	84	PPrel	binding/association
79	89	PPrel	inhibition
28	20	PPrel	binding/association
81	79	PPrel	inhibition|phosphorylation
176	175	PPrel	binding/association
70	72	PPrel	activation
21	17	PPrel	binding/association
16	70	PPrel	binding/association
21	18	PPrel	binding/association
76	81	PPrel	binding/association
191	193	PPrel	binding/association
76	79	PPrel	binding/association
238	239	PPrel	binding/association
29	236	PPrel	binding/association
239	240	PPrel	binding/association
30	122	PPrel	binding/association
124	125	PPrel	binding/association
197	122	PPrel	binding/association
125	126	PPrel	binding/association
201	200	PPrel	binding/association
263	265	PPrel	binding/association
13	105	PPrel	binding/association
110	109	PPrel	binding/association
9	40	PPrel	binding/association
120	119	PPrel	binding/association
58	142	PPrel	activation|indirect effect|phosphorylation
171	170	PPrel	binding/association
9	58	PPrel	binding/association
146	345	PPrel	dissociation
40	168	PPrel	activation|indirect effect|phosphorylation
116	346	PPrel	dissociation
16	19	PPrel	activation|indirect effect
131	347	PPrel	dissociation
19	21	PPrel	activation|phosphorylation
273	274	PPrel	binding/association
22	21	PPrel	activation|phosphorylation
279	278	PPrel	binding/association
72	22	PPrel	activation|indirect effect
268	267	PPrel	binding/association
348	349	PPrel	activation
54	60	PPrel	binding/association
350	349	PPrel	activation
230	275	PPrel	activation|phosphorylation
351	352	PPrel	activation
21	176	PPrel	activation|phosphorylation
351	296	PPrel	activation
168	266	PPrel	activation|phosphorylation
351	297	PPrel	activation
266	267	PPrel	activation|phosphorylation
351	298	PPrel	activation
143	227	PPrel	activation|phosphorylation
353	65	PPrel	activation
51	50	PPrel	binding/association
227	228	PPrel	binding/association
353	354	PPrel	activation
228	229	PPrel	binding/association
353	296	PPrel	activation
242	243	PPrel	activation|indirect effect
224	225	PPrel	binding/association
353	297	PPrel	activation
65	66	PPrel	binding/association
225	226	PPrel	binding/association
353	298	PPrel	activation
296	305	PPrel	activation|phosphorylation
348	242	PPrel	activation|indirect effect
297	305	PPrel	activation|phosphorylation
349	131	PPrel	activation|phosphorylation
298	305	PPrel	activation|phosphorylation
352	116	PPrel	activation|phosphorylation
81	83	PPrel	activation|phosphorylation
354	146	PPrel	activation|phosphorylation
90	76	PPrel	activation|phosphorylation
243	246	PPrel	activation|phosphorylation
40	150	PPrel	activation
142	230	PPrel	activation
282	160	PPrel	activation
143	151	PPrel	activation
105	224	PPrel	activation
70	23	PPrel	activation
23	21	PPrel	activation
236	238	PPrel	activation
122	124	PPrel	activation
200	206	PPrel	activation
286	284	PPrel	activation
344	56	PPrel	activation
40	44	PPrel	binding/association
10	13	PPrel	binding/association
14	16	PPrel	binding/association
74	76	PPrel	binding/association
11	29	PPrel	binding/association
12	30	PPrel	binding/association
195	196	PPrel	binding/association
