#id1	id2	type	subtype
46	47	PPrel	activation
45	46	PPrel	activation
42	43	PPrel	activation
30	32	PPrel	activation|phosphorylation
52	53	PPrel	activation|phosphorylation
197	56	PPrel	activation|phosphorylation
33	35	PPrel	inhibition
12	23	PPrel	activation|phosphorylation
11	23	PPrel	activation|phosphorylation
6	10	PPrel	activation
10	23	PPrel	activation|phosphorylation
12	58	PPrel	activation|phosphorylation
11	58	PPrel	activation|phosphorylation
19	45	PPrel	activation|phosphorylation
7	10	PPrel	activation
47	48	PPrel	activation
8	11	PPrel	activation
48	49	PPrel	activation
9	12	PPrel	activation
48	51	PPrel	activation
13	17	PPrel	activation
44	48	PPrel	activation|indirect effect
14	17	PPrel	activation
26	27	PPrel	activation|phosphorylation
15	18	PPrel	activation
27	28	PPrel	activation|phosphorylation
16	19	PPrel	activation
196	39	PPrel	activation|phosphorylation
49	50	PPrel	activation|phosphorylation
50	61	PPrel	activation|phosphorylation
20	21	PPrel	activation
18	45	PPrel	activation|phosphorylation
17	45	PPrel	activation|phosphorylation
19	41	PPrel	activation|phosphorylation
18	41	PPrel	activation|phosphorylation
23	24	PPrel	activation
17	41	PPrel	activation|phosphorylation
24	25	PPrel	activation
25	59	PPrel	activation
21	59	PPrel	activation|indirect effect
22	59	PPrel	activation|indirect effect
43	48	PPrel	activation|indirect effect
59	26	PPrel	activation
39	40	PPrel	dissociation
56	57	PPrel	dissociation
59	29	PPrel	activation
10	58	PPrel	activation|phosphorylation
10	29	PPrel	activation
11	29	PPrel	activation
12	29	PPrel	activation
17	51	PPrel	activation
18	51	PPrel	activation
19	51	PPrel	activation
60	196	PPrel	inhibition
