#id	mapped_name	kegg_name
57	P08559|P11177|P29803	hsa:5160|hsa:5161|hsa:5162
62	P35558|Q16822	hsa:5105|hsa:5106
67	P14618|P30613	hsa:5313|hsa:5315
72	Q04760	hsa:2739
75	Q86WU2	hsa:197257
76	Q16775	hsa:3029
81	P11498	hsa:5091
82	P23368	hsa:4200
85	P48163|Q16798	hsa:10873|hsa:4199
88	P40925|P40926	hsa:4190|hsa:4191
95	P00338|P07195|P07864|Q6ZMR3|Q9BYZ2	hsa:160287|hsa:3939|hsa:3945|hsa:3948|hsa:92483
100	Q9NR19|Q9NUB1	hsa:55902|hsa:84532
101	Q8WYK0	hsa:134526
105	Q9NR19|Q9NUB1	hsa:55902|hsa:84532
106	P05091|P30837|P49189|P49419|P51648	hsa:217|hsa:219|hsa:223|hsa:224|hsa:501
111	P24752|Q9BWD1	hsa:38|hsa:39
118	O00763|Q13085	hsa:31|hsa:32
124	Q9UBQ7	hsa:9380
125	P08559|P11177|P29803	hsa:5160|hsa:5161|hsa:5162
126	P10515	hsa:1737
127	P09622	hsa:1738
132	P07311|P14621	hsa:97|hsa:98
189	P07954	hsa:2271
