#id1	id2	type	subtype
41	119	PPrel	activation|phosphorylation
36	45	PPrel	activation|indirect effect
18	54	PPrel	indirect effect
9	31	PPrel	indirect effect
36	18	PPrel	indirect effect
31	37	PPrel	binding/association
38	21	PPrel	activation|phosphorylation
17	28	PPrel	compound
25	23	PPrel	activation|phosphorylation
28	29	PPrel	compound
23	24	PPrel	activation|phosphorylation
9	50	PPrel	indirect effect
41	40	PPrel	activation|phosphorylation
43	41	PPrel	activation|phosphorylation
9	36	PPrel	indirect effect
54	51	PPrel	activation|phosphorylation
51	52	PPrel	activation|phosphorylation
9	33	PPrel	indirect effect
35	32	PPrel	activation
32	34	PPrel	activation
52	53	PPrel	activation|phosphorylation
34	10	PPrel	activation
44	43	PPrel	activation|phosphorylation
32	30	PPrel	activation
17	9	PPrel	compound
10	38	PPrel	compound
9	44	PPrel	activation|phosphorylation
30	17	PPrel	activation
9	27	PPrel	indirect effect
29	22	PPrel	activation
9	26	PPrel	indirect effect
9	25	PPrel	indirect effect
36	48	PPrel	activation|phosphorylation
45	44	PPrel	activation
46	45	PPrel	activation
37	49	PPrel	activation
47	46	PPrel	activation
49	48	PPrel	activation
48	47	PPrel	activation
