#id1	id2	type	subtype
29	17	PPrel	indirect effect
46	45	PPrel	activation|phosphorylation
6	42	PPrel	activation
42	41	PPrel	compound
47	46	PPrel	activation|phosphorylation
41	38	PPrel	activation|phosphorylation
23	9	PPrel	inhibition
41	29	PPrel	activation|phosphorylation
19	22	PPrel	binding/association
8	18	PPrel	activation
37	18	PPrel	activation
6	47	PPrel	activation
26	47	PPrel	activation
7	47	PPrel	activation
26	42	PPrel	activation
7	42	PPrel	activation
11	9	PPrel	inhibition
34	26	PPrel	activation
11	10	PPrel	inhibition
35	34	PPrel	activation
41	30	PPrel	inhibition|phosphorylation
38	39	PPrel	inhibition
8	9	PPrel	inhibition
8	35	PPrel	activation
8	10	PPrel	inhibition
37	35	PPrel	activation
38	33	PPrel	activation
8	42	PPrel	activation
37	42	PPrel	activation
